"Var1","Var2","Var4","Var9","Var10"
"M","B",15,2,3
"M","A",24,20,3
"M","A",21,10,3
"F","B",16,8,3
"M","B",18,5,5
"F","B",16,1,3
"M","C",21,5,3
"F","A",15,3,4
"M","B",26,10,3
"M","C",18,7,4
"F","B",35,13,4
"F","B",17,5,4
"M","A",19,2,4
"F","A",17,1,4
"F","A",17,2,3
"F","C",35,10,6
"F","A",32,7,3
"M","A",32,15,3
"F","A",29,11,3
"M","A",27,20,3
"M","A",22,20,5
"M","B",25,2,3
"M","A",35,1,3
"F","B",43,23,3
"F","B",18,10,5
"M","B",16,6,5
"M","A",21,9,4
"M","B",17,6,5
"M","B",16,8,3
"F","A",28,6,3
"M","A",22,12,4
"M","A",25,11,3
"F","A",29,12,3
"F","A",35,1,2
"F","B",35,3,4
"M","B",17,5,4
"M","B",54,14,3
"M","C",18,8,3
"F","B",31,7,3
"F","C",22,9,3
"F","A",29,1,4
"F","A",26,5,3
"F","B",20,6,4
"F","B",27,10,3
"M","A",15,4,3
"F","A",19,20,5
"F","B",20,5,4
"M","A",38,14,2
"F","B",20,7,4
"M","D",21,5,6
"F","C",24,22,5
"M","B",26,13,4
"M","A",16,2,3
"M","B",16,5,5
"F","A",40,14,2
"F","A",26,5,1
"M","C",20,6,5
"F","A",19,2,3
"F","A",38,12,1
"M","C",33,11,5
"F","B",20,4,4
"F","B",33,13,4
"F","D",17,4,5
"F","B",32,4,3
"M","C",17,5,5
"M","B",22,4,4
"F","B",16,1,5
"F","B",16,6,3
"F","C",15,4,4
"F","A",22,2,4
"M","B",35,30,5
"M","A",18,10,5
"M","B",28,14,5
"F","A",57,25,4
"M","C",15,4,5
"F","D",26,16,3
"M","A",48,3,2
"F","C",16,4,5
"F","B",16,2,4
"M","A",16,6,4
"M","A",24,8,4
"M","A",18,11,4
"F","A",44,7,3
"F","C",26,2,3
"M","A",22,13,3
"M","B",17,5,5
"F","B",15,7,4
"M","A",18,3,3
"F","C",42,11,4
"M","A",39,17,5
"M","A",22,25,5
"F","B",27,1,5
"F","B",17,9,3
"M","A",17,8,5
"F","B",16,1,3
"F","A",57,33,3
"F","A",15,2,4
"F","A",25,10,2
"F","B",20,6,5
"M","B",21,4,3
"F","B",16,6,5
"F","C",27,4,2
"M","A",19,4,5
"M","C",24,8,5
"F","A",17,4,3
"M","C",22,10,4
"M","A",19,1,4
"M","A",25,6,3
"M","B",25,4,5
"M","A",17,22,5
"M","C",24,15,5
"F","A",26,17,4
"F","C",37,12,5
"F","D",16,4,4
"F","A",29,1,2
"F","C",24,11,4
"F","A",46,11,3
"M","A",15,6,5
"M","A",16,4,5
"F","C",23,26,6
"M","B",22,6,3
"F","D",26,5,3
"F","A",32,2,4
"M","A",20,4,3
"M","B",15,5,3
"M","A",28,7,3
"F","D",15,4,5
"M","C",28,23,5
"F","B",15,3,4
"F","B",27,9,3
"M","D",23,4,3
"M","A",21,3,4
"F","C",28,27,5
"M","A",17,3,3
"M","B",24,3,3
"M","D",32,15,4
"F","A",41,8,3
"F","B",20,6,5
"M","A",48,9,3
"F","B",15,10,5
"M","B",18,3,3
"F","B",34,33,5
"M","C",15,5,3
"F","B",25,10,4
"F","D",27,14,4
"F","A",28,2,4
"M","A",76,36,3
"F","A",22,17,4
"M","B",16,5,4
"F","A",15,1,3
"M","B",20,9,5
"M","C",37,22,4
"M","A",54,28,4
"F","B",25,17,6
"F","C",21,7,3
"F","C",16,4,4
"M","B",21,2,3
"M","C",23,12,5
"M","C",24,3,3
"M","A",20,4,4
"F","A",37,1,2
"M","A",42,6,1
"F","B",16,7,5
"M","C",16,4,5
"M","B",17,6,5
"F","A",35,9,1
"M","B",29,5,2
"F","C",35,16,4
"F","B",15,5,5
"F","A",46,21,4
"F","C",48,25,3
"F","C",39,4,3
"F","A",34,22,3
"M","B",15,4,3
"F","B",29,5,4
"F","B",22,9,5
"M","A",27,15,5
"M","A",28,2,5
"M","B",17,8,5
"M","C",16,9,5
"F","B",31,9,4
"F","B",21,4,5
"M","C",17,1,3
"M","C",51,23,5
"M","C",24,8,4
"F","B",39,8,5
"M","B",22,21,5
"M","C",18,4,5
"F","B",38,17,4
"F","B",24,7,5
"M","B",21,7,5
"F","A",23,8,4
"F","B",21,2,4
"F","B",15,1,5
"F","B",16,8,5
"F","B",25,3,3
"M","C",23,1,3
"F","A",18,6,4
"F","A",17,6,5
"M","C",22,7,4
"F","A",18,6,5
"F","B",19,6,5
"M","B",23,9,4
"F","A",18,5,5
"M","A",24,14,5
"M","A",41,9,4
"M","B",16,4,5
"M","B",20,6,4
"M","A",30,2,3
"F","A",19,9,4
"M","B",45,7,4
"M","C",26,11,5
"M","A",24,5,4
"M","C",24,3,4
"M","A",23,15,5
"F","B",29,16,4
"F","A",32,16,3
"F","B",17,2,4
"M","B",27,18,3
"F","C",25,3,1
"F","C",17,5,5
"F","A",28,9,3
"F","B",24,16,5
"F","A",27,2,3
"F","B",22,5,3
"F","D",16,2,4
"F","A",32,3,3
"F","A",16,11,5
"F","A",17,4,4
"M","C",39,3,3
"F","A",27,3,1
"M","C",21,3,4
"M","B",22,8,4
"M","A",30,5,4
"M","A",21,4,3
"M","B",19,6,3
"M","B",18,4,4
"F","C",18,17,5
"M","B",19,16,5
"M","B",16,1,4
"F","C",20,4,4
"F","D",19,13,4
"F","A",20,8,5
"F","B",36,18,3
"F","B",20,1,3
"M","B",29,7,5
"M","B",30,4,3
"M","B",18,4,5
"F","A",44,17,3
"F","A",34,4,2
"M","A",30,15,3
"M","A",45,18,5
"F","C",16,7,5
"M","A",20,2,3
"F","B",15,3,4
"F","A",17,1,3
"F","D",20,6,5
"F","C",26,5,3
"F","A",28,2,3
"M","B",22,8,5
"F","D",18,3,3
"F","A",46,20,3
"F","B",15,1,3
"F","B",25,1,2
"F","A",31,8,3
"F","B",24,1,3
"F","A",15,2,3
"F","C",18,3,4
"M","C",25,7,5
"F","B",41,31,3
"F","A",21,1,4
"F","C",16,23,5
"M","A",17,4,3
"F","C",27,1,1
"F","A",31,21,3
"F","A",24,2,4
"F","A",17,4,3
"F","C",21,1,3
"M","D",16,8,3
"F","B",16,3,4
"F","B",23,2,3
"F","A",33,1,3
"M","A",25,6,4
"M","B",19,6,3
"M","A",15,2,4
"M","C",19,6,5
"F","C",18,1,4
"F","B",30,18,4
"F","A",52,11,4
"M","A",33,8,5
"F","A",48,7,3
"F","B",19,1,3
"F","C",21,7,5
"M","B",15,4,5
"M","A",16,4,4
"M","C",33,23,3
"F","B",38,13,3
"F","A",32,10,3
"F","A",31,2,3
"F","B",21,5,3
"F","A",33,4,2
"M","B",25,11,4
"F","B",30,20,3
"M","B",45,30,3
"F","B",20,11,5
"F","B",26,6,3
"M","B",17,1,3
"F","C",30,16,5
"M","A",18,2,3
"F","B",15,5,5
"M","A",18,1,4
"M","A",34,3,3
"F","D",16,2,4
"F","B",17,4,3
"F","B",36,15,3
"M","B",15,4,5
"F","B",17,1,3
"M","A",33,6,5
"M","B",51,27,5
"M","B",21,3,3
"F","A",28,1,2
"F","D",42,12,3
"M","B",34,4,5
"M","B",23,18,5
"M","B",15,2,4
"M","C",21,8,3
"F","A",20,7,5
"M","B",19,4,4
"F","D",26,6,4
"F","C",26,9,3
"F","B",31,10,3
"F","B",19,6,4
"F","B",33,4,3
"F","B",20,7,3
"F","B",19,6,5
"F","A",42,5,4
"F","C",26,2,2
"F","D",15,3,4
"F","D",17,5,4
"F","C",16,6,4
"M","D",17,3,3
"F","B",15,6,3
"M","A",18,5,3
"F","A",16,1,4
"M","C",20,24,5
"F","A",35,12,2
"F","C",36,12,3
"F","A",29,9,1
"F","B",59,27,3
"F","B",23,5,4
"F","B",17,9,5
"F","C",22,5,4
"M","A",26,22,3
"F","A",23,5,4
"M","C",34,14,5
"F","A",17,5,4
"F","B",20,6,4
"F","A",34,2,4
"F","B",28,11,4
"F","C",15,1,3
"F","B",32,0,3
"F","D",16,1,3
"F","C",25,1,1
"M","B",30,8,3
"M","A",54,6,3
"F","A",36,8,4
"M","A",17,5,3
"F","A",38,3,3
"F","B",18,10,5
"F","A",17,5,5
"M","A",23,7,5
"F","A",26,1,2
"F","C",15,1,4
"F","A",28,2,3
"M","C",15,5,5
"F","B",20,4,5
"F","A",45,3,5
"M","B",22,6,3
"F","A",29,2,4
"M","C",15,2,3
"F","D",22,6,5
"F","A",25,2,3
"F","A",24,11,5
"M","A",16,2,4
"F","A",33,7,4
"M","C",16,5,5
"F","B",29,22,3
"F","A",36,14,2
"F","C",26,19,5
"F","A",26,4,4
"M","B",21,10,5
"F","B",16,2,4
"F","D",19,18,5
"M","C",18,1,4
"M","A",15,6,4
"M","B",17,17,5
"F","B",32,19,4
"M","A",18,6,5
"F","B",17,1,4
"F","B",37,9,4
"F","C",16,4,5
"M","D",36,14,5
"F","A",35,7,2
"F","B",18,4,5
"F","A",50,4,1
"M","D",22,6,5
"M","B",20,15,3
"F","B",27,32,5
"M","B",24,8,4
"M","A",34,3,3
"F","B",15,4,4
"M","B",26,7,4
"M","C",24,6,3
"M","B",20,4,3
"F","A",45,11,3
"F","B",15,6,4
"F","A",30,5,3
"M","B",16,2,3
"F","D",18,7,3
"M","C",41,11,5
"F","A",35,18,5
"F","A",32,3,3
"F","B",46,23,5
"F","A",33,8,3
"M","D",16,4,5
"F","A",15,16,5
"M","A",41,17,4
"M","B",24,9,4
"M","D",26,5,3
"M","B",15,13,4
"M","A",29,4,3
"M","A",15,2,3
"F","A",25,6,3
"F","B",15,1,2
"F","B",34,12,5
"F","A",31,4,3
"F","D",22,2,3
"F","B",23,8,3
"F","A",18,13,5
"F","A",27,1,1
"F","B",24,17,3
"F","B",15,19,5
"M","C",18,4,5
"F","C",22,2,4
"F","C",25,0,3
"M","A",26,8,5
"F","B",35,9,3
"F","A",38,11,4
"F","B",31,16,4
"M","B",20,6,3
"M","C",21,15,5
"F","B",34,8,3
"M","A",35,10,3
"M","B",55,23,3
"M","A",28,2,2
"F","A",28,7,3
"M","A",25,7,3
"M","C",23,5,5
"F","B",34,10,4
"F","A",31,7,3
"M","B",20,2,3
"M","B",15,6,4
"F","A",32,13,4
"F","B",17,1,3
"M","A",34,18,4
"M","B",37,4,5
"M","A",30,7,4
"F","B",22,3,3
"M","B",27,12,3
"F","A",26,0,3
"M","A",19,11,5
"F","A",26,10,3
"F","B",23,18,3
"F","A",29,2,3
"M","A",26,1,1
"F","B",16,7,3
"F","B",17,5,4
"F","D",15,5,3
"F","B",25,12,3
"F","A",17,10,5
"M","A",22,3,4
"F","C",25,11,4
"M","B",45,38,5
"F","A",41,3,2
"F","A",20,3,4
"M","C",19,7,5
"M","A",15,3,3
"F","B",25,2,3
"F","B",24,10,5
"M","A",22,9,5
"F","C",27,2,1
"F","A",27,13,3
"F","A",18,4,3
"M","A",15,7,5
"F","A",34,5,2
"F","B",15,4,5
"F","B",15,3,3
"F","A",20,5,4
"M","A",35,19,4
"M","C",42,8,4
"M","A",62,17,5
"F","C",28,17,5
"F","C",22,13,3
"M","C",24,9,5
"F","D",17,6,4
"F","C",38,13,5
"F","A",30,6,2
"M","C",15,11,5
"F","A",17,3,3
"F","B",40,2,3
"M","A",25,1,1
"F","A",15,5,5
"F","D",32,13,3
"F","C",34,11,4
"M","B",15,1,4
"M","C",16,1,3
"F","A",59,27,2
"F","C",31,6,3
"F","B",28,9,3
"M","B",19,4,4
"M","A",24,5,3
"F","A",31,15,3
"F","C",25,9,3
"M","A",44,18,3
"M","A",18,1,3
"F","A",26,2,3
"F","B",15,1,4
"F","C",25,1,2
"M","B",37,11,3
"F","B",37,23,4
"F","A",27,1,2
"M","B",15,5,5
"F","A",29,5,4
"M","B",25,10,5
"F","A",27,1,4
"F","B",28,7,2
"M","A",26,6,3
"F","B",25,1,3
"F","C",16,1,4
"F","C",39,18,3
"M","A",29,5,2
"M","C",16,2,4
"M","A",37,7,5
"F","A",19,6,3
"F","A",32,4,4
"M","A",18,7,5
"F","B",21,2,3
"F","C",36,20,4
"F","B",17,1,3
"M","C",20,4,3
"F","B",24,8,3
"M","B",18,9,3
"F","C",25,17,5
"M","B",19,3,3
"F","A",26,1,3
"M","B",18,2,3
"F","A",28,0,3
"F","C",58,1,1
"M","D",22,4,4
"M","C",15,5,5
"M","B",27,6,4
"F","C",19,2,4
"F","D",19,1,3
"M","B",17,6,3
"F","D",15,2,4
"F","A",34,4,4
"F","A",21,5,5
"F","A",16,4,4
"F","A",19,6,5
"M","B",16,13,5
"F","B",27,4,3
"M","A",28,19,3
"F","B",18,3,3
"M","B",36,18,3
"M","D",18,8,5
"M","A",29,7,4
"F","A",35,10,3
"F","B",24,2,3
"F","B",17,9,5
"M","C",31,9,5
"F","C",38,3,2
"F","B",20,3,4
"M","B",22,10,5
"F","B",35,1,4
"M","B",15,2,4
"F","C",26,10,4
"F","B",26,17,5
"M","B",21,5,3
"F","A",17,5,5
"F","A",26,3,3
"F","B",17,3,3
"F","B",21,14,4
"M","B",17,7,5
"F","A",16,9,5
"F","D",17,2,3
"M","B",20,4,3
"F","A",19,1,4
"F","A",30,3,3
"F","A",26,2,2
"M","D",20,5,5
"F","A",35,3,4
"M","B",22,6,4
"F","D",21,13,5
"F","C",19,9,5
"F","B",17,4,5
"F","A",19,7,3
"F","B",15,5,5
"F","B",49,22,4
"M","B",23,2,3
"M","C",26,4,5
"F","B",27,6,5
"M","A",18,3,4
"F","C",24,14,5
"F","A",30,1,3
"F","B",15,4,5
"M","B",16,8,3
"M","C",24,13,5
"F","A",25,11,3
"M","A",15,33,5
"M","A",20,6,3
"F","A",33,7,4
"M","B",22,12,6
"M","C",25,5,3
"M","D",30,10,4
"M","B",27,9,4
"M","B",27,9,4
"M","A",34,3,4
"M","C",18,7,5
"F","B",16,7,5
"F","A",16,1,4
"M","A",17,8,4
"F","A",16,3,3
"F","C",27,4,3
"M","C",26,1,3
"F","B",37,20,3
"M","B",22,1,3
"F","A",40,10,2
"F","D",42,12,3
"F","A",17,6,4
"M","B",25,6,5
"F","D",26,8,1
"F","C",27,3,3
"M","B",15,2,4
"F","A",17,4,4
"F","A",39,11,3
"M","B",63,9,2
"F","A",30,6,3
"M","C",19,6,3
"F","A",38,3,4
"M","D",27,10,5
"M","A",19,8,3
"M","A",15,2,4
"M","A",28,6,5
"F","C",34,17,3
"F","A",39,6,4
"M","B",25,5,3
"F","D",26,11,5
"F","B",25,10,3
"M","A",18,15,4
"F","B",15,4,4
"M","B",18,8,5
"M","A",47,31,3
"M","A",32,4,4
"M","C",15,3,4
"F","A",26,8,3
"M","A",17,4,4
"F","B",15,4,4
"M","B",36,9,5
"M","B",16,1,3
"F","B",25,7,5
"F","A",23,8,3
"F","A",19,6,4
"M","A",26,3,3
"M","C",17,6,5
"F","B",32,17,4
"F","C",16,4,5
"F","A",35,22,4
"F","D",43,6,4
"M","A",30,2,3
"M","B",27,8,3
"M","B",20,4,5
"F","A",17,4,5
"F","B",19,4,5
"M","B",18,8,4
"F","C",32,4,3
"F","D",16,4,5
"M","B",37,6,5
"M","B",39,17,3
"F","B",21,8,3
"F","B",31,2,3
"F","A",27,1,2
"F","A",29,5,4
"F","A",28,10,5
"F","B",16,1,3
"M","A",16,1,4
"M","A",55,5,5
"F","B",18,5,3
"M","A",40,15,5
"F","B",19,7,5
"F","C",25,3,2
"M","C",21,23,5
"M","B",33,18,4
"M","B",17,8,5
"F","A",28,1,3
"F","B",27,5,4
"M","B",15,4,4
"F","B",26,15,3
"F","A",34,2,5
"F","B",27,7,5
"F","C",29,4,3
"M","B",20,9,5
"F","B",31,16,5
"F","C",26,5,4
"F","A",26,1,1
"M","A",27,8,3
"F","A",39,29,4
"F","A",47,8,4
"F","A",28,5,5
"M","B",15,7,5
"M","D",15,6,5
"M","A",23,9,4
"M","A",30,1,3
"M","A",21,9,5
"F","B",15,6,5
"M","B",39,29,5
"F","A",32,8,3
"M","B",31,1,4
"F","A",33,4,2
"F","B",47,12,5
"M","B",26,15,5
"F","A",21,3,5
"F","A",32,13,2
"F","C",17,6,5
"F","A",18,3,3
"F","A",23,14,3
"M","A",17,6,5
"M","C",23,14,4
"F","B",20,2,4
"F","C",27,4,3
"F","B",29,9,3
"M","C",18,6,5
"M","D",18,4,5
"F","B",37,4,3
"F","A",35,18,3
"M","A",15,1,3
"F","A",34,5,3
"F","B",39,8,5
"F","A",25,8,4
"F","C",15,7,5
"F","B",15,1,4
"M","A",32,15,3
"F","B",36,11,5
"M","A",29,1,3
"F","B",48,51,3
"M","B",21,4,4
"M","C",15,7,5
"F","B",19,7,4
"M","A",39,11,3
"F","A",22,8,4
"M","A",16,1,4
"F","B",22,3,3
"F","C",15,6,3
"F","A",16,1,4
"F","A",32,1,4
"F","B",34,6,5
"F","A",31,5,2
"M","A",26,11,4
"F","A",30,2,3
"M","C",46,19,5
"M","A",31,30,3
"M","B",24,10,5
"M","B",19,1,3
"M","B",28,6,3
"F","A",17,5,5
"F","B",32,0,4
"F","A",39,2,2
"F","B",24,15,3
"F","A",27,3,3
"F","A",38,5,5
"M","B",24,20,3
"F","A",16,2,3
"M","A",29,3,2
"M","A",41,23,3
"F","B",18,9,4
"F","A",17,9,3
"M","A",33,6,3
"M","A",16,2,3
"F","B",17,6,3
"F","B",46,26,5
"M","B",29,14,3
"M","B",21,5,5
"M","B",38,2,3
"M","D",31,6,3
"F","A",31,5,2
"M","B",25,14,5
"F","D",20,9,3
"F","B",23,7,3
"F","A",25,4,1
"F","C",20,6,5
"M","A",25,10,3
"F","B",30,6,3
"F","A",16,5,3
"F","C",23,9,4
"M","A",19,1,3
"M","B",26,3,2
"F","B",32,1,3
"M","A",23,9,4
"F","C",19,4,5
"F","B",44,7,5
"F","A",47,8,4
"M","B",16,10,5
"F","B",22,6,3
"M","B",16,4,3
"F","A",19,2,3
"M","A",18,4,3
"M","D",28,28,3
"F","C",25,14,4
"F","C",25,8,4
"M","C",26,5,5
"F","B",54,36,3
"F","A",27,11,4
"M","A",34,5,3
"F","B",26,1,4
"F","B",29,12,5
"M","B",42,26,5
"F","C",24,2,4
"M","A",31,2,3
"M","C",23,12,5
"M","C",18,11,5
"M","A",25,17,5
"M","A",30,0,3
"M","B",16,11,5
"F","A",47,7,3
"F","A",28,5,3
"F","D",18,5,4
"M","A",20,18,5
"F","B",15,5,5
"M","A",20,7,3
"F","A",26,17,5
"M","A",26,11,4
"M","B",16,7,5
"M","B",16,2,3
"F","D",17,13,5
"F","C",18,5,3
"M","C",25,7,5
"F","A",27,12,3
"M","A",19,8,4
"M","A",22,30,5
"M","B",21,11,4
"F","B",29,12,4
"F","B",20,2,3
"F","A",22,5,4
"F","A",26,2,3
"F","B",23,1,3
"F","B",16,1,4
"M","C",27,6,4
"F","D",36,18,3
"F","A",34,3,3
"F","B",21,18,4
"M","C",51,1,2
"F","A",26,1,1
"F","C",31,11,2
"F","B",19,10,3
"M","B",21,1,3
"F","C",23,20,5
"F","A",28,8,2
"F","B",15,5,5
"M","A",52,16,1
"F","B",16,7,4
"F","D",25,7,4
"F","A",20,16,5
"F","D",30,12,4
"M","B",15,1,3
"F","A",26,1,3
"F","B",31,9,4
"M","D",53,65,5
"M","D",24,10,4
"F","C",29,5,3
"M","A",48,19,3
"F","B",34,25,3
"F","B",26,10,3
"M","B",32,12,4
"M","A",31,4,2
"F","C",25,1,3
"F","A",36,2,3
"F","B",26,10,3
"F","A",32,13,5
"M","B",26,19,3
"M","C",15,2,3
"F","B",16,1,3
"M","C",24,26,5
"M","B",32,5,4
"M","A",32,5,2
"M","A",20,4,5
"F","C",22,12,5
"F","C",15,4,4
"F","B",35,18,3
"M","A",16,3,4
"F","B",27,9,4
"M","A",25,4,3
"F","A",27,2,4
"M","C",27,16,5
"M","B",17,7,4
"M","B",15,8,5
"F","A",30,1,1
"M","B",22,13,5
"M","B",20,10,3
"M","D",47,20,5
"F","B",19,8,4
"M","D",16,6,5
"F","B",20,9,3
"F","A",30,1,3
"F","B",30,7,4
"M","A",18,3,3
"F","B",28,10,4
"F","B",32,7,5
"M","B",17,5,5
"F","B",34,13,5
"M","C",19,7,5
"F","A",19,4,5
"F","B",35,11,5
"M","B",17,11,5
"F","A",25,3,2
"F","C",16,1,4
"F","C",16,14,5
"F","A",41,10,4
"F","A",32,13,3
"M","B",17,6,5
"F","A",17,2,3
"F","C",40,12,1
"M","B",24,12,5
"M","A",16,1,3
"M","A",21,3,4
"F","B",26,8,4
"F","B",31,17,3
"F","A",22,2,4
"F","B",32,5,5
"M","B",17,1,3
"F","B",20,4,3
"F","B",19,6,5
"F","B",19,6,5
"F","B",32,13,4
"M","B",21,14,5
"F","C",21,12,5
"F","B",15,10,5
"M","B",47,6,5
"M","A",26,8,4
"F","A",42,15,4
"M","B",15,1,3
"M","A",21,6,5
"M","A",17,5,3
"F","A",25,1,2
"M","B",17,2,3
"F","B",17,7,4
"F","C",23,27,5
"F","A",18,5,3
"M","A",18,4,3
"M","C",15,3,4
"M","D",19,4,3
"F","B",49,45,3
"F","B",39,16,3
"M","B",40,13,3
"M","C",31,33,5
"M","C",16,1,4
"F","C",20,8,3
"F","C",16,7,5
"F","B",15,1,3
"M","B",16,9,5
"F","B",15,6,5
"F","C",16,4,4
"F","C",22,14,5
"M","C",63,13,5
"M","A",17,3,3
"M","B",41,20,3
"F","C",24,7,3
"F","A",52,34,5
"F","B",22,17,5
"F","B",18,14,3
"M","B",21,7,4
"F","A",38,7,3
"M","C",15,9,5
"F","A",25,5,3
"F","D",21,3,3
"F","D",29,11,3
"F","B",16,3,3
"M","C",26,11,5
"M","C",40,20,4
"F","B",18,8,5
"M","C",27,5,5
"F","B",67,27,5
"M","A",24,4,5
"F","A",21,5,3
"F","C",24,8,5
"M","B",17,8,5
"F","B",24,13,5
"M","C",20,9,5
"F","A",31,10,4
"F","C",16,6,5
"M","C",20,4,5
"M","B",41,25,5
"F","A",29,11,4
"M","C",18,10,5
"F","A",25,6,3
"F","D",33,22,3
"M","B",16,6,3
"M","C",15,4,5
"F","A",20,4,5
"F","B",28,10,3
"M","B",15,11,5
"F","C",36,10,5
"F","A",18,1,4
"F","B",15,1,3
"M","B",16,20,5
"M","A",19,3,3
"F","B",27,17,5
"M","A",28,8,1
"M","C",27,16,5
"F","B",28,11,3
"M","A",19,5,4
"M","B",16,16,5
"F","A",25,3,3
"M","C",28,5,4
"M","B",30,5,5
"F","B",30,17,4
"F","B",23,14,5
"M","A",19,1,4
"F","C",49,5,5
"M","D",22,5,5
"F","A",27,5,3
"F","A",31,11,3
"F","A",27,6,5
"F","C",34,5,5
"F","B",31,8,5
"M","B",19,5,5
"F","B",21,6,5
"M","B",15,4,5
"M","B",50,23,3
"F","A",33,11,2
"F","A",37,1,3
"F","B",38,24,3
"M","D",28,5,4
"F","A",18,11,5
"F","B",23,9,3
"M","D",19,2,4
"M","C",28,10,3
"M","A",23,8,5
"M","B",30,12,5
"F","A",32,2,2
"M","A",15,1,3
"M","B",30,19,3
"M","B",16,1,3
"M","B",18,4,4
"F","C",36,4,2
"M","B",23,11,5
"F","B",29,15,5
"M","C",26,8,3
"F","B",31,10,4
"M","A",18,10,4
"M","D",21,7,5
"M","B",36,9,4
"M","C",17,6,5
"F","B",21,10,4
"F","D",15,15,5
"F","B",17,20,3
"M","B",31,13,3
"F","A",34,19,3
"M","B",27,8,3
"F","A",19,1,3
"F","B",26,30,3
"M","C",17,4,4
"M","C",15,1,3
"M","A",28,1,2
"F","A",18,7,5
"M","C",15,7,5
"M","A",18,3,4
"F","B",29,4,2
"F","B",16,3,4
"F","B",16,7,5
"F","A",26,2,4
"M","A",15,10,4
"F","B",27,11,3
"F","C",16,5,5
"F","D",18,4,3
"F","A",27,6,4
"F","C",24,9,4
"M","B",16,4,3
"F","A",25,0,2
"M","B",19,3,3
"F","A",29,2,1
"F","C",19,4,5
"F","B",17,11,3
"M","A",22,51,5
"F","B",25,5,5
"F","C",17,9,5
"F","A",20,3,4
"F","B",26,11,3
"M","B",23,7,4
"M","C",19,19,5
"F","A",16,2,3
"F","C",25,9,5
"F","D",27,4,2
"F","A",24,2,4
"M","A",30,2,3
"M","B",25,11,5
"F","A",28,7,3
"F","B",21,8,5
"M","D",21,5,3
"F","C",22,1,4
"M","B",21,8,4
"M","D",16,11,3
"F","A",26,6,3
"F","A",29,6,2
"M","B",34,13,3
"F","A",21,4,4
"M","C",19,14,5
"F","B",17,3,3
"F","C",23,6,5
"F","C",50,5,4
"M","A",15,1,4
"M","C",19,1,3
"F","A",30,14,4
"F","B",20,9,3
"F","A",22,1,4
"M","A",33,12,2
"F","A",28,8,3
"F","A",64,1,3
"F","B",24,15,4
"F","B",29,11,3
"F","A",23,1,4
"M","C",15,7,5
"M","C",18,11,5
"F","D",18,5,4
"F","D",18,9,5
"F","B",16,2,4
"F","B",16,6,3
"M","A",46,15,3
"M","C",15,13,5
"F","C",59,17,2
"M","B",28,10,5
"M","A",40,23,3
"M","A",22,2,3
"F","A",26,0,3
"F","B",38,51,5
"F","B",18,4,3
"F","B",25,7,4
"M","A",22,5,4
"F","A",17,5,4
"M","B",15,5,5
"F","C",28,3,3
"F","B",23,6,5
"M","C",20,5,3
"F","A",30,4,3
"M","A",29,12,4
"M","B",21,15,5
"F","A",28,1,3
"F","A",16,4,5
"F","C",30,7,4
"M","D",17,5,5
"F","C",25,6,5
"F","A",25,11,4
"F","A",35,22,2
"M","A",26,1,4
"M","C",33,17,3
"M","A",17,10,3
"F","A",42,10,4
"M","B",38,24,4
"M","A",18,7,5
"M","B",15,2,3
"M","D",15,6,5
"M","A",25,2,2
"F","A",31,14,4
"F","D",26,10,5
"F","A",28,23,4
"M","A",33,10,5
"F","B",15,2,3
"F","C",37,18,3
"F","C",15,1,3
"F","B",32,13,5
"F","A",46,35,4
"F","A",38,30,3
"F","C",17,3,3
"F","A",23,5,4
"M","B",16,3,3
"F","B",25,7,4
"M","B",22,13,4
"F","A",26,4,3
"F","A",42,14,3
"F","D",33,8,2
"F","C",24,10,5
"F","A",40,31,5
"F","B",30,1,1
"F","B",26,19,5
