"Var1","Var2","Var4","Var9","Var10"
"F","C",21,10,5
"M","B",33,21,3
"M","B",34,10,5
"F","B",18,4,3
"F","A",60,10,2
"F","A",23,3,4
"F","A",27,10,3
"F","B",15,4,3
"F","A",16,1,4
"F","B",15,1,4
"M","A",26,7,3
"F","A",15,6,5
"M","B",49,7,4
"F","A",25,7,4
"M","B",27,8,5
"M","B",17,5,5
"F","A",25,1,2
"F","A",29,1,3
"F","B",26,9,4
"F","B",29,9,3
"M","D",23,8,3
"M","A",19,6,4
"F","A",16,3,4
"F","C",16,22,5
"F","A",27,9,3
"M","D",16,15,5
"F","A",41,9,4
"F","D",49,33,5
"F","D",16,4,5
"F","B",41,3,3
"F","C",19,10,5
"F","A",31,3,1
"M","B",31,15,4
"F","A",19,2,4
"F","D",16,12,5
"F","C",15,8,4
"F","B",24,59,5
"M","C",35,11,5
"M","D",16,11,5
"F","C",23,11,5
"F","D",20,5,5
"F","B",15,1,4
"F","B",24,4,3
"F","C",27,8,5
"M","C",21,7,5
"F","B",23,9,4
"F","B",25,14,3
"F","D",16,5,5
"F","C",19,5,5
"F","C",29,9,5
"F","B",37,25,4
"F","A",25,1,3
"M","B",16,7,4
"F","A",21,18,3
"F","B",21,16,4
"M","A",30,29,5
"F","B",40,9,5
"M","C",24,13,5
"M","D",21,10,5
"M","C",30,5,5
"F","B",37,5,5
"F","C",35,20,5
"F","C",37,22,5
"F","B",35,15,5
"M","C",15,2,3
"M","C",25,6,5
"M","B",16,7,5
"F","B",16,3,3
"M","D",21,7,5
"M","B",17,12,5
"F","C",44,21,3
"M","A",33,8,4
"M","B",25,11,5
"F","A",15,2,4
"M","C",22,8,5
"M","A",25,10,3
"M","D",16,7,3
"F","B",20,4,5
"F","C",36,3,2
"F","D",30,3,2
"M","A",29,20,3
"F","C",17,6,5
"M","C",33,24,5
"M","A",18,6,4
"M","A",19,5,3
"F","A",35,9,3
"M","D",44,20,5
"F","B",26,4,5
"F","B",20,4,5
"M","D",19,16,4
"M","A",16,4,5
"F","A",20,11,3
"M","A",18,8,4
"F","B",20,8,4
"M","C",29,27,5
"M","C",23,4,5
"F","C",17,10,5
"F","C",22,11,5
"F","B",22,4,3
"F","A",17,7,5
"M","C",17,3,4
"M","D",44,5,5
"M","B",34,11,5
"M","D",17,6,5
"F","A",32,4,3
"F","D",15,1,4
"F","A",58,3,3
"F","B",18,1,4
"M","A",27,2,3
"M","D",18,10,5
"F","A",25,4,1
"M","B",26,5,5
"M","C",52,2,2
"M","B",15,1,4
"M","C",17,7,5
"F","B",16,12,5
"F","B",16,6,5
"F","B",15,2,3
"F","A",27,5,3
"M","B",17,31,5
"F","A",25,8,5
"M","B",15,3,3
"F","B",21,14,3
"M","B",21,6,3
"F","B",21,2,4
"F","D",19,18,5
"M","B",35,12,3
"M","B",22,10,4
"F","B",27,9,4
"F","B",25,23,5
"M","C",17,8,5
"F","A",34,6,2
"M","D",26,23,5
"F","A",25,15,4
"F","B",17,8,3
"F","A",18,3,4
"M","A",17,6,4
"M","A",26,4,2
"F","B",39,24,5
"F","B",24,14,4
"M","A",15,6,5
"F","C",29,8,5
"M","D",25,4,5
"M","B",22,5,3
"M","B",15,2,3
"M","B",17,11,5
"F","B",19,8,3
"F","A",39,1,3
"F","C",28,29,5
"F","B",55,24,3
"F","B",22,4,4
"F","B",19,3,3
"F","A",15,5,5
"M","A",29,9,4
"F","C",15,8,3
"M","B",17,5,5
"F","A",26,4,5
"F","C",16,7,5
"F","B",25,2,4
"F","B",19,2,4
"M","C",28,23,5
"M","A",26,11,5
"F","B",19,5,5
"F","C",25,0,5
"M","B",23,2,4
"M","B",17,3,3
"M","B",15,14,5
"F","B",19,3,3
"F","B",33,30,5
"F","B",29,4,3
"M","A",40,22,3
"F","C",15,1,3
"F","C",18,6,3
"F","B",24,16,5
"M","A",21,13,5
"M","C",15,4,5
"F","B",41,16,3
"M","B",30,4,4
"F","A",15,21,5
"M","A",16,3,3
"F","C",33,15,4
"M","C",21,12,5
"F","C",16,14,5
"M","B",31,6,5
"F","A",30,7,4
"M","B",17,2,3
"M","C",20,1,4
"F","B",20,8,3
"M","A",17,3,3
"F","B",16,1,4
"F","B",21,12,5
"M","B",27,11,3
"M","B",34,18,4
"M","B",15,11,5
"M","B",16,5,5
"M","B",18,3,3
"F","A",15,4,3
"F","B",30,8,4
"M","B",28,13,4
"F","A",23,8,5
"M","D",25,10,4
"F","C",15,18,5
"M","B",20,7,3
"F","B",24,6,4
"M","A",15,1,3
"M","A",24,5,5
"F","C",20,7,4
"F","B",40,13,5
"F","A",25,3,3
"F","A",15,6,5
"M","A",25,7,4
"M","B",20,1,3
"M","B",22,2,4
"M","A",61,41,3
"F","B",19,3,3
"F","C",25,1,3
"F","A",21,8,3
"M","A",30,11,3
"F","B",17,9,3
"F","A",25,4,2
"M","A",21,14,3
"F","A",35,7,4
"F","A",26,1,3
"M","B",17,6,5
"M","A",16,10,5
"F","B",33,13,5
"F","B",28,4,3
"M","B",17,4,4
"M","B",16,7,5
"F","A",26,10,4
"F","A",16,2,3
"F","B",27,7,4
"F","B",22,11,3
"F","B",19,7,4
"F","A",25,4,4
"F","A",30,5,5
"F","A",20,10,5
"M","A",27,4,4
"M","A",21,9,3
"M","A",23,13,3
"M","B",26,7,3
"F","B",22,2,3
"F","A",17,2,4
"F","A",30,6,5
"M","A",22,9,3
"F","B",16,8,3
"F","A",18,13,3
"M","B",17,6,5
"M","B",16,6,5
"M","A",25,1,4
"F","B",16,3,4
"F","C",27,11,3
"M","C",16,9,4
"M","A",23,23,3
"M","B",20,1,4
"F","C",19,6,4
"F","C",20,4,4
"M","B",18,8,5
"F","B",18,3,4
"F","B",25,10,4
"M","C",20,8,5
"F","A",16,5,4
"F","A",30,1,4
"F","C",15,9,4
"F","A",29,1,3
"M","B",24,11,5
"M","C",28,12,5
"F","A",26,4,3
"M","A",19,10,5
"F","A",25,2,3
"M","C",28,5,5
"M","A",20,6,5
"F","D",26,1,3
"M","A",15,1,3
"F","B",18,10,3
"M","D",20,5,5
"F","B",21,5,4
"F","B",16,1,4
"M","A",32,5,4
"M","B",22,5,4
"M","B",20,5,3
"M","B",37,23,3
"M","A",17,4,3
"F","B",18,6,3
"M","D",33,21,5
"M","D",39,6,3
"M","B",15,5,5
"F","A",22,8,3
"M","B",18,9,5
"M","D",19,1,4
"F","C",18,3,4
"F","B",15,3,3
"F","A",19,7,3
"M","B",23,13,5
"M","B",17,16,5
"F","C",15,31,5
"M","A",21,3,4
"M","C",17,3,3
"F","B",27,12,3
"F","A",16,2,3
"M","A",26,0,2
"M","A",15,3,3
"F","C",16,1,4
"M","C",16,2,4
"M","A",15,2,4
"F","B",35,7,4
"F","B",15,1,3
"F","C",25,2,4
"M","C",17,11,5
"F","A",25,3,4
"M","C",16,11,5
"M","C",16,1,4
"F","C",36,14,4
"M","D",15,6,3
"F","A",28,2,1
"F","C",19,5,3
"F","C",15,6,3
"F","C",37,25,4
"F","B",40,17,3
"F","A",24,15,4
"M","B",18,2,3
"F","A",27,3,6
"F","D",27,1,4
"M","B",19,5,3
"F","A",17,29,5
"F","A",36,22,5
"M","D",24,2,3
"M","B",37,17,3
"M","A",17,14,5
"F","B",22,10,5
"F","C",15,1,3
"M","B",20,9,4
"F","A",31,1,2
"F","A",31,8,3
"M","B",31,14,3
"F","C",28,4,3
"M","C",21,11,5
"F","C",20,7,3
"M","B",43,30,4
"F","C",15,6,5
"M","A",24,5,3
"F","C",16,2,4
"M","C",15,12,5
"M","B",21,3,3
"F","B",24,4,5
"M","A",18,4,3
"M","C",16,2,3
"M","B",16,1,3
"M","B",15,5,3
"M","A",24,7,4
"M","A",27,5,5
"F","B",21,31,3
"F","A",35,6,2
"F","B",15,8,4
"M","A",19,7,3
"F","B",15,7,5
"F","B",18,19,5
"F","C",16,1,4
"F","A",28,14,3
"F","B",28,4,2
"M","C",41,28,5
"F","C",31,7,2
"F","B",26,1,3
"F","C",26,9,4
"F","B",15,6,5
"F","A",31,0,3
"F","A",18,4,4
"M","A",20,13,4
"F","B",20,9,5
"F","A",19,11,3
"M","D",32,2,3
"F","A",41,6,3
"M","B",16,8,5
"F","A",53,6,4
"F","C",27,2,3
"M","A",22,17,5
"M","A",20,34,5
"M","B",33,18,5
"M","D",21,1,4
"F","C",22,6,5
"F","C",15,2,4
"F","B",28,14,3
"M","D",18,2,3
"M","B",23,12,3
"M","B",34,7,5
"F","A",17,1,4
"M","A",17,8,3
"F","C",29,9,4
"M","B",18,3,3
"F","A",29,2,3
"M","A",15,3,3
"F","A",25,1,3
"F","A",19,7,4
"M","B",20,18,4
"F","A",32,4,3
"F","B",25,7,5
"F","A",34,0,3
"F","C",29,22,4
"F","B",17,4,3
"F","A",37,6,4
"M","B",18,1,4
"M","A",20,18,5
"F","B",36,5,6
"F","B",24,8,4
"F","A",15,1,4
"F","C",24,7,3
"F","B",21,19,5
"F","D",17,4,5
"M","C",16,4,4
"F","A",38,27,5
"F","A",28,2,4
"M","B",17,8,4
"M","B",18,4,5
"F","B",18,4,3
"M","B",18,3,3
"F","B",30,10,3
"M","B",18,14,3
"F","A",35,9,3
"F","B",25,14,4
"F","C",30,5,3
"F","A",19,6,4
"F","A",15,2,4
"F","A",25,0,2
"F","A",87,54,4
"F","A",50,15,4
"F","A",21,3,3
"F","B",27,3,2
"M","C",22,6,5
"F","C",18,5,5
"F","B",38,12,4
"F","B",19,21,5
"M","B",15,2,3
"F","B",48,21,4
"M","B",15,12,3
"F","D",33,3,3
"F","C",30,14,4
"M","A",16,2,3
"F","B",22,2,4
"M","A",22,7,3
"M","A",40,7,5
"F","A",28,16,5
"F","C",32,19,5
"F","B",18,2,3
"M","C",32,4,5
"F","C",34,3,3
"M","B",24,6,5
"M","B",30,12,3
"M","C",15,23,5
"F","B",29,1,3
"M","C",19,6,5
"F","A",17,5,4
"F","B",30,4,3
"M","A",19,7,4
"M","D",18,4,3
"F","A",21,3,4
"F","A",26,1,2
"F","A",44,29,3
"F","B",18,7,5
"F","B",20,4,4
"F","C",52,7,1
"F","C",15,1,3
"M","B",49,16,3
"F","B",52,27,4
"F","B",17,8,3
"F","A",15,18,3
"F","B",16,2,5
"F","B",25,10,4
"F","A",26,6,3
"F","A",38,5,4
"F","A",37,3,1
"F","B",18,4,3
"F","B",35,9,5
"F","A",29,4,3
"M","B",39,5,5
"F","B",28,4,3
"F","C",29,12,4
"F","C",24,11,5
"M","B",41,6,5
"F","D",27,4,3
"M","A",19,2,3
"F","B",15,1,4
"F","B",45,11,4
"F","A",17,7,5
"M","B",15,2,3
"F","D",19,5,3
"F","C",32,3,3
"F","B",21,2,3
"M","A",21,15,3
"M","B",22,3,4
"F","A",30,1,4
"F","B",15,2,4
"M","B",42,26,3
"F","A",18,7,3
"F","A",28,8,4
"M","D",15,4,5
"F","D",16,6,4
"F","D",19,15,5
"M","A",15,3,3
"M","B",15,2,3
"F","B",18,11,4
"M","B",24,7,4
"M","A",33,2,1
"F","B",24,6,4
"F","C",30,5,5
"F","C",35,4,3
"F","A",34,21,3
"F","B",25,8,4
"M","D",36,22,4
"F","C",30,5,3
"F","A",26,6,3
"M","A",21,24,4
"M","B",24,5,3
"M","C",22,21,5
"F","B",15,2,4
"F","B",37,11,1
"F","D",27,21,5
"F","A",18,5,5
"M","B",22,6,3
"F","A",31,13,4
"F","A",16,12,5
"F","A",29,2,2
"M","B",23,2,3
"F","A",21,4,3
"M","B",28,8,3
"F","D",29,2,2
"F","C",21,5,3
"F","C",20,2,4
"F","B",22,5,5
"F","A",25,1,4
"M","D",16,5,5
"F","A",18,2,4
"F","B",19,15,5
"F","B",45,31,5
"F","D",25,9,4
"M","A",41,20,3
"M","B",15,4,5
"F","A",18,14,5
"M","B",18,3,3
"F","C",51,14,2
"F","A",19,9,4
"F","C",34,16,3
"F","A",20,12,5
"F","B",19,7,5
"M","B",54,39,3
"M","C",15,5,4
"F","B",27,16,4
"F","A",29,9,1
"M","C",28,6,5
"M","B",23,20,3
"F","B",22,14,5
"F","B",33,33,3
"F","C",19,6,5
"F","B",32,10,3
"F","A",27,5,3
"F","B",35,10,5
"F","B",18,2,3
"M","C",20,1,3
"M","C",23,12,5
"M","B",25,6,3
"M","D",15,6,5
"M","B",15,4,5
"M","A",24,13,5
"F","A",17,3,5
"F","A",17,4,3
"F","B",15,1,4
"M","C",21,16,4
"M","B",16,2,4
"M","B",22,4,5
"M","A",16,6,5
"F","B",21,3,4
"M","B",15,7,4
"M","B",28,11,5
"F","A",22,5,5
"F","B",36,15,3
"M","A",26,3,4
"M","A",25,2,2
"F","A",28,9,3
"M","B",16,7,3
"M","C",27,12,5
"F","B",31,2,5
"M","B",30,6,5
"F","B",25,10,3
"M","A",27,1,4
"F","B",32,12,3
"F","B",15,2,5
"F","D",29,1,3
"F","A",18,3,4
"M","A",25,0,4
"M","B",28,19,3
"F","A",27,1,4
"F","C",32,7,1
"F","A",31,3,3
"M","B",48,29,4
"M","B",18,13,4
"F","A",30,10,3
"M","B",38,12,3
"F","A",26,2,3
"M","A",29,16,5
"M","B",23,18,5
"M","A",18,4,5
"M","A",23,10,3
"M","B",17,2,3
"M","B",16,7,5
"F","A",25,17,2
"M","A",19,6,4
"F","A",33,7,3
"F","C",36,11,4
"F","B",34,8,4
"M","C",28,3,3
"F","A",15,3,3
"F","A",26,10,4
"F","A",30,3,3
"M","B",19,13,4
"F","B",27,10,3
"F","B",16,4,5
"F","A",20,8,4
"F","B",16,1,5
"F","A",31,7,2
"M","A",23,2,3
"F","D",34,2,3
"F","A",28,7,1
"F","A",26,12,4
"F","A",18,2,3
"M","B",38,12,5
"M","C",23,11,3
"F","D",26,6,2
"F","A",31,1,4
"F","B",30,4,3
"M","D",15,5,5
"F","B",20,3,4
"F","B",34,13,3
"M","B",21,4,4
"M","B",16,2,4
"F","B",28,6,3
"F","A",29,1,4
"F","C",27,6,2
"M","A",21,17,5
"M","A",25,8,3
"M","A",23,4,4
"M","B",29,12,5
"M","B",18,4,3
"F","A",57,5,2
"F","B",15,2,3
"M","C",39,16,5
"M","B",24,7,4
"M","B",44,6,5
"F","C",15,1,4
"F","A",17,6,6
"F","C",28,0,1
"M","B",38,10,5
"M","B",40,19,5
"F","C",17,9,5
"F","D",32,3,3
"M","D",16,4,5
"M","D",54,11,5
"M","B",19,3,5
"F","A",35,3,3
"F","B",33,17,5
"M","B",15,9,5
"F","B",16,8,3
"F","C",21,10,5
"M","D",33,5,5
"F","D",15,11,4
"F","A",16,5,5
"F","B",27,4,5
"F","B",28,3,3
"M","C",21,10,5
"F","C",29,9,4
"F","B",38,14,4
"M","C",23,2,3
"M","A",17,7,3
"F","A",27,2,2
"F","A",29,0,3
"F","C",19,3,4
"F","D",25,7,3
"M","B",18,8,5
"M","A",26,10,4
"M","C",23,16,5
"F","B",20,7,5
"F","A",37,0,1
"F","B",20,5,3
"F","A",33,14,5
"M","A",20,5,5
"M","B",16,4,5
"F","A",33,12,4
"M","D",28,12,5
"F","D",17,8,5
"F","A",30,16,2
"F","D",20,5,5
"M","C",23,25,5
"F","A",29,3,4
"F","A",25,1,3
"F","B",22,4,3
"F","C",18,3,3
"F","B",20,2,3
"F","A",38,7,4
"F","A",37,5,2
"M","C",21,1,4
"F","B",15,2,3
"F","B",19,7,3
"F","B",36,27,5
"M","D",19,4,4
"F","B",17,7,3
"F","B",24,1,3
"M","A",20,8,4
"F","D",28,1,4
"F","C",21,9,4
"M","A",15,4,5
"F","B",35,21,5
"F","A",17,5,5
"F","C",29,8,3
"F","A",34,1,3
"F","B",18,9,5
"F","A",16,12,5
"F","B",21,2,4
"M","C",26,1,3
"M","C",29,9,5
"M","B",15,9,3
"F","C",23,1,4
"M","A",19,6,3
"M","B",16,13,5
"F","C",15,5,5
"F","D",16,20,5
"F","B",27,8,5
"F","A",49,7,3
"F","B",52,18,5
"F","C",18,3,3
"M","C",16,11,5
"F","A",29,3,2
"F","A",29,9,5
"F","B",18,1,4
"M","B",16,2,5
"F","A",93,27,2
"M","B",24,2,4
"F","B",34,13,3
"M","A",26,8,3
"F","B",45,28,4
"M","A",25,13,5
"F","A",26,2,3
"F","A",27,2,3
"F","B",47,28,3
"F","B",20,2,4
"M","C",23,6,5
"M","C",17,7,5
"F","B",39,17,5
"M","C",22,4,5
"M","A",20,2,4
"F","A",28,3,3
"F","B",36,13,3
"F","B",20,5,3
"M","B",23,7,4
"M","C",28,9,5
"F","D",22,8,4
"F","B",15,5,5
"F","A",24,1,4
"M","B",19,8,5
"F","C",18,4,4
"F","A",26,3,3
"F","A",19,1,3
"M","B",17,1,4
"F","B",26,5,3
"F","A",26,7,4
"F","D",16,4,4
"M","A",16,3,3
"M","A",17,10,6
"F","A",26,7,3
"M","B",19,3,3
"M","B",27,2,2
"F","C",48,10,4
"F","B",20,9,3
"F","B",20,12,4
"M","B",18,5,5
"M","A",22,6,5
"F","A",25,2,3
"M","B",18,3,3
"M","A",21,15,5
"M","C",19,10,3
"M","A",42,8,2
"F","B",16,4,3
"F","C",16,8,4
"F","B",17,1,3
"F","B",18,4,5
"M","D",17,5,5
"M","A",26,6,3
"F","C",20,8,5
"F","D",19,3,3
"F","A",26,6,5
"F","B",38,10,4
"F","B",20,2,3
"F","B",37,14,5
"F","A",27,4,4
"F","A",25,1,3
"M","A",19,4,4
"F","A",25,4,2
"M","B",17,13,5
"M","C",21,9,4
"M","B",16,10,5
"F","B",18,1,4
"M","A",17,1,4
"F","C",23,3,3
"F","C",35,18,5
"M","A",19,5,4
"F","B",19,4,3
"F","A",31,7,3
"F","C",21,6,5
"M","B",21,11,3
"F","B",31,5,3
"F","B",29,16,5
"F","B",26,9,3
"M","C",29,7,3
"M","C",36,1,3
"F","D",18,1,3
"F","B",18,7,4
"F","A",16,8,4
"M","C",28,1,3
"M","A",16,6,5
"M","C",16,6,5
"M","B",27,12,4
"F","B",15,3,3
"F","A",30,2,3
"M","B",22,10,4
"M","C",32,16,4
"F","A",37,9,3
"M","A",29,0,2
"F","B",31,18,4
"M","A",15,4,5
"F","A",19,13,3
"F","A",26,7,4
"F","A",18,5,3
"F","B",21,5,5
"M","A",16,3,4
"M","C",15,2,3
"F","A",25,0,2
"F","B",16,1,4
"F","B",22,6,5
"M","B",16,1,3
"F","C",18,4,5
"F","C",44,5,5
"F","A",43,5,3
"F","A",32,5,3
"M","C",23,10,4
"M","B",16,7,5
"F","B",22,8,4
"F","B",32,23,5
"F","A",27,0,3
"F","C",20,5,5
"M","C",16,9,5
"F","D",19,10,4
"F","A",36,3,2
"F","B",22,12,5
"F","A",25,12,4
"M","D",22,6,3
"F","A",15,4,5
"M","C",17,10,5
"M","B",15,4,5
"M","D",31,4,3
"F","B",21,3,4
"F","B",27,15,3
"F","D",18,7,4
"F","A",25,3,1
"M","C",18,19,5
"F","A",42,15,1
"M","B",27,12,4
"F","D",22,4,4
"F","A",28,2,4
"F","C",18,8,5
"F","A",26,2,3
"M","D",19,9,5
"M","B",15,5,3
"F","B",45,4,1
"F","C",16,1,3
"F","A",41,17,3
"M","A",18,10,5
"F","B",21,1,4
"F","C",27,7,4
"F","A",17,5,4
"F","B",18,4,3
"F","B",15,9,4
"M","C",25,9,5
"M","B",18,5,5
"M","D",29,15,5
"F","C",22,16,3
"F","C",16,1,4
"F","B",25,5,3
"F","B",51,27,5
"F","B",47,11,3
"F","C",18,8,5
"F","A",20,4,4
"M","B",27,11,4
"F","A",37,6,3
"F","B",16,4,3
"F","C",20,5,5
"M","A",27,7,3
"M","B",17,2,3
"M","A",24,8,4
"F","B",28,8,3
"F","D",16,7,5
"F","A",31,16,4
"F","B",17,15,3
"F","A",25,3,3
"M","A",30,9,5
"F","B",33,35,4
"F","A",49,19,4
"F","B",17,4,3
"F","A",30,7,3
"F","C",26,12,4
"M","C",23,5,3
"F","C",42,12,1
"F","C",25,10,3
"M","B",51,18,5
"F","A",16,5,5
"M","D",40,20,4
"M","B",20,17,5
"M","B",16,6,3
"M","D",35,18,3
"F","B",27,4,4
"F","C",21,11,3
"F","B",27,14,5
"M","B",30,17,5
"F","B",20,3,3
"F","A",26,9,2
"F","A",16,1,4
"F","B",39,7,3
"F","A",38,0,3
"F","B",45,26,3
"F","B",16,2,3
"F","C",26,3,3
"F","B",19,3,4
"F","A",27,4,4
"M","B",16,9,5
"F","B",32,20,3
"F","D",33,6,2
"F","A",15,1,3
"M","B",21,1,4
"F","B",18,4,5
"M","B",22,1,3
"F","A",31,3,3
"M","B",23,4,5
"M","D",15,4,5
"M","A",18,11,5
"F","A",32,0,3
"F","A",34,1,3
"F","A",16,8,3
"F","B",24,4,5
"F","B",29,18,4
"M","B",22,5,5
"M","A",15,3,3
"F","A",32,1,3
"M","B",15,4,5
"M","A",23,22,5
"M","B",17,3,4
"F","A",17,2,3
"F","A",36,7,4
"F","A",27,1,2
"M","C",18,6,4
"M","A",52,19,3
"F","A",15,1,4
"F","B",23,6,4
"M","A",24,2,4
"F","B",15,4,4
"F","D",17,1,3
"M","C",16,9,5
"M","B",17,2,4
"M","B",18,2,3
"M","B",23,8,4
"F","C",36,5,4
"M","B",17,20,4
"M","A",25,4,3
"M","C",27,4,5
"F","B",25,13,5
"F","C",34,7,3
"F","A",18,6,3
"M","D",22,4,3
"M","C",34,2,4
"M","C",20,1,3
"M","D",18,6,5
"M","A",28,12,4
"M","A",27,2,3
"M","C",17,4,5
"F","C",24,6,5
"F","A",15,2,3
"M","C",18,5,5
"F","B",27,11,3
"M","A",16,5,5
"M","A",17,2,3
"F","B",20,1,4
"F","A",31,3,3
"F","B",16,20,5
"F","A",15,5,5
"F","B",21,1,4
"F","B",21,8,4
"F","D",17,1,3
"M","C",26,13,3
"M","A",19,8,5
"M","B",18,2,3
"F","C",19,1,4
"F","A",32,10,3
"F","B",27,5,3
"F","A",25,4,3
"M","A",21,5,3
"F","A",28,15,4
"F","A",43,1,4
"M","B",26,1,4
"F","A",25,9,4
"M","B",26,13,5
"F","C",20,2,4
"M","A",21,5,5
"F","B",22,7,4
"F","D",15,6,5
"F","B",33,18,4
"M","A",27,5,3
"F","C",25,0,2
"F","B",31,14,4
"M","B",27,4,4
"M","D",37,6,2
"M","B",23,5,3
"M","D",15,14,5
"F","A",28,3,4
"F","B",23,14,4
"F","A",37,15,2
"F","B",15,6,3
"M","D",33,4,2
"F","A",31,8,4
"F","B",30,4,4
"F","A",19,14,3
"F","B",33,10,5
"M","B",19,5,3
"F","B",34,22,5
"F","A",28,1,4
"M","B",15,5,5
"F","B",15,1,3
"F","B",31,13,3
"F","B",22,4,3
"M","B",27,18,3
"F","B",15,5,5
"F","A",36,2,2
"F","B",33,2,4
"M","A",20,21,5
"M","A",26,8,4
"F","D",27,1,3
"M","B",17,2,4
"M","B",17,5,4
"F","A",34,11,4
"M","B",20,9,5
"M","D",19,12,5
"M","B",18,7,4
"M","C",45,4,2
"M","A",25,1,3
"M","C",19,7,5
"M","A",25,1,4
"F","D",32,6,2
"F","D",26,13,5
"F","C",16,3,4
"F","A",33,12,2
"F","B",23,6,3
"M","A",19,2,3
"F","C",16,4,5
"F","B",25,10,4
"F","A",26,2,3
"M","B",17,1,3
"F","B",15,1,3
"F","D",15,5,4
"M","B",18,5,4
"F","A",19,16,5
"F","A",15,2,4
"F","B",28,8,3
"M","B",20,3,4
"F","B",28,3,4
"F","B",48,33,3
"M","A",15,7,5
"F","B",17,2,4
"M","D",15,4,5
"M","C",17,16,5
"F","C",24,18,5
"M","A",41,5,5
"M","C",32,3,3
"F","B",24,8,3
"M","D",20,10,5
"M","C",38,5,5
"M","A",20,2,4
"M","B",22,5,5
"F","A",16,1,3
"F","B",18,2,4
"F","A",45,3,3
"F","D",46,17,6
"F","C",21,9,5
"F","C",26,0,2
"F","B",28,2,3
"F","C",21,10,5
"M","A",16,5,5
"F","B",16,2,4
"F","B",17,2,3
"M","C",29,18,5
"F","B",15,2,4
"M","B",18,1,4
"M","C",50,22,5
"F","C",19,4,5
"M","B",21,1,3
"F","C",15,4,5
"F","B",15,1,4
"M","A",31,14,3
"F","A",28,3,3
"F","C",32,21,4
"M","A",15,4,5
"F","C",15,2,4
"F","A",22,7,3
"M","B",17,2,3
"F","D",20,3,3
"M","A",26,4,3
"F","C",19,14,4
"F","B",33,16,4
"M","B",19,6,3
"F","C",29,3,1
"F","A",27,1,3
"F","B",19,3,4
"F","A",26,1,2
"F","C",20,12,5
"F","B",48,35,5
"F","B",20,1,5
"F","A",15,1,3
"F","B",20,6,5
"F","B",15,3,5
"M","C",22,14,5
"F","C",24,5,4
"F","C",16,5,3
"F","A",45,1,3
"F","A",46,15,3
"F","A",18,2,4
"M","A",23,6,4
"M","A",33,15,3
"F","B",27,4,3
"F","A",15,5,5
"F","A",27,15,3
"M","A",25,10,4
"F","A",32,0,4
"M","D",22,4,4
"M","B",22,8,3
"M","A",37,16,4
"M","B",20,3,4
"M","B",19,8,5
"F","B",27,17,3
"F","B",23,7,4
"F","B",25,5,5
"F","A",31,11,2
"M","C",34,5,5
"M","B",18,12,5
"M","D",25,7,5
"M","A",32,3,3
"F","A",15,10,3
"F","B",27,10,3
"F","A",32,2,2
"M","A",30,2,3
"F","B",21,7,3
"F","A",27,10,5
"M","C",15,10,5
"M","A",28,4,4
"F","A",36,5,3
"M","B",21,6,4
"F","B",17,1,3
"F","A",18,4,3
"F","C",29,3,3
"M","A",39,8,1
"M","A",15,1,4
"F","D",15,7,5
"M","B",17,7,3
"M","D",27,9,3
"F","A",27,7,4
"F","B",26,7,5
"F","A",57,0,1
"M","A",16,2,4
"F","C",18,7,5
"F","C",20,25,5
"F","B",15,3,3
"M","B",20,2,4
"M","A",15,6,5
"M","A",27,1,4
"F","C",17,2,4
"F","B",30,7,3
"F","B",23,11,3
"F","C",36,10,3
"F","C",25,13,3
"F","B",19,3,4
"M","A",31,13,4
"F","B",24,16,5
"F","A",29,3,3
"F","A",24,9,4
"F","B",16,2,3
"F","C",24,9,5
"M","A",15,5,5
"M","A",32,5,5
"M","A",25,7,5
"M","C",17,12,5
"M","A",31,13,5
"M","D",17,10,5
"M","A",34,7,4
"F","C",15,6,5
"M","C",20,6,5
"F","D",34,12,4
"M","B",23,5,4
"F","B",27,20,4
"F","D",32,18,4
"F","A",20,4,3
"F","A",42,25,3
"M","B",17,2,3
"F","A",30,12,4
"F","A",27,0,3
"M","D",17,2,4
"M","B",18,4,5
"F","A",34,3,3
"F","B",16,1,4
"F","B",25,3,4
"M","D",25,25,5
"F","A",16,2,3
"M","B",26,12,4
"M","B",41,22,5
"F","C",16,2,4
"M","A",25,10,4
"M","B",26,5,3
"F","B",15,1,3
"M","B",15,1,3
"F","D",34,19,3
"M","A",27,7,2
"F","A",40,29,2
"M","D",27,9,5
"F","A",27,1,5
"M","B",31,9,4
"M","C",20,2,3
"M","B",23,10,3
"M","A",24,17,3
"F","A",26,4,3
"M","C",43,21,5
"F","B",22,15,5
"F","C",17,6,5
"F","B",27,26,5
"F","B",64,44,4
"M","D",47,13,5
"M","B",30,5,5
"M","B",16,4,5
"F","A",31,8,4
"M","B",30,7,4
"M","B",15,1,4
"M","C",35,20,3
"F","C",15,8,5
"F","B",21,11,5
"M","B",17,6,5
"M","C",15,1,4
"F","C",25,16,4
"M","B",20,8,5
"F","A",15,2,4
"M","D",24,6,4
"F","D",20,10,3
"M","B",19,45,5
"M","B",15,3,4
"F","A",29,5,4
"F","B",43,19,5
"F","A",35,9,3
"M","A",16,1,4
"F","A",29,17,3
"M","A",18,3,3
"M","A",31,4,3
"F","C",16,2,4
"M","B",23,7,5
"M","B",18,2,3
"F","A",16,9,4
"M","A",25,1,3
"F","B",22,2,3
"F","C",30,17,4
"F","D",27,8,3
"M","C",21,8,5
"F","B",18,1,3
