"Var1","Var2","Var4","Var9","Var10"
"M","B",17,1,3
"F","B",15,8,3
"F","A",17,8,3
"F","B",29,5,5
"F","A",27,2,4
"F","C",41,3,3
"F","B",21,2,4
"M","B",16,2,3
"M","C",20,7,5
"M","B",24,9,5
"F","B",15,8,5
"F","C",25,13,3
"M","A",15,8,5
"F","A",51,3,2
"F","C",15,7,5
"F","B",16,2,5
"M","A",19,3,3
"F","D",25,5,2
"F","C",17,5,3
"F","D",32,14,3
"M","C",17,4,5
"F","B",16,9,4
"M","A",20,8,4
"M","A",31,7,3
"F","A",21,8,5
"M","B",17,1,4
"F","A",15,3,4
"M","A",17,1,3
"F","C",18,5,5
"F","A",34,2,3
"M","A",16,4,3
"M","B",24,3,4
"M","B",25,10,4
"M","A",15,7,4
"M","A",23,8,3
"F","A",78,28,5
"M","C",20,1,4
"F","A",21,11,5
"M","B",24,5,4
"F","A",16,12,5
"F","A",25,1,2
"F","B",26,11,3
"F","D",25,20,3
"M","A",20,10,5
"M","B",15,6,4
"F","B",16,1,4
"M","B",22,5,4
"F","B",21,1,4
"F","B",36,16,4
"F","B",26,12,3
"M","D",15,11,5
"F","C",23,7,4
"F","B",19,4,4
"M","A",16,1,3
"F","B",40,20,4
"F","B",16,1,4
"F","A",17,2,4
"M","A",26,3,2
"F","A",35,14,3
"F","A",19,11,5
"F","A",26,9,5
"F","A",17,1,3
"M","A",35,18,4
"F","B",28,17,4
"F","C",30,15,3
"F","A",25,10,2
"M","C",16,3,3
"M","A",31,12,4
"M","C",16,1,3
"F","B",25,9,4
"M","C",41,21,5
"F","C",29,7,2
"F","C",37,11,3
"F","A",34,7,4
"F","A",33,0,3
"F","B",31,12,4
"F","B",29,11,3
"F","C",28,1,4
"F","C",21,5,3
"F","A",27,1,2
"F","A",28,1,1
"F","A",28,6,3
"M","A",19,4,3
"M","C",26,5,2
"M","D",34,11,5
"F","B",20,8,5
"F","A",41,15,4
"M","A",15,12,3
"F","B",27,14,5
"M","A",22,9,4
"M","B",37,16,3
"F","C",16,7,5
"F","A",34,7,4
"F","A",29,5,4
"M","B",23,16,5
"F","C",26,1,3
"M","A",26,1,2
"F","A",19,4,4
"M","C",16,7,3
"M","C",18,11,5
"M","B",16,5,5
"F","A",17,1,3
"M","A",17,12,5
"M","B",38,18,3
"F","B",15,3,4
"M","A",21,1,4
"F","A",25,4,3
"F","A",29,14,4
"F","A",70,16,3
"F","B",44,21,3
"M","D",25,6,4
"M","A",22,11,4
"F","A",21,6,4
"M","A",34,7,5
"F","C",33,14,5
"F","C",20,19,5
"M","C",34,11,3
"M","C",52,16,3
"F","A",28,15,3
"M","D",21,9,5
"F","B",33,3,3
"M","B",17,3,4
"F","C",40,2,3
"F","A",25,2,3
"M","B",20,1,4
"F","B",24,6,3
"F","D",15,1,3
"M","B",25,2,4
"F","B",17,3,4
"M","A",20,9,5
"M","B",45,17,4
"M","B",24,8,4
"M","A",25,4,2
"F","C",15,7,5
"F","B",17,18,6
"M","B",15,11,5
"M","D",20,5,5
"M","A",43,12,3
"M","D",30,26,5
"M","A",24,10,5
"F","A",27,8,2
"F","A",25,13,3
"F","B",19,4,5
"F","B",26,16,3
"F","B",15,1,3
"F","C",25,38,5
"M","A",21,24,4
"F","D",34,4,4
"M","C",17,7,5
"F","D",25,13,4
"M","A",15,5,4
"F","B",16,4,5
"F","A",22,3,3
"F","B",20,27,5
"F","A",37,5,3
"F","C",25,9,3
"F","B",20,12,5
"M","B",29,15,4
"F","B",34,13,4
"M","C",24,21,5
"F","A",18,2,4
"M","B",16,7,5
"M","D",15,6,5
"F","C",19,6,3
"F","B",20,4,5
"F","A",35,2,2
"M","B",20,1,3
"F","C",49,11,2
"F","D",15,15,4
"M","C",38,28,3
"M","B",26,9,3
"F","C",35,2,3
"F","D",20,6,4
"F","A",27,4,2
"F","C",40,4,3
"M","C",24,19,4
"F","B",18,14,5
"F","A",36,14,3
"F","B",45,31,5
"F","A",45,11,2
"F","A",33,3,3
"F","B",28,6,5
"M","B",26,12,4
"M","C",15,4,3
"F","A",26,6,2
"M","C",31,30,5
"M","A",25,11,5
"F","C",43,36,5
"F","A",21,3,3
"F","A",17,6,3
"M","B",21,1,3
"M","B",20,8,5
"F","A",47,12,4
"M","D",17,4,5
"F","A",28,5,2
"M","A",24,7,3
"F","C",31,12,1
"F","A",35,9,3
"M","B",19,7,3
"F","A",24,3,4
"M","D",24,17,5
"M","B",31,23,3
"F","D",28,5,2
"F","D",33,4,4
"F","A",26,16,5
"F","B",17,5,3
"M","C",23,14,5
"F","B",24,6,5
"M","B",22,5,4
"F","B",16,6,5
"M","B",21,5,5
"F","D",25,0,1
"F","A",25,5,3
"F","A",29,0,3
"M","D",25,14,4
"M","B",19,4,3
"F","A",16,1,4
"M","C",26,14,4
"M","B",20,13,3
"F","A",45,11,3
"F","B",21,7,3
"F","B",29,11,3
"F","B",63,21,4
"F","B",17,2,4
"M","B",38,20,3
"F","A",26,7,3
"F","A",27,16,4
"F","A",28,11,4
"F","C",34,8,3
"M","A",28,12,3
"M","A",17,6,4
"M","A",25,15,3
"F","A",20,7,5
"M","B",16,9,5
"F","A",26,3,3
"F","A",25,1,3
"F","A",30,15,3
"F","A",41,17,5
"F","A",44,0,2
"F","B",18,1,4
"F","A",19,10,3
"F","B",25,4,3
"F","A",36,6,1
"F","A",41,6,2
"F","A",36,3,4
"F","A",40,4,4
"F","B",19,4,4
"F","C",18,1,4
"M","A",48,22,3
"M","C",15,5,4
"M","A",34,14,5
"M","B",17,7,5
"M","B",21,4,5
"F","A",37,6,3
"F","A",32,6,4
"M","A",31,9,3
"F","A",17,3,3
"F","A",16,3,4
"F","C",25,6,3
"F","A",25,7,3
"M","B",27,17,5
"F","C",47,24,5
"M","D",23,4,5
"F","B",27,22,5
"F","B",30,14,3
"F","D",15,7,5
"M","A",18,2,4
"F","A",30,4,3
"F","B",15,2,4
"F","C",15,2,4
"F","A",26,14,3
"M","C",15,7,5
"F","A",27,8,3
"F","B",21,16,5
"F","B",45,19,3
"M","C",33,17,5
"M","B",19,5,5
"M","A",32,15,3
"F","C",20,4,4
"F","A",54,36,3
"M","A",20,1,4
"M","A",37,30,5
"M","C",33,4,2
"F","A",30,8,2
"F","B",20,4,4
"M","A",20,9,3
"F","A",25,1,2
"F","A",26,2,6
"M","D",51,15,5
"F","A",21,7,4
"F","A",25,10,3
"F","B",17,12,5
"F","A",37,18,3
"F","A",28,4,2
"F","B",19,2,4
"M","B",30,3,3
"M","C",22,3,3
"F","A",28,1,2
"M","A",15,9,5
"F","B",34,14,3
"M","B",17,6,3
"F","C",51,31,5
"F","A",28,2,3
"M","B",35,5,5
"M","B",33,17,3
"F","A",22,13,4
"M","B",19,5,5
"M","B",22,3,4
"F","B",16,4,4
"F","A",25,2,3
"M","B",15,1,4
"F","A",25,0,3
"M","D",27,9,5
"M","A",15,8,4
"M","D",16,13,4
"F","D",15,1,3
"M","A",16,8,5
"M","C",15,2,3
"F","C",25,2,3
"F","B",16,4,5
"M","A",15,2,4
"M","A",30,3,2
"F","B",25,8,4
"M","D",27,14,5
"F","A",22,11,3
"M","C",21,7,5
"F","C",27,4,2
"F","C",16,3,3
"F","C",18,2,3
"F","B",23,4,3
"F","D",17,1,4
"M","B",23,9,3
"F","B",15,3,4
"F","B",15,2,3
"F","B",32,9,4
"F","C",47,25,5
"M","B",22,16,5
"M","A",17,3,3
"F","B",17,4,4
"M","B",26,1,3
"M","A",32,6,2
"F","D",30,12,5
"M","B",21,11,4
"F","A",29,6,3
"M","A",21,9,3
"F","A",19,2,4
"M","C",27,6,5
"M","C",16,9,5
"F","A",54,15,2
"F","C",20,11,5
"F","D",29,13,5
"F","A",18,2,4
"F","C",15,3,3
"M","A",19,5,4
"F","A",25,4,3
"F","A",57,7,3
"F","C",15,5,5
"F","C",20,4,5
"M","C",17,13,5
"F","A",28,1,3
"F","C",48,7,4
"F","A",34,3,4
"F","D",17,8,6
"F","D",15,5,5
"F","B",20,25,4
"F","A",27,5,2
"F","D",17,6,5
"M","A",53,22,5
"M","B",45,11,4
"F","B",43,20,3
"F","C",19,21,5
"F","C",19,7,3
"F","B",23,9,4
"F","A",32,4,4
"F","B",21,15,5
"F","B",16,1,3
"M","A",18,8,3
"M","A",33,15,5
"M","A",34,16,3
"M","D",17,11,5
"F","B",22,9,3
"F","B",28,8,5
"F","B",16,1,3
"F","A",29,9,2
"F","D",20,2,3
"F","D",18,5,5
"F","D",29,2,2
"F","B",15,2,3
"F","C",19,4,5
"M","A",40,9,3
"F","B",15,1,4
"F","B",24,6,3
"F","A",29,0,2
"F","A",22,10,3
"F","D",17,8,5
"F","B",25,5,3
"F","A",16,4,3
"M","D",29,6,2
"M","C",15,4,5
"M","C",24,8,5
"F","A",27,13,3
"F","C",27,5,5
"F","B",27,3,3
"F","C",22,3,3
"F","A",28,1,3
"F","D",34,1,2
"F","D",30,18,5
"F","B",19,7,3
"F","B",28,6,1
"F","C",25,11,5
"F","B",30,11,3
"F","D",25,5,4
"M","B",38,7,3
"M","A",23,5,5
"M","B",15,4,4
"F","B",25,13,3
"F","B",29,14,3
"M","A",20,1,3
"M","C",32,16,5
"F","C",30,4,5
"M","B",23,25,4
"F","A",37,5,4
"M","A",21,3,3
"F","B",26,9,4
"M","B",18,6,4
"F","A",19,23,5
"M","B",15,1,4
"M","B",16,7,5
"M","A",16,8,5
"F","A",29,1,4
"M","B",36,19,5
"M","C",17,4,5
"M","A",22,13,4
"M","C",27,6,5
"M","C",20,15,5
"F","B",17,1,4
"F","A",15,2,3
"F","A",25,5,3
"F","C",27,5,5
"F","B",16,1,3
"F","A",37,7,3
"M","D",35,12,5
"M","A",32,11,5
"F","B",18,1,3
"F","B",30,13,4
"F","C",17,3,3
"F","B",26,5,4
"M","B",19,2,3
"F","A",30,7,3
"F","C",27,2,3
"F","A",17,2,4
"M","B",25,14,5
"F","A",38,5,3
"F","A",26,11,2
"F","C",20,2,4
"M","C",33,10,5
"F","D",24,14,4
"M","C",26,22,3
"M","B",19,11,5
"F","B",17,1,3
"M","C",17,4,5
"F","B",37,19,3
"F","B",22,4,3
"M","B",23,12,4
"F","D",17,1,3
"F","C",15,17,5
"F","A",27,1,1
"M","B",24,8,4
"M","B",26,5,3
"M","B",24,2,3
"M","A",29,14,5
"F","C",42,2,3
"F","A",36,4,3
"M","B",33,1,3
"M","C",23,6,5
"M","C",15,12,5
"F","B",32,5,3
"F","D",23,3,4
"F","A",44,8,3
"F","B",24,18,4
"F","B",46,28,5
"M","B",17,1,3
"M","A",34,4,3
"M","C",24,6,3
"M","B",15,9,5
"M","C",16,1,4
"F","A",32,2,3
"M","B",36,20,5
"F","B",15,2,4
"M","A",19,2,4
"M","C",24,4,4
"F","B",26,19,5
"M","B",26,11,3
"M","A",44,27,3
"F","A",23,9,5
"F","D",15,7,5
"F","A",30,15,4
"F","B",19,9,5
"F","A",45,5,3
"F","D",31,21,5
"F","B",34,9,4
"M","A",23,7,3
"F","B",29,2,1
"F","A",50,19,3
"F","A",22,1,3
"M","C",16,11,5
"F","B",20,2,4
"F","D",19,13,5
"F","A",38,7,2
"M","A",34,2,4
"M","C",23,21,5
"F","C",20,5,3
"M","B",22,13,3
"F","C",25,8,5
"F","B",28,17,5
"F","A",26,6,5
"F","A",34,10,2
"F","A",23,17,3
"F","A",40,6,2
"M","B",35,0,3
"M","A",31,5,3
"F","C",24,10,4
"M","C",15,4,5
"M","C",22,4,3
"F","A",28,7,4
"F","A",27,7,3
"M","B",45,21,5
"F","B",31,12,5
"F","B",17,3,3
"M","C",15,3,4
"F","B",15,1,4
"M","C",17,7,3
"F","D",33,14,5
"M","B",36,17,4
"M","C",17,1,4
"M","B",16,2,4
"M","A",22,1,3
"F","A",22,6,3
"F","B",22,1,4
"F","A",17,4,3
"F","B",25,8,3
"M","A",16,12,5
"F","A",33,2,3
"F","A",15,2,3
"M","A",16,3,3
"F","A",26,7,3
"M","A",41,19,3
"M","B",29,6,4
"F","A",28,2,3
"F","D",23,15,5
"F","C",32,10,5
"M","C",67,54,5
"F","A",26,3,2
"M","B",29,16,4
"M","B",15,4,5
"F","A",18,10,4
"M","A",33,11,3
"M","B",20,5,5
"M","D",16,2,4
"M","D",18,4,4
"M","B",19,6,3
"F","C",34,10,3
"F","A",20,11,3
"F","A",46,5,3
"F","A",29,27,3
"M","A",16,6,4
"M","B",73,34,5
"F","A",32,24,5
"F","D",23,12,5
"F","A",31,3,3
"F","A",26,9,3
"F","B",15,12,4
"F","A",27,7,3
"M","C",43,5,5
"M","A",48,23,5
"M","B",22,7,3
"M","C",30,11,5
"F","A",25,1,3
"M","B",20,6,5
"M","A",25,3,3
"M","C",40,8,4
"F","A",39,3,3
"F","C",26,9,3
"M","A",22,1,3
"F","A",15,8,4
"F","B",17,5,5
"M","A",17,1,3
"F","B",22,8,3
"M","A",16,2,4
"F","A",27,4,4
"M","B",20,9,3
"M","B",16,1,4
"F","A",29,12,3
"F","B",24,10,3
"F","D",15,5,4
"F","A",38,40,3
"M","D",26,4,3
"F","B",15,10,5
"M","B",25,22,5
"M","D",26,14,5
"F","B",31,17,3
"F","A",39,1,4
"M","A",23,8,5
"M","B",20,16,5
"M","C",22,10,4
"F","B",24,17,5
"M","B",24,6,4
"F","B",31,9,5
"M","A",33,7,5
"F","C",27,2,2
"M","B",39,15,3
"M","A",66,32,3
"F","A",28,3,3
"F","A",21,5,4
"F","B",25,9,3
"F","C",18,3,4
"F","C",16,4,4
"F","B",35,4,3
"F","C",25,1,2
"F","B",18,3,3
"M","A",18,14,5
"F","A",26,1,2
"F","A",26,16,4
"F","D",23,7,4
"M","B",15,17,5
"M","D",15,1,3
"F","C",21,3,4
"M","B",16,4,3
"F","C",34,5,2
"M","A",33,15,5
"F","A",25,1,3
"M","B",19,5,5
"F","A",19,6,5
"M","C",22,10,5
"F","B",31,3,3
"M","C",25,9,5
"F","D",26,18,5
"F","C",16,4,5
"F","A",29,16,3
"M","A",25,1,2
"F","B",33,7,5
"F","C",18,7,5
"F","C",20,35,5
"M","A",15,1,3
"M","C",24,9,4
"F","B",23,11,4
"F","A",49,33,4
"F","A",16,2,3
"F","A",29,9,4
"F","A",31,3,4
"M","B",52,28,3
"F","B",17,7,5
"M","B",20,10,5
"F","B",19,10,5
"F","A",24,6,3
"F","C",56,4,3
"F","B",35,10,4
"F","B",18,6,5
"F","B",25,2,3
"F","A",18,7,3
"M","A",25,6,3
"M","C",40,3,3
"M","C",21,1,3
"M","B",50,20,4
"F","A",17,3,4
"F","C",17,16,5
"F","B",24,6,5
"M","C",15,5,5
"M","C",18,23,5
"M","C",15,5,5
"F","B",21,15,5
"M","B",16,15,5
"M","B",18,4,5
"M","A",22,11,5
"M","D",28,7,3
"M","A",26,0,2
"F","A",27,5,3
"F","B",20,4,4
"F","B",16,4,5
"M","A",18,5,3
"M","A",33,0,3
"F","D",32,8,1
"M","C",49,24,5
"F","A",36,8,3
"M","B",15,12,5
"M","B",15,9,5
"F","A",43,12,4
"M","A",29,12,3
"F","A",27,12,2
"F","A",16,9,5
"F","A",31,21,5
"F","B",21,7,5
"F","B",15,1,3
"F","A",19,5,3
"M","B",25,5,5
"M","C",21,7,5
"M","C",28,6,4
"F","B",18,2,5
"F","B",24,10,4
"F","C",28,8,5
"F","C",16,5,5
"F","B",22,2,4
"F","C",24,15,4
"M","B",30,27,3
"F","C",26,17,5
"F","B",15,9,5
"F","C",28,1,3
"M","A",33,13,3
"F","A",26,1,2
"F","A",21,9,4
"M","A",25,11,3
"M","A",31,2,3
"F","A",41,5,4
"M","A",16,1,4
"F","B",16,17,5
"M","D",15,9,5
"M","C",19,8,5
"M","C",15,13,5
"M","A",15,4,5
"F","C",15,4,3
"F","D",15,4,5
"M","B",18,4,5
"F","A",28,14,4
"F","C",30,2,2
"M","A",16,5,5
"M","C",20,7,5
"F","A",20,5,5
"F","A",32,5,3
"M","C",18,9,3
"M","A",21,9,3
"M","C",34,22,5
"F","C",37,12,4
"F","D",18,3,4
"F","B",19,3,4
"F","B",18,15,5
"F","A",26,2,3
"M","B",15,1,3
"M","D",32,10,4
"F","C",19,7,5
"M","A",16,5,4
"F","B",31,5,4
"F","C",36,5,3
"F","A",32,5,3
"F","A",32,4,2
"M","B",34,6,5
"F","C",33,4,6
"F","A",25,6,5
"F","D",33,7,5
"F","A",15,8,4
"F","A",21,2,4
"F","B",16,14,5
"F","A",46,12,3
"M","B",16,1,4
"F","A",26,1,4
"F","B",43,36,4
"F","B",18,6,5
"M","C",17,1,3
"M","A",16,2,4
"F","A",42,12,2
"M","A",38,9,4
"F","B",18,1,3
"F","B",29,17,3
"F","A",31,3,4
"F","B",23,7,4
"F","A",21,8,3
"F","C",42,12,3
"F","A",30,15,4
"F","A",33,3,2
"M","C",28,5,4
"M","B",15,7,5
"F","A",16,4,3
"M","B",17,11,4
"F","A",15,1,4
"M","A",26,6,5
"F","B",21,4,3
"F","B",17,1,4
"M","B",20,1,3
"F","C",41,13,5
"M","B",43,22,3
"M","B",18,14,5
"M","C",17,10,5
"M","B",25,5,5
"M","A",28,2,6
"M","B",22,6,3
"M","C",15,8,5
"F","C",15,1,4
"F","D",18,7,5
"M","C",22,13,5
"F","B",15,3,3
"F","B",17,5,3
"F","A",22,14,4
"F","B",29,9,5
"M","B",23,3,3
"F","B",26,7,3
"M","C",20,9,3
"F","B",20,4,5
"F","C",35,18,1
"M","B",26,2,3
"M","A",16,21,4
"M","B",35,17,4
"F","C",16,26,5
"F","A",25,1,4
"M","A",19,5,5
"M","C",16,8,5
"F","D",26,4,2
"F","A",19,3,3
"M","A",26,7,6
"F","A",15,3,3
"M","A",39,9,4
"F","A",28,2,2
"M","A",18,15,5
"F","D",29,6,3
"M","A",25,1,2
"M","A",20,3,4
"F","A",40,18,4
"F","A",37,10,3
"F","C",28,18,4
"F","A",47,12,4
"F","C",25,19,5
"F","B",15,10,5
"M","B",40,14,4
"F","C",15,8,5
"F","B",31,6,5
"F","A",32,9,3
"F","B",28,12,3
"F","A",27,1,3
"M","B",17,1,4
"M","D",16,7,5
"F","B",35,15,3
"F","B",21,2,3
"F","B",15,2,4
"F","A",16,2,4
"F","B",16,3,4
"F","B",40,15,4
"F","C",26,8,5
"F","C",15,1,3
"F","C",26,10,3
"M","B",20,17,5
"M","D",19,22,5
"M","B",24,4,3
"F","B",28,10,4
"M","A",20,11,5
"M","C",38,5,3
"F","C",19,7,5
"M","B",16,1,4
"F","C",17,2,4
"F","C",15,1,4
"M","C",17,8,5
"F","A",34,2,3
"F","C",19,6,5
"F","B",17,3,3
"F","A",20,11,3
"M","D",22,26,5
"M","A",22,13,3
"F","B",21,9,5
"M","C",36,5,4
"F","C",41,12,1
"M","B",20,16,5
"M","A",18,7,4
"M","C",30,11,5
"F","C",24,13,3
"M","A",23,9,3
"F","A",16,1,4
"F","A",17,2,4
"F","C",21,4,5
"F","B",35,32,3
"F","C",15,4,5
"F","C",17,3,3
"F","B",15,4,3
"F","C",27,25,5
"F","A",18,5,3
"M","B",18,6,5
"F","B",19,2,4
"F","A",16,2,3
"F","A",16,18,5
"F","B",35,26,3
"F","C",37,18,4
"F","C",28,4,5
"F","A",43,32,4
"F","C",21,2,3
"M","A",30,16,3
"F","D",27,2,3
"F","C",16,4,5
"F","A",29,12,2
"F","B",19,7,4
"M","B",18,3,3
"F","A",16,5,4
"M","C",15,8,5
"F","A",24,16,4
"M","A",19,6,4
"F","A",18,6,4
"F","B",19,12,5
"F","B",21,12,5
"F","A",18,3,3
"F","D",35,9,5
"F","B",26,5,3
"F","A",37,2,4
"F","B",22,4,5
"M","C",15,1,4
"F","A",29,11,3
"F","B",27,5,4
"F","C",17,7,5
"F","B",23,9,3
"M","C",22,18,5
"F","B",20,10,4
"F","B",17,1,3
"F","C",24,7,5
"M","C",26,9,3
"F","A",42,7,3
"F","B",20,4,5
"F","B",33,14,3
"F","B",15,15,5
"F","B",15,2,3
"F","C",15,1,3
"M","C",18,6,5
"F","A",35,14,4
"M","A",35,4,4
"F","C",19,1,3
"F","A",26,9,4
"F","B",25,0,3
"M","B",16,12,5
"F","B",28,2,3
"F","A",34,5,3
"F","B",23,4,3
"F","A",23,11,5
"M","B",18,2,3
"F","A",30,14,3
"F","A",20,1,4
"F","B",50,22,3
"F","C",15,2,3
"M","B",21,6,3
"M","B",34,20,5
"F","A",27,4,5
"M","B",18,7,4
"F","A",36,12,3
"F","C",16,3,4
"M","D",18,6,5
"M","B",33,25,5
"F","A",28,6,3
"F","B",15,3,3
"F","A",33,6,2
"F","A",46,3,3
"F","B",15,1,3
"M","C",31,3,1
"M","A",17,8,5
"F","A",16,2,3
"M","A",26,3,3
"F","A",27,9,3
"F","A",46,11,1
"F","A",38,17,3
"F","A",47,26,3
"F","A",15,2,4
"F","A",27,1,3
"F","A",41,5,5
"F","A",15,2,5
"F","B",22,7,4
"F","C",19,4,4
"M","B",16,8,5
"F","A",29,2,3
"M","C",17,7,5
"M","D",19,5,5
"M","A",33,10,4
"M","B",35,5,2
"F","B",28,5,5
"F","A",22,6,4
"F","B",16,2,3
"F","C",25,1,3
"M","A",19,14,5
"M","B",27,7,4
"F","C",16,4,5
"F","A",22,10,5
"F","B",31,23,4
"M","C",28,5,2
"M","B",15,6,5
"M","A",15,4,4
"F","B",20,6,4
"M","B",17,4,4
"F","A",23,9,5
"M","A",17,16,5
"F","C",30,5,3
"F","B",31,1,3
"F","A",15,8,5
"F","C",15,16,3
"M","D",20,13,5
"F","B",32,16,4
"F","B",25,1,2
"F","B",24,12,4
"M","A",21,6,4
"M","B",18,1,3
"F","C",28,18,5
"M","C",17,17,5
"F","A",18,4,5
"M","B",27,10,5
"F","A",43,5,3
"F","B",17,2,4
"F","A",47,12,3
"F","B",15,4,5
"F","A",27,1,3
"F","C",20,5,5
"M","B",18,2,3
"M","A",16,7,4
"F","A",29,3,2
"F","A",37,17,2
"F","A",18,6,4
"M","B",19,6,5
"F","C",22,8,4
"F","A",32,7,3
"F","A",30,2,3
"M","B",16,5,4
"M","B",44,13,6
"M","B",21,6,5
"M","C",15,6,5
"M","C",35,10,5
"F","B",18,5,3
"F","B",16,5,4
"F","A",33,10,3
"F","B",16,4,5
"M","B",25,4,5
"M","C",22,5,5
"M","B",19,1,3
"M","C",20,5,3
"F","A",26,4,4
"F","C",23,7,5
"M","A",39,10,1
"M","B",17,1,3
"M","B",25,5,5
"F","A",35,10,3
"F","C",34,8,5
"F","B",16,3,3
"F","A",33,13,5
"F","B",34,1,3
"F","A",49,12,4
"M","A",16,4,4
"M","A",17,3,3
"F","A",20,9,4
"F","B",17,21,3
"F","A",15,4,5
"M","C",15,6,4
"M","A",23,1,4
"F","A",32,2,2
"F","B",24,8,3
"F","C",71,39,3
"F","B",25,10,5
"F","C",59,8,4
"M","B",38,12,4
"M","C",15,15,5
"M","D",19,8,4
"F","C",42,3,1
"M","C",21,12,5
"F","C",17,4,4
"F","B",31,13,4
"F","B",16,5,3
"M","D",30,4,4
"F","B",23,4,3
"M","D",31,12,4
"F","B",31,9,5
"F","B",15,8,4
"M","B",17,4,4
"F","B",16,7,3
"M","B",19,6,6
"M","C",18,1,3
"M","C",24,4,5
"F","A",18,3,3
"M","B",26,10,5
"F","B",37,5,4
"F","C",18,7,5
"F","A",26,4,3
"M","A",25,2,3
"F","D",26,9,5
"M","A",25,2,4
"M","B",30,3,3
"F","A",20,23,5
"F","C",22,8,5
"M","C",17,4,5
"F","C",18,5,5
"F","B",16,1,4
"M","A",22,6,5
"M","A",29,1,3
"M","C",23,7,5
"F","A",17,10,5
"F","A",27,25,2
"F","A",20,1,3
"F","A",45,6,3
"F","B",32,11,4
"M","B",18,1,3
"F","A",30,14,2
"F","B",18,4,4
"F","A",17,5,3
"F","B",21,4,5
"F","C",32,13,4
"F","D",48,25,4
"F","A",44,16,4
"M","B",25,7,3
"M","B",32,17,3
"M","C",27,1,2
"F","B",22,5,3
"M","A",18,3,3
"M","B",16,22,5
"M","C",33,6,2
"M","B",15,1,4
"F","B",15,3,4
"F","B",16,7,5
"F","B",17,2,3
"M","B",16,1,4
"M","A",25,8,3
"F","B",16,1,3
"F","B",16,8,5
"M","A",30,4,4
"F","A",51,23,2
"F","A",44,11,3
"M","C",27,15,4
"F","A",21,1,4
"F","A",27,2,3
"M","A",29,7,2
"F","B",15,5,3
"F","B",21,7,3
"F","B",16,1,4
"M","A",28,6,3
"F","B",16,13,3
"M","A",20,3,3
"M","B",45,28,3
"F","A",24,1,3
"M","B",30,5,5
"F","A",26,3,3
"M","B",18,6,3
"M","A",17,1,3
"M","B",16,6,5
"F","A",29,6,5
"M","A",24,14,4
"F","A",22,5,4
"F","B",17,2,4
"M","B",17,6,5
"F","A",25,3,3
"F","B",17,1,4
"M","B",23,2,3
"F","B",18,7,4
"M","C",26,13,5
"M","A",27,4,4
"F","A",28,10,2
"F","B",32,0,3
"F","A",15,6,3
"F","C",33,17,3
"M","B",16,7,4
"F","B",26,4,2
"F","C",15,8,5
"F","C",62,12,3
"M","A",25,2,3
"M","C",19,24,5
"M","B",18,2,3
"M","C",15,1,3
"F","B",18,1,4
"F","B",17,8,3
"F","A",28,2,4
"F","B",15,1,4
"F","B",19,5,4
"M","A",21,8,3
"M","D",29,1,3
"M","B",16,6,5
"F","B",25,9,3
"M","A",35,8,3
"M","A",23,6,3
"F","B",15,7,4
"M","A",25,4,6
"M","A",31,31,3
"F","B",36,3,4
"F","C",25,0,3
"M","B",18,6,5
"F","B",17,6,4
"F","B",19,3,4
"M","A",15,5,4
"M","A",37,6,5
"F","B",27,14,3
"F","A",32,7,2
"F","C",20,20,5
"M","B",26,10,3
"F","A",25,3,3
"F","D",36,13,3
"M","C",25,5,5
"M","D",15,4,5
"M","A",18,15,5
"F","A",17,7,5
"M","B",42,11,3
"F","B",20,1,3
"F","C",19,5,5
"M","B",16,7,6
"M","A",37,13,3
"M","B",37,17,4
"F","C",19,4,5
"F","A",19,4,5
"F","C",26,5,3
"M","C",32,10,4
"F","B",34,17,4
"F","C",29,10,3
"F","A",46,37,5
"F","C",17,5,4
"M","B",19,7,5
"F","D",22,13,5
"F","D",18,4,5
"F","A",34,3,2
"F","B",17,4,5
"M","B",20,1,3
"F","B",16,9,3
"F","C",17,33,5
"F","B",19,3,3
"F","C",21,5,5
"M","D",20,15,5
"M","A",15,5,5
"M","C",52,27,5
"M","C",31,17,4
"F","C",30,1,4
"F","C",17,13,5
"F","C",19,12,3
"F","A",19,4,3
"F","B",15,7,4
"F","A",24,26,5
"M","B",36,7,3
"M","C",17,3,4
"F","B",17,2,4
"M","A",23,3,3
"M","B",18,2,4
"M","B",18,5,5
"F","A",25,10,5
"F","C",28,11,3
"F","B",74,23,5
"M","B",29,8,4
"F","A",52,14,4
"M","A",20,16,5
"M","A",15,1,3
"F","A",24,6,5
"M","A",20,4,5
"M","B",25,8,3
"F","C",36,13,4
"F","C",21,1,4
"M","C",23,11,3
"M","B",18,10,5
"F","A",26,1,4
"F","C",36,15,5
"F","B",17,6,5
"M","C",17,4,5
"F","B",16,2,3
"F","D",24,13,4
"M","B",41,13,5
"F","B",20,8,4
"F","A",39,9,4
"F","A",26,3,2
"F","B",28,6,5
"F","A",33,5,4
"F","D",20,9,5
"F","B",17,11,5
"F","C",26,1,3
"M","C",32,19,6
"F","A",35,4,3
"F","A",29,2,4
"M","A",16,2,4
"F","C",17,5,4
"M","C",17,7,4
"M","B",17,13,5
"F","B",19,7,5
"M","A",28,9,3
"F","B",39,22,3
"F","B",44,35,4
"F","B",21,8,3
"F","A",26,5,4
"M","A",18,6,5
"M","C",24,15,5
"F","B",24,8,5
"M","B",20,27,5
"M","A",16,2,5
"M","B",27,15,3
"F","A",32,10,1
