"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"F","B",25,5,4,"F","A","AZ",36,0,2,0,2,21,3
"F","D",17,5,5,"M","A","PO",30,1,0,0,0,11,4
"M","B",20,12,3,"F","D","AZ",17,2,1,1,1,1,3
"F","A",20,8,3,"F","B","AZ",37,8,1,3,5,9,5
"M","B",16,3,4,"F","B","AZ",39,0,1,0,1,12,4
"M","A",16,12,5,"F","B","EY",18,1,0,2,2,2,3
"F","A",22,7,4,"M","B","CB",29,2,1,0,3,5,3
"M","B",38,25,4,"F","B","CB",29,1,1,2,2,4,5
"M","C",37,13,2,"M","B","PO",18,0,1,7,3,7,5
"F","B",19,4,4,"M","B","AZ",24,2,1,1,4,3,3
"M","A",15,1,3,"F","B","IC",31,2,3,1,4,8,3
"F","A",27,1,4,"M","A","IC",22,1,2,0,2,9,3
"F","C",17,5,5,"F","B","AZ",45,0,2,1,1,15,4
"F","B",41,17,3,"M","A","AZ",43,2,0,4,3,4,5
"M","B",15,12,5,"M","C","CB",26,6,3,1,1,15,5
"F","B",20,8,4,"F","B","AZ",29,2,2,0,0,3,3
"F","B",16,5,4,"M","A","CJ",27,1,1,1,6,23,3
"F","A",33,5,4,"F","C","ST",25,1,1,0,1,8,3
"M","A",21,5,4,"F","A","AZ",18,0,0,0,3,2,4
"F","C",31,20,3,"F","A","AZ",38,2,1,2,1,31,5
"F","A",30,17,3,"F","A","CJ",29,0,0,1,4,6,4
"M","A",21,6,3,"M","C","EY",20,0,1,0,5,6,3
"M","A",22,7,3,"M","B","CJ",17,1,1,3,4,4,4
"F","B",18,4,5,"F","C","AZ",29,0,0,0,0,1,3
"M","B",32,10,4,"M","B","IC",15,0,0,2,5,1,4
"F","A",28,1,2,"F","A","AZ",22,1,0,1,1,7,4
"F","A",30,2,4,"M","C","ST",22,1,2,1,1,9,5
"F","A",28,2,2,"F","B","PO",16,0,1,2,6,11,4
"F","A",18,5,5,"F","C","PO",29,2,1,2,1,1,4
"F","B",18,3,4,"F","C","CB",23,4,1,4,3,28,5
"M","B",23,12,5,"M","B","PO",15,0,2,1,3,3,4
"M","B",19,10,5,"F","A","PO",33,3,1,1,0,5,2
"F","B",23,6,5,"F","C","PO",19,3,0,5,4,6,5
"F","D",31,9,2,"F","A","IC",22,3,1,5,3,6,5
"F","D",29,4,4,"F","A","PO",15,1,0,1,5,1,3
"M","A",28,12,3,"F","C","EY",30,2,1,3,4,6,3
"M","B",22,1,3,"F","B","ST",21,1,1,1,6,4,3
"M","A",20,6,3,"F","A","IC",42,1,1,0,1,19,3
"M","C",22,16,5,"F","B","CB",15,0,0,4,4,5,5
"M","B",18,2,4,"F","A","EY",29,0,0,1,1,1,2
"F","B",22,6,5,"F","B","CB",15,1,1,0,0,2,4
"M","D",22,12,3,"F","A","EY",27,1,0,2,3,6,2
"F","B",30,13,5,"F","C","CB",23,1,1,0,0,9,3
"M","B",15,4,3,"F","B","AZ",31,0,1,1,0,1,3
"F","B",26,10,4,"M","D","PO",32,1,1,3,3,19,5
"M","C",24,11,3,"F","B","EY",30,3,0,1,1,13,3
"M","B",21,8,4,"M","B","EY",15,0,0,0,1,1,3
"M","C",17,7,5,"F","B","PO",24,1,1,1,2,10,4
"M","C",20,4,4,"F","A","EY",42,1,0,0,2,7,3
"M","B",28,3,4,"F","A","PO",43,0,0,0,0,11,3
"M","C",15,4,5,"F","A","IC",21,3,2,1,4,15,4
"M","B",31,20,3,"M","B","AZ",19,1,2,7,4,11,5
"M","A",15,5,5,"M","A","AZ",18,0,1,0,1,11,4
"F","B",21,7,5,"M","D","AZ",15,4,1,4,0,4,5
"F","A",20,4,3,"M","B","PO",20,2,4,5,3,4,5
"M","A",20,5,4,"M","A","CB",27,2,2,1,3,3,1
"M","B",18,5,3,"F","B","EY",16,0,1,0,1,1,4
"M","B",19,3,4,"F","A","EY",46,2,1,0,1,4,3
"M","C",16,6,5,"F","A","AZ",28,2,1,0,2,7,3
"F","A",18,3,3,"M","B","AZ",23,2,2,0,1,6,3
"F","A",37,1,2,"F","B","PO",21,4,1,1,3,5,5
"F","B",15,3,4,"F","B","PO",38,0,1,1,4,24,3
"F","C",34,1,3,"M","B","CJ",17,0,3,3,1,10,5
"F","B",19,6,3,"F","B","AZ",21,0,0,0,1,3,3
"F","B",17,10,4,"F","A","PO",23,1,0,2,3,7,4
"F","C",16,3,4,"F","D","AZ",16,2,4,4,0,12,5
"M","C",17,4,5,"F","D","CB",25,1,1,1,1,1,2
"M","C",15,14,5,"F","B","AZ",36,0,1,0,2,21,3
"M","B",23,7,5,"M","A","CB",22,2,1,1,3,2,4
"F","B",18,6,4,"F","A","IC",20,0,3,2,3,1,3
"F","B",19,1,3,"F","A","AZ",33,3,2,0,0,5,2
"M","C",21,12,5,"F","A","IC",17,2,0,1,3,3,3
"F","A",27,0,3,"M","B","AZ",23,0,1,1,4,13,4
"M","A",17,9,4,"M","A","ST",31,1,0,1,0,1,3
"F","C",17,3,3,"F","B","EY",26,1,1,2,5,10,4
"F","C",15,7,5,"F","C","IC",30,0,1,3,0,5,3
"F","C",19,2,3,"F","C","AZ",33,2,0,0,1,19,3
"M","A",20,6,5,"M","B","PO",21,1,2,1,3,7,3
"F","D",25,2,2,"M","B","EY",21,0,2,1,2,6,4
"M","C",16,1,3,"F","A","PO",26,0,0,0,1,4,3
"M","B",32,33,5,"F","A","EY",35,2,0,1,3,16,4
"M","B",23,11,3,"F","A","PO",27,2,0,2,0,15,5
"F","B",17,5,5,"F","A","CJ",31,2,1,1,2,3,3
"F","B",23,8,4,"F","B","EY",18,1,2,1,4,5,3
"F","B",18,3,4,"F","A","AZ",28,2,1,2,0,20,3
"M","B",18,4,5,"F","D","EY",28,0,1,2,0,3,3
"F","C",27,7,5,"F","B","AZ",17,1,1,1,1,2,4
"F","C",25,1,3,"F","B","AZ",15,0,0,1,4,1,3
"M","B",22,5,4,"F","B","CJ",21,0,1,0,3,13,3
"M","B",18,8,3,"F","B","AZ",19,1,2,1,1,5,3
"F","A",27,6,2,"M","C","CB",18,0,0,7,4,7,5
"F","B",17,5,5,"F","A","PO",17,2,0,1,3,3,4
"F","A",27,0,5,"F","B","AZ",22,1,0,0,2,6,3
"M","A",22,4,5,"M","B","PO",22,1,0,2,2,5,5
"F","A",28,7,3,"M","B","PO",24,0,1,2,1,25,5
"F","B",16,3,4,"F","B","IC",15,1,1,1,3,2,5
"M","A",57,3,4,"F","D","PO",27,2,1,6,3,19,5
"F","B",20,5,5,"M","D","CB",44,0,0,2,1,8,3
"F","A",27,4,1,"F","A","IC",27,1,2,1,1,2,2
"M","C",15,5,4,"M","C","PO",25,4,1,1,0,8,5
"F","A",16,2,4,"M","A","AZ",24,1,0,2,2,2,4
"F","A",15,1,4,"F","A","EY",25,0,1,0,1,5,3
"M","B",32,6,5,"F","A","PO",16,2,3,3,1,5,5
"M","B",22,4,4,"M","B","EY",41,2,1,2,3,11,4
"M","C",25,3,4,"F","A","AZ",25,2,4,1,2,4,3
"F","B",20,12,4,"F","A","IC",33,0,2,1,2,15,1
"F","B",17,2,4,"M","D","PO",22,1,1,0,2,4,5
"F","B",19,3,3,"M","A","IC",41,1,0,2,8,18,4
"M","A",24,13,5,"M","B","PO",16,0,0,1,3,7,3
"F","C",26,14,4,"F","C","EY",21,0,0,0,0,7,3
"M","B",20,10,4,"M","B","CB",28,0,3,0,3,6,3
"M","A",22,5,3,"M","B","CJ",24,4,0,5,1,11,5
"M","B",31,25,5,"F","A","IC",28,3,0,4,2,11,5
"F","B",25,7,4,"M","C","EY",23,0,1,1,4,6,3
"F","D",15,2,3,"F","A","CB",27,0,1,3,2,1,1
"F","C",15,1,4,"M","A","IC",30,1,0,0,1,14,4
"F","C",25,2,3,"F","B","EY",16,0,2,2,3,1,5
"F","A",27,2,3,"M","C","CJ",16,1,0,2,3,5,5
"M","B",24,3,3,"M","B","IC",15,2,1,2,5,11,5
"F","B",15,4,4,"M","B","AZ",17,4,1,2,2,17,5
"F","A",26,5,2,"F","B","PO",16,0,1,2,5,2,3
"F","D",36,31,4,"F","C","CB",17,0,0,4,2,5,5
"M","B",35,19,3,"M","C","AZ",17,3,0,4,0,5,5
"F","C",16,6,4,"F","A","AZ",25,0,2,2,3,1,2
"M","C",21,1,3,"M","B","PO",16,1,2,0,1,2,3
"F","B",37,11,3,"F","B","EY",20,1,3,1,3,9,4
"F","C",19,10,5,"F","D","CB",15,1,1,2,6,14,5
"F","A",42,18,3,"F","A","IC",23,0,2,1,3,3,3
"F","A",40,12,3,"F","C","CJ",34,2,0,1,2,11,3
"M","A",16,6,3,"M","A","AZ",16,1,1,0,4,23,4
"F","C",19,8,4,"F","B","CB",20,0,0,5,5,14,5
"F","A",21,8,3,"F","D","AZ",15,2,1,4,2,12,5
"M","A",26,1,2,"M","C","ST",47,1,1,1,1,3,3
"F","B",16,1,3,"F","A","CJ",31,3,1,0,2,9,3
"M","B",18,4,3,"F","B","AZ",18,3,1,0,2,1,4
"F","C",15,2,3,"M","C","PO",18,0,0,2,2,5,5
"F","B",28,6,4,"M","B","IC",37,1,3,0,1,14,4
"F","B",19,8,5,"F","B","IC",16,0,0,1,2,3,4
"F","B",22,4,3,"M","C","ST",33,3,2,0,0,2,3
"F","A",22,13,5,"M","B","IC",16,4,0,4,1,4,4
"F","C",30,16,3,"M","A","AZ",34,0,0,2,2,7,3
"F","A",47,8,2,"F","B","IC",15,1,0,2,7,1,3
"F","B",30,7,4,"M","A","EY",23,1,4,1,2,1,3
"M","A",53,38,5,"F","B","PO",19,1,0,4,1,10,5
"F","B",22,11,4,"F","A","ST",50,1,1,0,0,10,3
"M","B",17,5,3,"F","C","AZ",15,0,2,0,1,1,3
"F","C",49,1,3,"M","B","PO",23,0,0,2,5,9,3
"M","C",17,4,5,"M","A","IC",17,0,2,0,2,6,4
"M","B",23,9,5,"F","A","AZ",16,0,0,0,1,1,3
"M","A",26,4,3,"M","B","PO",18,1,0,0,1,2,4
"F","A",26,18,3,"F","A","IC",32,0,0,0,2,7,3
"F","D",21,3,3,"F","A","IC",35,1,2,1,0,3,3
"F","A",30,14,3,"F","A","CJ",39,1,0,1,0,12,3
"F","D",19,12,5,"F","C","EY",30,1,1,6,1,14,5
"F","B",17,2,3,"M","B","CB",24,0,0,1,2,6,3
"F","A",15,1,4,"F","A","ST",30,0,0,1,1,2,3
"F","C",33,14,4,"F","B","CJ",17,2,2,3,3,1,3
"M","A",18,4,4,"M","C","CB",18,0,2,1,2,11,5
"M","B",17,18,4,"F","A","IC",26,2,1,1,0,1,3
"M","C",19,11,3,"F","C","CJ",28,0,3,2,3,9,4
"F","D",17,2,4,"F","A","CB",33,4,1,1,1,8,3
"F","B",25,12,4,"F","C","IC",19,2,1,2,4,5,4
"M","B",33,27,3,"M","C","CB",27,2,0,1,3,5,4
"F","C",37,8,3,"F","A","PO",20,1,2,1,5,1,3
"F","A",19,4,3,"M","B","AZ",22,2,0,1,2,11,3
"F","D",17,4,5,"F","B","ST",19,2,1,0,5,3,4
"F","B",18,3,4,"M","C","EY",17,3,1,2,0,5,5
"M","B",55,36,3,"F","A","AZ",19,1,1,1,3,16,5
"F","A",28,3,4,"F","B","PO",15,1,1,0,1,1,4
"F","B",20,10,3,"F","A","CB",32,1,1,3,1,2,2
"M","C",19,5,5,"F","B","AZ",17,1,0,2,9,3,4
"M","B",15,1,3,"F","B","AZ",15,1,0,3,3,8,5
"M","C",55,34,4,"F","A","CB",19,4,3,1,4,2,3
"F","B",28,10,4,"F","B","AZ",16,1,1,3,3,10,5
"M","B",21,4,4,"M","B","CB",15,1,0,2,1,4,5
"F","A",27,4,3,"F","B","AZ",17,0,1,0,2,21,3
"M","B",24,23,5,"F","B","AZ",21,0,1,0,3,21,4
"F","B",17,4,5,"M","B","PO",17,0,2,4,4,4,4
"M","C",15,3,3,"M","A","IC",39,1,0,2,1,7,3
"F","B",32,17,4,"F","C","PO",20,0,2,2,2,8,4
"F","A",57,46,3,"F","A","CB",17,2,1,0,0,5,4
"M","A",18,8,5,"M","C","PO",21,0,2,6,5,5,5
"F","B",27,15,4,"M","B","PO",19,4,0,3,1,12,5
"F","A",19,4,3,"F","A","AZ",26,3,3,0,0,8,4
"M","B",25,12,3,"M","C","IC",16,1,2,0,1,2,4
"F","A",36,10,3,"F","A","CJ",44,0,2,3,0,0,2
"M","B",23,3,3,"F","D","AZ",40,1,0,1,2,2,3
"M","B",25,16,4,"F","A","CB",15,5,0,0,1,4,5
"M","A",24,11,3,"F","A","AZ",30,1,3,2,0,2,3
"F","A",35,4,3,"M","B","CB",26,0,2,1,3,8,3
"F","A",19,3,4,"M","A","PO",30,1,1,3,4,10,4
"F","C",20,8,5,"F","A","CB",32,2,0,2,0,1,3
"F","A",32,14,5,"F","B","CB",26,0,1,2,3,12,3
"F","B",21,11,5,"F","A","AZ",20,1,1,0,2,6,3
"F","A",26,1,4,"F","B","EY",23,1,2,3,3,4,3
"F","C",20,1,4,"M","D","EY",15,2,1,0,4,1,3
"M","B",34,7,5,"F","A","AZ",46,2,2,0,1,6,4
"M","C",35,18,3,"F","B","EY",19,2,1,0,2,1,3
"F","B",31,5,3,"F","A","CJ",25,1,0,3,3,10,5
"F","B",17,2,4,"F","B","CB",16,1,1,1,4,3,4
"M","B",18,16,5,"M","A","AZ",18,2,0,4,3,8,5
"M","A",15,3,4,"F","A","ST",29,0,0,2,2,9,3
"M","A",33,11,3,"F","B","IC",16,0,0,0,2,7,3
"F","A",27,2,3,"F","B","PO",15,1,1,1,3,8,3
"F","B",33,14,5,"F","A","CJ",22,1,0,0,1,2,3
"M","C",17,3,3,"F","D","PO",40,3,0,4,2,12,5
"F","B",26,4,3,"F","C","EY",18,0,0,1,5,15,4
"F","A",20,4,3,"F","B","AZ",31,2,1,2,5,18,4
"M","A",15,5,3,"F","C","CJ",33,5,5,2,1,10,5
"F","A",31,11,3,"F","B","PO",62,2,0,0,5,26,4
"M","B",20,3,3,"M","A","PO",24,5,1,2,1,10,5
"F","B",17,9,3,"F","A","PO",16,1,1,1,0,4,5
"F","B",19,1,4,"F","B","PO",15,3,2,4,4,4,5
"F","C",29,3,3,"F","A","CB",27,2,0,2,1,7,5
"M","B",24,6,4,"F","A","PO",17,2,3,5,3,11,5
"F","A",25,3,3,"F","B","PO",28,1,1,2,1,9,5
"M","B",22,3,3,"M","B","PO",15,4,0,3,1,10,5
"M","B",16,1,3,"M","B","CJ",18,0,0,1,4,2,4
"F","B",15,10,4,"F","A","AZ",33,1,1,1,1,2,3
"F","B",29,14,5,"F","C","PO",23,1,1,0,7,5,4
"M","B",21,4,3,"M","A","CJ",20,2,2,1,3,7,3
"M","B",18,12,5,"M","B","AZ",29,1,2,2,3,11,5
"F","A",28,4,3,"M","B","CJ",21,2,4,0,1,19,5
"F","A",26,5,3,"M","A","PO",16,1,4,0,1,1,4
"F","A",35,5,5,"M","C","AZ",31,3,0,1,0,12,5
"F","A",28,11,3,"M","B","PO",18,3,2,6,4,6,5
"F","A",20,9,5,"F","B","EY",30,2,0,1,2,10,3
"M","B",33,15,5,"M","D","AZ",31,2,2,1,1,6,5
"F","A",16,2,5,"F","D","IC",16,2,1,4,2,4,5
"M","C",23,5,5,"M","B","AZ",16,1,2,2,8,1,4
"M","C",27,11,5,"M","A","IC",42,1,2,1,1,10,3
"F","B",17,3,3,"M","B","EY",41,0,1,0,5,10,4
"F","C",29,17,4,"M","B","IC",21,0,1,0,3,5,3
"F","A",33,7,3,"F","B","PO",17,3,1,1,1,10,5
"F","D",18,5,3,"F","C","IC",27,1,0,0,1,3,2
"F","D",20,13,4,"F","A","IC",27,1,1,1,3,1,2
"F","B",25,9,3,"F","A","PO",31,4,3,0,1,12,3
"F","B",18,10,5,"M","B","AZ",15,3,1,6,5,22,5
"M","C",17,22,5,"F","B","EY",26,0,1,0,4,9,4
"M","B",24,11,4,"F","A","CJ",26,1,0,0,0,3,3
"F","B",18,2,3,"F","A","CJ",46,1,2,1,0,9,3
"F","B",16,4,5,"M","B","CJ",37,1,1,1,2,18,3
"M","C",20,3,3,"F","B","PO",18,0,1,2,2,9,5
"F","B",16,9,4,"F","B","CJ",22,0,1,4,2,5,5
"F","B",23,12,4,"F","A","AZ",21,0,1,0,4,2,3
"F","B",16,1,3,"M","B","EY",50,0,1,1,3,21,4
"M","B",25,11,5,"M","C","ST",20,1,0,1,2,4,3
"M","A",25,7,4,"F","B","IC",22,1,1,1,3,7,4
"M","A",23,6,5,"M","A","PO",23,3,3,1,1,5,5
"M","B",21,4,5,"F","B","PO",25,1,1,2,2,1,4
"F","A",37,9,4,"M","B","CB",23,0,0,0,3,2,4
"M","A",16,4,5,"F","D","ST",39,0,0,0,0,7,3
"M","B",15,4,5,"M","C","IC",15,4,1,3,3,5,6
"F","A",50,31,3,"M","B","EY",29,3,0,2,3,6,5
"M","B",15,1,3,"F","B","AZ",16,3,1,0,0,8,3
"F","A",20,3,4,"F","C","CJ",44,1,1,3,1,25,5
"M","C",21,4,5,"F","A","ST",27,0,0,0,1,5,3
"M","B",16,3,4,"M","B","AZ",28,0,1,1,2,31,4
"M","B",16,3,4,"F","A","IC",26,2,1,0,2,1,3
"F","B",20,4,3,"F","D","PO",15,3,1,6,7,4,5
"F","B",15,1,3,"F","C","AZ",31,0,1,0,3,1,4
"M","C",39,6,2,"F","C","ST",59,3,1,0,0,17,4
"M","A",53,24,5,"F","C","EY",25,1,1,0,1,19,3
"F","B",27,7,5,"F","B","CB",29,2,1,1,5,10,4
"M","C",16,5,5,"M","C","IC",25,1,0,2,5,10,4
"F","C",41,5,3,"F","D","AZ",15,1,2,3,1,5,5
"F","A",28,3,2,"F","B","ST",18,1,1,0,4,4,4
"F","A",23,14,5,"M","B","EY",28,1,1,0,4,8,4
"F","B",17,2,4,"F","A","IC",15,0,2,2,5,3,3
"F","B",16,2,4,"M","C","CJ",17,0,0,0,2,1,4
"M","B",20,6,5,"F","C","PO",21,1,1,4,3,6,5
"M","A",20,5,4,"M","C","PO",20,2,2,0,0,11,5
"F","B",23,3,3,"F","B","CB",15,0,0,0,1,3,3
"F","A",39,6,5,"M","B","EY",21,1,2,1,3,10,4
"M","B",21,4,4,"F","A","IC",28,0,1,0,0,3,3
"F","C",19,2,3,"F","C","AZ",29,1,3,0,1,1,3
"F","A",55,28,5,"M","D","IC",17,2,0,1,5,5,3
"M","D",15,2,3,"M","A","CB",17,1,1,3,4,10,5
"F","D",22,13,5,"M","B","PO",19,1,1,1,1,12,3
"M","B",18,6,5,"M","A","PO",17,3,1,0,2,4,3
"F","B",31,3,4,"F","B","EY",28,0,0,0,3,17,3
"F","C",44,4,3,"F","A","CB",25,1,2,0,1,0,3
"M","C",20,2,3,"F","B","CJ",28,1,2,2,0,8,5
"M","B",26,25,5,"F","B","PO",17,0,0,5,3,12,5
"F","B",19,5,3,"F","A","CB",25,1,1,1,1,0,6
"M","C",17,12,5,"F","A","EY",21,1,1,1,4,4,3
"M","C",30,6,4,"F","C","CB",18,1,0,2,2,1,3
"F","D",21,6,5,"M","D","CB",15,1,1,1,0,6,5
"F","C",31,18,4,"M","A","ST",23,2,0,0,4,6,3
"M","A",21,2,4,"M","B","IC",15,1,4,6,2,4,5
"F","A",37,8,3,"F","D","CJ",30,1,0,2,1,13,3
"F","A",27,1,3,"M","B","PO",15,0,1,2,5,1,3
"F","A",34,12,3,"F","C","PO",38,3,2,0,1,13,3
"F","A",38,17,5,"F","A","EY",30,1,1,1,5,9,3
"M","A",17,6,3,"M","B","EY",19,3,0,0,1,4,4
"F","A",40,8,3,"M","A","CB",28,2,2,1,4,6,3
"F","B",26,9,4,"F","A","IC",43,0,1,0,0,10,3
"F","C",15,4,5,"F","A","AZ",40,2,1,4,1,12,1
"M","C",19,4,4,"M","A","PO",16,1,1,1,3,4,3
"M","A",33,11,3,"M","A","PO",30,1,1,7,3,6,5
"F","B",24,11,3,"M","A","IC",19,0,2,1,4,1,3
"M","B",30,11,5,"M","B","PO",16,0,1,2,4,2,3
"F","A",16,1,3,"F","C","CB",15,1,0,1,1,2,3
"F","C",26,4,3,"F","A","AZ",28,0,0,0,1,1,3
"F","B",43,17,4,"F","A","AZ",34,3,1,3,2,22,3
"F","C",15,5,5,"M","A","PO",50,1,2,6,3,14,5
"M","B",17,7,5,"M","B","PO",21,1,0,1,3,3,4
"F","A",18,4,4,"F","C","PO",16,1,0,0,5,1,3
"F","C",25,4,3,"F","B","CJ",40,2,0,1,3,15,3
"M","B",70,35,3,"M","B","CB",17,4,0,6,1,10,5
"M","A",21,6,5,"F","B","AZ",18,1,0,1,3,3,3
"F","B",30,1,2,"F","C","ST",29,2,4,4,0,7,3
"F","A",44,0,4,"M","B","CB",18,0,1,0,1,4,4
"F","B",26,2,3,"F","D","PO",25,1,1,2,2,5,5
"F","A",19,10,5,"M","C","AZ",22,2,1,2,5,8,4
"F","C",22,4,3,"F","A","CJ",29,1,0,3,1,2,3
"F","D",20,3,4,"F","B","CB",16,0,1,0,1,5,3
"M","D",16,8,3,"M","B","AZ",37,3,0,3,3,5,5
"M","B",16,5,5,"F","B","PO",22,1,0,2,3,7,5
"F","B",28,4,3,"F","B","AZ",17,3,1,2,0,4,5
"F","A",33,6,3,"M","B","EY",17,0,2,0,1,7,4
"F","A",30,6,3,"F","C","PO",34,3,1,3,1,19,5
"F","B",18,4,5,"F","B","CJ",26,0,0,2,3,5,5
"F","B",27,4,5,"F","A","EY",42,2,3,1,0,12,1
"F","B",30,2,4,"M","A","CB",23,2,0,1,2,4,5
"M","B",33,12,3,"M","B","EY",18,5,1,0,2,6,3
"F","A",36,2,2,"F","A","AZ",30,2,1,2,1,4,5
"F","B",20,2,4,"F","B","CB",19,0,0,0,3,5,4
"F","A",20,3,3,"F","C","CB",24,2,0,3,4,9,6
"F","B",16,2,4,"M","C","EY",22,1,0,2,2,8,5
"M","A",22,6,4,"F","B","CB",16,2,0,1,3,7,4
"F","A",34,1,3,"F","C","AZ",18,0,1,1,2,5,4
"M","B",22,2,3,"F","B","AZ",23,4,1,0,5,2,4
"F","A",38,1,3,"F","D","CB",18,2,3,1,1,5,5
"F","B",16,3,3,"F","B","CB",15,3,1,0,3,10,4
"M","C",26,36,5,"F","B","PO",17,1,1,1,1,4,3
"F","A",28,2,3,"F","B","PO",16,2,0,4,3,7,5
"F","B",15,13,5,"F","B","PO",16,1,0,2,4,1,3
"F","B",23,5,4,"M","B","PO",17,2,2,1,1,13,5
"F","A",28,11,4,"F","A","EY",18,2,1,0,3,6,3
"M","A",33,4,4,"F","A","AZ",35,1,0,1,1,2,3
"F","A",29,1,4,"M","A","CJ",15,4,0,4,2,4,5
"F","C",32,9,4,"F","B","EY",20,3,1,2,2,2,3
"M","C",31,4,5,"F","B","CB",16,0,0,1,3,3,4
"M","B",21,5,5,"F","B","CB",15,1,0,1,5,21,3
"F","A",26,3,3,"M","A","AZ",36,2,3,1,3,18,4
"F","D",30,8,5,"M","B","PO",27,1,0,3,1,10,5
"M","A",23,7,4,"M","D","CB",31,2,0,2,6,6,5
"F","B",32,18,3,"F","C","AZ",27,1,1,1,0,9,3
"M","B",27,14,3,"F","B","CB",20,1,2,1,2,2,4
"F","A",16,1,3,"M","C","AZ",37,1,1,3,5,20,3
"M","B",16,7,3,"F","A","AZ",33,2,2,1,0,8,2
"M","C",21,9,5,"M","B","CB",22,1,1,0,1,2,4
"F","D",16,4,5,"M","A","AZ",40,1,1,6,2,37,5
"M","D",25,9,3,"F","A","IC",26,2,1,1,1,2,3
"M","B",26,4,4,"F","B","CB",27,2,0,1,1,20,3
"F","A",38,12,3,"F","B","PO",30,0,3,0,1,1,2
"F","A",27,2,4,"F","C","IC",33,0,1,1,0,3,2
"F","A",26,4,3,"F","B","CB",15,3,1,1,3,2,4
"M","C",47,15,3,"F","B","CB",46,0,1,0,0,3,3
"M","B",38,28,4,"M","C","IC",33,3,0,5,3,19,5
"F","B",19,8,5,"F","A","EY",23,1,1,1,4,2,4
"F","D",27,9,4,"F","C","ST",17,4,2,3,4,8,5
"M","A",32,3,1,"M","B","PO",22,0,2,0,1,2,3
"F","A",25,0,3,"M","B","AZ",18,2,0,1,5,6,3
"F","B",26,10,5,"F","A","CB",33,1,1,0,2,2,3
"F","A",15,8,3,"M","B","EY",37,0,4,1,2,3,4
"M","A",16,2,3,"F","A","PO",25,1,1,0,0,2,3
"M","B",16,1,4,"F","A","AZ",18,2,2,1,4,1,4
"M","B",16,5,4,"M","A","PO",25,2,2,1,0,1,3
"M","B",15,1,3,"M","C","PO",17,2,1,3,3,4,5
"M","D",22,4,5,"F","C","PO",26,1,0,2,3,11,3
"F","C",19,6,5,"F","A","IC",21,1,5,2,3,9,3
"F","A",28,4,3,"F","A","PO",34,0,1,0,0,8,4
"F","A",19,4,3,"M","B","CB",16,1,0,2,0,8,5
"F","C",17,1,4,"F","B","PO",35,3,0,4,1,6,5
"F","A",15,3,3,"M","B","IC",15,4,1,0,3,2,2
"M","C",17,5,5,"F","A","AZ",26,1,0,1,3,3,2
"M","C",27,8,3,"F","A","PO",34,0,2,0,1,26,3
"F","B",39,15,3,"M","A","PO",18,0,1,0,2,1,4
"F","C",24,8,5,"M","B","PO",30,2,0,1,2,8,4
"F","B",23,1,3,"F","D","AZ",27,0,0,0,0,7,3
"F","C",20,7,4,"F","B","PO",31,1,0,2,4,10,4
"M","C",17,5,5,"M","C","CJ",26,3,1,0,0,21,5
"M","A",18,15,5,"M","B","CB",37,0,2,4,4,8,5
"M","A",17,6,3,"F","A","EY",35,1,1,3,5,26,3
"M","C",18,13,5,"F","A","CB",21,2,1,2,3,11,4
"F","C",21,8,4,"M","B","PO",18,1,1,2,6,4,3
"F","B",24,4,5,"M","B","PO",36,1,0,2,2,3,3
"M","A",17,3,4,"F","B","IC",23,1,1,2,2,15,5
"F","B",25,9,3,"M","B","AZ",32,2,1,0,1,12,4
"M","A",19,1,3,"F","B","ST",27,2,3,1,2,4,4
"F","C",26,10,4,"F","B","PO",21,1,1,1,3,8,3
"M","C",19,4,4,"F","A","AZ",17,2,1,5,3,4,5
"F","B",25,10,5,"F","B","AZ",30,0,2,2,5,4,4
"M","B",20,10,3,"F","A","ST",27,2,2,2,1,1,3
"M","B",33,16,5,"F","A","EY",20,1,2,3,0,8,5
"F","C",36,17,5,"F","C","IC",39,1,3,1,4,15,3
"M","A",18,2,3,"F","A","IC",27,2,2,0,0,6,1
"F","C",17,6,5,"M","A","AZ",28,1,1,3,2,1,3
"F","B",17,1,4,"F","C","ST",25,0,0,2,0,5,3
"M","B",43,19,3,"F","C","CB",16,2,1,4,1,10,5
"M","B",60,22,5,"M","C","PO",16,4,0,7,6,31,5
"F","B",15,4,5,"M","A","IC",30,1,1,0,2,19,5
"F","D",28,1,1,"M","B","AZ",22,3,0,0,2,8,3
"M","B",25,5,5,"M","A","EY",23,2,0,2,9,12,4
"F","C",15,4,5,"F","B","CB",36,1,1,0,0,10,3
"F","A",25,11,4,"F","A","AZ",29,3,3,1,0,14,2
"F","C",30,9,5,"F","B","AZ",25,2,1,0,3,8,2
"F","A",25,2,3,"F","A","IC",25,0,0,1,1,1,3
"M","A",17,2,3,"F","B","PO",17,3,2,2,0,18,5
"F","D",22,18,3,"F","C","ST",31,7,0,3,4,4,5
"F","C",31,3,3,"M","A","AZ",20,0,0,1,4,3,3
"F","A",33,11,3,"M","A","IC",60,1,1,0,0,10,3
"M","B",16,5,4,"F","C","PO",35,0,0,1,5,34,3
"M","B",26,10,4,"M","C","PO",26,3,4,4,0,14,5
"M","A",26,7,3,"F","D","ST",25,1,0,2,2,4,2
"F","B",26,24,5,"F","B","AZ",22,2,2,1,8,6,4
