"Var1","Var2","Var4","Var9","Var10"
"M","A",21,10,4
"F","A",30,1,2
"F","D",25,7,3
"F","B",19,2,4
"F","D",19,10,3
"M","A",74,25,2
"F","B",22,10,5
"F","A",35,4,3
"F","B",28,1,3
"F","A",18,7,5
"M","B",27,6,3
"M","A",20,4,3
"F","B",18,1,3
"F","C",19,13,5
"F","A",34,17,3
"M","D",19,6,5
"F","C",20,4,5
"M","C",16,5,4
"F","A",30,1,3
"F","B",20,5,4
"F","B",79,24,5
"F","A",27,2,3
"M","B",31,21,5
"M","C",22,7,4
"M","D",17,2,4
"F","C",15,1,3
"M","B",17,2,3
"M","C",16,1,3
"F","A",18,8,5
"M","B",42,15,5
"M","B",29,4,5
"M","A",18,6,4
"M","C",24,8,3
"F","C",39,4,4
"M","A",22,19,5
"M","B",27,34,5
"M","B",34,9,3
"F","C",16,3,3
"F","A",16,4,3
"F","B",23,12,5
"F","C",29,2,3
"M","B",15,2,4
"F","A",35,9,5
"F","B",26,1,3
"F","A",39,2,3
"F","A",19,2,3
"F","A",21,1,3
"M","A",23,4,5
"M","A",24,14,4
"M","B",15,2,3
"F","B",28,4,4
"F","A",19,3,4
"F","A",40,19,3
"M","D",20,6,4
"M","D",20,2,3
"M","A",25,2,3
"F","C",34,14,3
"F","A",19,6,5
"F","D",24,6,4
"M","A",25,4,3
"F","C",27,6,4
"F","B",30,19,4
"M","B",16,3,3
"F","A",27,1,3
"F","A",22,10,5
"M","B",33,21,4
"F","C",15,1,3
"F","B",16,4,3
"F","C",17,2,4
"F","C",23,10,5
"F","A",30,2,3
"M","B",53,14,5
"M","B",17,5,3
"F","A",30,1,2
"M","C",18,12,5
"M","A",27,2,3
"M","C",27,10,3
"F","B",25,17,3
"M","C",32,15,5
"M","C",15,4,5
"F","C",37,22,1
"F","A",22,6,4
"F","B",34,19,3
"M","B",28,23,4
"F","D",26,2,2
"M","A",15,7,3
"F","A",30,8,3
"M","B",18,1,3
"F","B",34,11,5
"F","A",18,2,3
"F","B",21,8,5
"F","B",45,11,5
"F","C",29,10,3
"F","B",15,1,4
"M","D",17,7,5
"M","B",28,13,3
"F","B",17,6,4
"F","B",49,8,5
"F","B",16,1,4
"F","B",30,12,5
"M","B",19,13,5
"F","C",31,6,3
"F","B",38,21,4
"F","C",26,21,5
"M","B",30,12,4
"F","A",33,3,2
"F","C",15,5,4
"F","A",44,10,3
"M","B",24,1,3
"F","B",24,9,3
"F","A",16,4,4
"F","C",38,24,3
"F","B",30,18,3
"F","C",15,4,5
"F","A",34,2,4
"F","A",17,7,5
"F","A",25,2,3
"F","B",15,5,4
"F","B",24,17,5
"F","A",30,8,3
"F","B",28,6,2
"F","A",16,2,3
"F","B",25,10,5
"M","B",19,6,5
"F","C",18,6,4
"F","A",31,3,2
"F","A",33,5,4
"M","C",22,6,3
"F","B",28,9,5
"F","B",21,3,3
"M","A",16,4,5
"M","D",54,38,5
"F","A",27,4,3
"F","D",25,1,3
"F","B",19,3,4
"F","C",37,16,3
"F","D",26,1,3
"F","C",23,7,4
"F","C",30,15,3
"F","C",35,5,5
"F","B",38,5,3
"F","C",18,8,4
"F","A",29,8,4
"F","B",24,4,4
"M","B",15,2,3
"F","A",20,2,3
"F","B",39,16,4
"M","C",30,4,3
"M","A",27,4,3
"M","C",17,10,5
"F","B",16,5,3
"M","B",18,8,5
"F","A",33,4,3
"M","B",15,1,4
"F","C",21,8,5
"F","A",31,4,3
"F","A",29,18,5
"F","B",32,11,5
"M","A",27,11,4
"F","B",25,6,5
"F","B",25,2,3
"F","B",20,10,3
"M","D",22,1,4
"F","B",15,1,3
"M","A",19,5,3
"F","B",22,8,4
"M","B",18,3,4
"F","B",33,7,2
"F","A",34,3,2
"F","A",16,2,4
"F","A",16,1,4
"F","A",29,3,2
"F","D",17,2,3
"F","B",30,13,4
"F","C",32,12,3
"F","B",15,5,4
"M","C",35,4,3
"F","B",23,12,4
"M","A",18,9,5
"F","A",21,1,4
"F","A",43,16,3
"F","C",25,2,3
"M","A",16,2,4
"F","C",24,7,5
"M","A",22,7,3
"F","A",27,0,3
"M","B",23,4,5
"F","C",15,6,5
"M","C",16,1,3
"F","B",15,7,3
"M","A",36,13,3
"F","B",20,9,4
"F","A",15,2,4
"F","A",19,2,4
"F","B",29,7,4
"F","D",29,17,5
"F","B",16,9,5
"M","B",19,9,5
"F","D",28,8,3
"M","B",30,17,3
"M","A",18,4,5
"F","B",22,4,5
"F","B",15,5,5
"F","A",17,11,5
"F","B",15,1,3
"M","D",16,8,5
"F","A",32,8,3
"M","A",38,15,3
"M","A",26,3,2
"F","A",34,7,2
"F","A",46,5,2
"F","C",37,14,4
"F","A",36,19,3
"F","B",32,21,3
"M","B",34,10,4
"M","D",24,7,5
"M","B",26,8,5
"F","D",33,20,4
"M","B",15,3,3
"F","B",16,1,3
"M","C",18,13,5
"F","C",18,4,5
"F","C",26,5,1
"M","B",17,1,4
"F","C",15,19,4
"M","C",58,19,5
"F","B",35,4,4
"F","B",23,10,4
"M","B",19,11,5
"F","C",27,3,2
"F","B",24,11,3
"F","C",22,4,6
"M","C",26,9,4
"F","B",16,22,5
"F","C",41,13,3
"M","C",16,1,4
"M","B",23,12,4
"M","B",31,7,3
"M","C",15,18,4
"M","A",21,10,5
"F","B",25,6,3
"F","C",28,3,3
"F","B",37,16,3
"F","B",15,3,4
"F","A",17,9,4
"F","A",25,5,3
"M","A",19,21,5
"F","C",25,1,2
"F","C",15,5,4
"M","B",34,4,5
"F","C",48,21,4
"F","A",15,3,4
"M","B",19,6,3
"F","B",26,1,3
"M","D",22,10,5
"F","A",30,12,5
"M","A",57,7,2
"M","B",17,10,5
"F","A",25,21,5
"M","B",48,22,3
"F","A",26,3,3
"F","A",17,4,4
"F","C",21,3,4
"F","A",26,3,2
"M","C",22,13,5
"M","C",16,6,5
"M","B",32,22,4
"F","A",16,16,5
"F","D",16,5,5
"F","B",27,4,4
"M","B",15,13,4
"F","B",28,11,5
"M","C",16,2,4
"F","A",39,6,4
"F","C",25,10,4
"F","C",21,11,3
"F","A",18,2,4
"F","B",32,30,3
"F","B",15,2,4
"F","A",30,4,4
"M","A",26,1,1
"F","B",26,2,3
"F","C",31,1,3
"F","C",18,7,5
"F","A",33,15,3
"F","A",16,5,3
"F","B",23,4,3
"F","B",21,11,5
"M","B",26,6,3
"M","B",26,4,5
"F","C",15,4,3
"F","B",27,7,5
"M","B",18,6,3
"M","A",39,4,5
"F","B",17,3,3
"F","C",17,6,5
"M","A",47,7,2
"F","A",20,7,4
"M","A",16,2,4
"F","B",26,12,3
"M","B",27,5,4
"F","C",15,1,3
"F","B",48,31,4
"F","D",16,8,5
"F","B",19,6,4
"M","A",34,8,3
"M","B",21,9,5
"F","A",32,28,5
"F","B",15,5,5
"M","B",30,8,4
"F","A",26,0,4
"M","C",28,12,3
"M","C",20,3,3
"F","C",25,10,4
"F","C",23,8,5
"M","C",18,10,5
"F","A",24,4,5
"F","A",26,15,3
"F","B",32,9,5
"F","C",17,1,4
"F","B",30,3,3
"F","C",16,5,4
"M","A",19,15,5
"F","D",17,9,3
"M","A",25,13,5
"F","C",18,7,6
"F","C",48,24,4
"F","A",18,4,5
"F","A",52,5,3
"M","B",31,26,5
"F","B",28,8,5
"F","C",31,1,4
"F","A",51,3,1
"M","A",36,6,2
"F","B",25,8,3
"M","C",28,36,5
"M","C",21,1,4
"M","B",17,5,5
"F","A",40,2,1
"F","A",15,1,4
"F","A",16,5,5
"F","A",23,6,4
"F","C",16,9,4
"M","C",16,5,4
"F","B",19,5,3
"M","A",39,7,5
"M","B",31,9,3
"F","A",28,7,2
"F","B",20,4,5
"F","A",34,3,3
"F","B",24,7,3
"M","B",16,11,5
"F","B",19,3,4
"F","A",25,7,1
"F","C",30,3,2
"F","B",15,4,4
"M","D",30,27,5
"M","B",15,10,5
"M","A",28,1,2
"F","A",15,2,4
"F","A",27,4,3
"F","A",48,17,3
"M","A",19,11,3
"M","B",30,11,3
"M","C",22,9,4
"F","A",18,3,3
"M","B",26,4,5
"F","B",34,4,3
"M","B",19,4,4
"M","A",19,5,5
"F","C",24,13,3
"F","B",24,11,3
"M","B",27,8,4
"F","A",26,2,3
"F","A",30,3,2
"M","B",19,6,5
"M","A",21,11,5
"F","B",17,4,4
"F","A",24,10,5
"F","C",17,9,5
"F","D",26,1,3
"F","B",19,6,5
"F","C",16,3,4
"F","C",22,19,5
"M","B",27,6,4
"F","B",35,4,2
"F","A",35,6,4
"M","B",16,2,3
"F","A",29,0,3
"F","D",25,4,3
"F","A",30,4,3
"F","B",18,5,4
"F","B",16,2,4
"M","B",24,12,5
"M","C",16,12,5
"F","B",15,1,4
"F","B",17,2,3
"M","B",16,1,4
"F","B",15,1,4
"M","B",28,17,3
"M","B",21,4,5
"M","B",25,5,5
"M","C",24,15,5
"M","A",18,6,5
"F","B",24,10,4
"M","A",32,13,3
"F","D",19,11,4
"F","A",31,11,5
"F","C",17,10,3
"M","B",35,11,5
"F","A",25,1,3
"F","B",18,5,5
"M","A",16,6,5
"F","A",21,3,4
"F","C",19,6,5
"M","A",18,4,3
"M","D",27,14,5
"F","C",21,12,4
"F","B",22,14,5
"F","A",17,3,3
"F","D",15,12,5
"F","A",17,2,4
"M","B",15,1,3
"M","A",27,11,5
"F","B",26,9,4
"M","A",15,6,5
"M","A",16,1,4
"M","C",17,5,5
"M","B",16,2,3
"F","B",27,1,3
"M","C",17,1,4
"F","D",32,15,5
"F","B",38,1,4
"M","A",16,2,3
"F","C",26,8,3
"M","A",29,8,5
"F","D",19,10,4
"F","D",19,7,4
"F","B",30,14,3
"M","C",31,12,4
"F","C",15,2,4
"F","A",31,6,2
"M","C",21,2,3
"F","B",15,7,5
"M","A",18,1,4
"F","B",17,2,4
"M","C",25,7,4
"F","B",29,3,3
"F","A",27,1,4
"M","B",25,11,5
"F","B",18,3,4
"F","C",26,10,4
"F","A",30,2,2
"F","B",33,16,3
"F","C",18,11,3
"F","B",19,5,4
"F","B",33,19,4
"M","B",15,5,5
"F","C",25,5,4
"F","D",36,14,2
"F","C",58,6,2
"F","D",25,2,4
"F","B",16,4,3
"F","C",22,5,4
"M","B",15,2,4
"F","B",28,10,4
"F","A",31,5,3
"M","A",15,2,4
"M","B",20,10,4
"M","B",18,6,3
"F","A",19,1,4
"M","B",26,6,5
"M","B",17,1,3
"F","B",39,27,5
"M","B",27,10,5
"F","B",27,1,3
"F","D",25,3,3
"F","A",27,7,4
"F","D",30,12,5
"M","D",15,5,5
"F","A",24,6,5
"F","B",26,1,4
"M","A",18,11,5
"F","A",27,1,3
"F","B",29,7,5
"F","A",31,2,1
"F","B",16,2,4
"F","B",15,4,3
"M","C",25,4,5
"F","D",29,1,4
"F","B",19,8,5
"M","A",18,8,5
"F","B",19,10,5
"F","B",20,9,3
"F","B",28,23,3
"M","C",19,2,4
"M","C",17,5,5
"F","A",40,9,2
"M","A",18,7,5
"F","B",50,18,3
"F","C",41,9,3
"M","B",18,6,4
"F","C",16,5,5
"F","A",27,7,4
"F","A",31,18,3
"M","B",19,6,4
"M","C",19,18,5
"F","A",16,2,3
"M","C",21,19,5
"F","A",21,4,4
"M","A",31,12,2
"M","A",24,4,3
"M","B",15,15,5
"F","B",16,17,4
"F","B",29,7,3
"F","A",21,3,3
"M","B",22,6,3
"M","A",17,5,5
"F","B",31,9,3
"F","C",20,6,5
"M","A",19,6,5
"M","B",22,4,4
"F","B",19,1,4
"F","C",19,5,5
"F","A",28,4,3
"F","A",16,1,4
"F","B",18,11,4
"F","D",17,9,4
"M","A",17,18,4
"F","A",38,6,3
"F","A",24,6,5
"F","B",21,3,3
"F","B",16,10,3
"M","B",24,5,5
"M","A",23,6,3
"F","A",30,13,4
"F","B",26,8,5
"F","B",26,10,4
"F","C",27,1,3
"M","B",23,12,4
"F","B",23,2,4
"M","B",19,7,5
"F","C",27,4,3
"F","C",15,2,4
"F","A",30,1,1
"F","A",36,1,2
"M","A",16,16,5
"M","B",20,4,5
"M","B",33,3,3
"M","B",35,16,3
"F","A",52,12,2
"M","B",15,5,4
"M","B",25,6,5
"F","A",27,5,1
"F","C",19,2,4
"F","A",15,1,3
"F","A",36,11,2
"F","A",47,2,3
"M","A",22,2,4
"F","B",33,15,5
"F","A",28,4,2
"M","B",18,4,5
"F","D",27,6,5
"F","D",15,5,5
"M","D",17,9,5
"F","A",16,10,3
"F","B",16,3,4
"F","A",31,0,3
"F","A",31,7,3
"M","A",24,4,3
"F","B",15,7,3
"F","A",21,6,4
"F","B",15,2,4
"M","B",19,3,3
"F","B",23,6,4
"F","C",15,12,5
"M","C",21,6,5
"F","A",23,13,3
"M","B",16,5,5
"F","C",23,10,4
"M","C",16,4,3
"F","A",23,1,4
"M","B",39,16,4
"M","B",16,4,3
"F","B",20,3,3
"M","C",20,14,4
"F","B",25,11,3
"F","D",27,2,3
"M","B",27,7,5
"F","B",17,3,4
"F","B",15,4,3
"F","B",30,12,4
"M","C",24,5,5
"M","B",16,1,3
"M","C",18,10,5
"F","B",33,6,5
"M","B",28,19,6
"F","A",26,6,2
"F","C",29,16,3
"M","B",31,3,4
"M","C",17,4,5
"F","C",22,5,5
"M","B",21,12,5
"M","A",26,3,2
"F","B",29,10,4
"F","B",18,9,5
"F","A",28,9,3
"F","B",18,5,4
"F","C",25,7,5
"F","C",36,4,5
"F","B",33,2,4
"F","C",44,7,5
"M","C",16,6,5
"F","B",22,5,4
"M","A",30,5,4
"M","B",15,12,5
"F","A",29,1,4
"F","C",37,18,4
"F","A",15,1,4
"M","B",16,1,3
"M","B",38,9,5
"M","B",26,12,3
"F","C",22,12,4
"F","B",24,9,4
"F","A",32,7,4
"F","B",50,19,5
"M","B",16,2,4
"F","A",27,3,3
"F","A",30,4,5
"M","B",15,4,5
"M","B",18,4,5
"M","C",21,14,5
"F","A",22,15,5
"F","C",20,7,5
"F","B",27,14,5
"F","B",19,4,4
"F","A",31,2,3
"M","C",35,24,4
"F","A",29,4,3
"F","A",52,12,3
"F","A",72,21,5
"F","B",18,10,5
"F","B",51,27,4
"F","A",31,4,3
"F","B",18,2,4
"F","C",16,4,5
"F","C",31,8,5
"M","B",15,4,5
"F","A",24,9,4
"F","B",15,6,3
"M","C",18,2,3
"F","D",31,3,3
"F","B",28,11,5
"F","B",34,17,4
"F","A",34,12,3
"F","C",33,1,3
"M","B",15,2,3
"F","C",26,12,5
"F","B",27,1,4
"M","B",23,5,5
"M","D",26,9,3
"M","B",30,8,3
"F","A",39,17,4
"F","C",29,12,3
"M","B",38,25,4
"M","C",37,23,5
"M","B",17,17,5
"M","B",45,18,4
"M","A",29,15,4
"M","C",38,20,4
"M","B",31,1,3
"F","C",27,2,2
"F","A",18,5,3
"M","B",21,10,3
"F","B",15,10,5
"M","C",26,0,3
"F","B",23,5,4
"M","D",22,6,5
"M","D",21,11,4
"M","A",19,14,5
"F","A",32,11,2
"F","A",17,5,5
"F","B",24,7,5
"F","A",22,15,5
"M","B",16,10,3
"F","D",17,12,5
"F","A",15,4,5
"F","C",27,13,4
"F","B",18,11,5
"F","C",17,8,5
"F","A",21,14,4
"F","B",16,2,3
"F","C",34,7,5
"F","A",47,1,2
"F","B",41,15,5
"M","B",18,13,5
"F","B",17,4,3
"F","B",20,3,4
"F","C",34,16,3
"F","B",20,4,5
"F","A",27,6,3
"M","D",30,4,5
"F","B",26,11,3
"F","B",17,1,3
"M","A",25,8,5
"F","A",22,7,4
"F","A",44,8,2
"M","B",18,13,5
"F","A",36,3,3
"F","A",19,1,3
"F","A",21,16,3
"F","A",33,11,3
"F","A",34,8,2
"F","B",26,8,5
"F","A",25,3,4
"M","B",15,14,5
"M","A",23,10,4
"M","B",28,15,3
"F","A",21,5,3
"F","A",26,1,4
"F","B",33,8,3
"F","A",25,6,5
"F","C",17,4,5
"F","B",17,2,4
"F","B",16,7,4
"M","C",20,10,5
"M","B",23,3,3
"F","A",15,4,4
"M","C",45,8,5
"M","B",24,6,3
"M","B",18,7,4
"M","C",15,6,6
"M","A",15,3,3
"F","B",17,1,3
"F","C",15,1,3
"F","B",15,1,4
"F","A",28,2,3
"M","A",34,5,3
"M","B",21,11,6
"F","D",22,10,4
"F","B",24,4,5
"F","A",18,3,3
"M","C",19,5,5
"M","B",18,1,3
"F","B",27,13,4
"F","B",17,4,4
"F","B",17,3,3
"F","A",28,1,3
"F","B",19,4,3
"M","C",15,5,5
"F","B",41,17,3
"M","B",16,12,5
"M","A",24,3,4
"M","B",34,4,5
"M","D",19,10,5
"F","B",19,10,3
"F","B",15,4,4
"F","C",18,12,4
"M","A",26,1,3
"F","A",29,3,3
"M","C",25,4,5
"F","C",16,5,5
"M","C",22,10,4
"M","A",16,6,5
"M","B",23,7,5
"F","A",17,7,5
"F","B",18,11,4
"M","A",16,1,3
"M","B",16,19,5
"F","A",31,7,3
"M","B",28,11,5
"F","A",38,17,4
"M","C",17,17,5
"F","B",33,14,5
"F","A",15,1,3
"M","D",21,6,5
"F","B",29,6,5
"F","A",28,0,3
"M","B",18,6,4
"M","A",29,2,2
"F","A",34,3,4
"F","B",26,11,5
"F","B",24,5,3
"F","A",34,15,3
"F","A",39,11,3
"M","C",32,17,5
"M","C",18,3,3
"F","B",16,10,3
"M","B",26,6,4
"M","A",25,3,3
"F","A",15,4,5
"F","A",44,15,1
"F","C",24,15,5
"F","B",20,5,3
"M","A",19,14,5
"F","B",15,2,3
"F","B",41,18,3
"F","A",31,11,3
"M","B",15,21,5
"M","B",28,5,3
"M","A",25,24,5
"F","A",17,12,4
"M","C",16,11,5
"F","B",29,5,3
"F","C",26,6,5
"F","A",36,4,2
"F","A",28,10,2
"F","B",17,2,3
"F","A",31,2,2
"F","B",31,15,5
"F","A",32,3,3
"M","A",19,7,4
"F","B",31,5,3
"M","A",22,5,4
"M","A",35,10,5
"F","B",26,10,3
"M","B",27,14,3
"F","C",34,14,4
"F","B",17,11,4
"M","B",21,18,5
"M","B",15,1,4
"F","A",37,15,3
"M","A",19,14,5
"M","A",18,5,3
"F","B",18,10,5
"M","B",22,5,3
"F","B",16,1,4
"F","A",19,7,3
"F","C",25,1,2
"F","A",28,6,3
"F","B",17,3,4
"F","B",33,8,4
"M","B",16,2,4
"F","B",33,25,5
"F","A",18,3,4
"M","D",17,4,4
"M","C",17,11,5
"F","B",35,16,5
"F","D",21,12,5
"M","B",22,9,3
"F","B",55,3,4
"M","A",33,6,4
"F","C",22,4,3
"F","B",18,3,3
"M","B",22,4,4
"F","D",20,10,4
"F","D",16,3,4
"M","C",35,4,5
"M","A",19,8,4
"F","B",24,10,3
"M","D",18,9,5
"F","C",19,8,4
"F","C",18,6,4
"M","D",38,21,3
"M","B",29,11,3
"M","B",22,3,3
"M","B",16,10,5
"F","C",15,10,3
"F","C",27,1,3
"F","B",17,7,3
"F","B",24,9,3
"F","C",49,1,2
"M","D",23,3,4
"F","A",30,7,2
"M","B",31,8,4
"F","B",30,19,5
"F","B",17,1,3
"F","B",18,5,5
"M","C",30,2,2
"F","A",24,2,4
"M","B",30,6,5
"M","B",16,2,3
"M","A",21,1,3
"F","B",18,10,3
"M","A",34,12,3
"F","A",36,1,2
"F","C",17,8,5
"F","A",29,3,3
"F","A",19,2,3
"M","C",36,24,5
"F","A",39,19,3
"F","A",33,12,3
"F","C",35,9,5
"M","B",27,11,5
"F","A",33,2,3
"M","A",38,15,5
"F","B",22,10,5
"M","C",28,9,3
"F","A",27,0,4
"F","B",16,7,5
"F","C",15,6,4
"F","C",18,12,5
"F","B",79,44,3
"M","B",22,5,5
"M","C",40,15,5
"F","C",24,10,5
"M","A",16,2,4
"F","B",26,12,3
"F","B",26,4,3
"M","C",23,8,5
"M","C",23,17,5
"M","A",29,9,3
"F","A",15,5,4
"M","B",35,35,5
"M","B",15,2,4
"F","D",28,10,5
"M","B",16,2,3
"M","B",20,21,5
"F","D",16,4,3
"F","B",18,4,3
"F","B",21,5,4
"M","B",47,19,3
"M","B",26,4,3
"F","C",21,17,5
"M","D",18,8,5
"F","D",18,3,3
"M","A",25,3,3
"F","B",20,9,5
"F","B",30,13,3
"M","A",23,11,3
"F","C",16,3,3
"M","C",52,28,5
"M","A",18,10,6
"F","A",16,3,3
"F","A",26,5,3
"F","D",26,4,3
"F","B",25,17,3
"F","A",25,1,3
"M","D",26,10,5
"F","A",15,2,4
"F","B",23,11,4
"F","B",26,7,4
"M","A",19,1,3
"M","B",15,4,5
"F","B",16,3,3
"M","B",15,5,5
"F","C",37,5,4
"F","A",32,6,4
"M","B",15,3,3
"M","C",28,24,3
"M","A",23,6,4
"F","A",25,4,4
"M","B",18,5,4
"M","D",17,8,5
"F","B",22,1,3
"F","D",28,7,5
"F","B",23,8,3
"M","C",20,5,5
"M","B",42,22,5
"M","A",23,13,5
"F","A",15,2,3
"F","B",16,3,4
"F","C",15,11,5
"F","C",25,4,3
"M","C",31,2,4
"M","A",23,7,4
"M","B",33,5,5
"F","B",22,11,3
"F","B",18,2,3
"F","A",28,15,3
"M","B",19,5,3
"M","A",15,1,4
"M","B",18,8,5
"F","A",19,4,5
"M","B",22,6,4
"F","A",39,4,3
"F","A",35,10,2
"M","A",29,2,3
"F","A",15,2,3
"F","C",37,16,5
"F","D",20,7,4
"F","C",29,8,3
"F","B",17,8,5
"M","B",16,11,5
"F","B",15,10,3
"F","B",22,1,3
"F","B",25,8,4
"F","C",18,8,5
"M","B",37,27,5
"M","B",17,6,4
"F","A",35,6,3
"M","B",22,8,4
"M","B",44,27,4
"F","B",19,6,4
"F","A",31,1,4
"F","B",25,7,3
"F","A",38,10,3
"M","D",20,4,5
"F","C",29,21,5
"F","B",31,16,4
"M","A",17,18,5
"F","A",29,2,3
"F","A",37,9,3
"F","D",28,25,6
"F","A",24,2,4
"F","C",24,6,3
"M","C",16,5,5
"F","A",78,7,3
"M","B",34,17,4
"F","A",25,8,3
"M","B",40,10,3
"F","B",15,9,5
"M","B",22,14,5
"F","B",30,16,5
"F","A",20,4,3
"M","B",15,3,3
"F","A",17,1,4
"M","D",21,4,5
"F","C",52,8,1
"M","C",24,12,5
"M","B",33,12,3
"M","A",15,31,5
"M","C",25,2,4
"M","C",15,4,5
"M","B",24,4,4
"F","A",33,9,5
"F","C",18,2,3
"M","A",20,25,5
"F","B",21,12,3
"F","C",31,18,4
"F","B",20,3,4
"M","B",32,13,5
"M","A",27,6,3
"M","B",24,12,4
"F","A",30,3,4
"F","B",24,3,4
"F","B",17,3,4
"M","C",21,11,4
"F","C",25,1,3
"F","A",20,10,4
"M","A",22,6,4
"M","A",25,2,3
"F","C",15,10,5
"M","B",23,11,3
"F","C",28,1,2
"M","C",28,11,5
"M","A",31,13,4
"M","B",23,7,4
"F","B",16,2,3
"F","C",27,2,3
"F","C",29,3,3
"F","C",20,8,5
"M","A",27,11,4
"M","C",16,2,4
"M","B",22,7,4
"M","C",23,8,4
"F","C",27,14,5
"F","C",24,28,5
"F","D",21,9,5
"F","A",60,43,4
"M","B",24,7,5
"M","A",21,3,4
"M","B",28,16,4
"M","C",32,8,2
"F","A",32,6,5
"F","B",19,4,5
"M","C",30,19,3
"M","A",25,0,2
"M","B",23,11,4
"F","A",26,4,3
"F","A",33,4,3
"F","A",28,0,3
"M","B",34,19,5
"F","A",37,6,3
"F","A",15,11,5
"M","B",16,2,4
"M","C",16,8,5
"M","D",40,23,5
"F","B",33,18,3
"M","B",20,8,4
"M","A",17,8,5
"M","C",17,2,4
"F","B",16,4,5
"M","A",42,5,2
"M","C",20,14,5
"M","B",44,7,5
"F","A",20,13,5
"F","C",41,16,3
"F","A",33,16,4
"M","B",15,10,3
"F","C",18,11,4
"F","B",41,12,3
"M","A",25,2,3
"F","B",19,9,3
"F","B",17,27,5
"F","C",43,11,2
"M","B",16,5,5
"M","C",28,5,5
"M","C",38,13,4
"F","B",16,4,5
"M","B",17,10,5
"F","A",31,3,2
"M","C",18,6,5
"F","C",19,2,3
"M","B",19,2,3
"F","B",17,1,3
"F","D",35,2,3
"F","D",18,5,5
"F","D",23,8,4
"M","A",28,5,3
"F","B",34,28,3
"M","A",17,3,3
"F","A",20,24,3
"M","A",26,1,1
"F","B",25,11,5
"M","C",24,1,4
"F","B",34,9,5
"F","C",36,10,3
"F","A",34,17,3
"F","B",30,5,5
"F","A",31,21,4
"F","B",17,7,3
"M","A",19,6,3
"F","B",37,15,4
"F","A",38,9,3
"F","B",22,1,3
"F","C",19,4,3
"F","B",19,3,3
"F","A",30,4,1
"F","A",31,13,4
"F","B",38,12,4
"F","B",18,14,4
"F","C",25,7,3
"F","B",16,2,3
"F","B",25,2,4
"M","B",15,1,4
"F","A",18,7,5
"F","B",36,16,3
"M","B",25,5,6
"F","B",19,4,4
"F","A",26,11,3
"F","B",15,1,3
"F","A",25,9,4
"M","A",19,1,3
"M","B",19,10,5
"M","A",23,11,3
"M","A",34,21,5
"F","B",31,12,4
"F","A",36,7,4
"F","C",35,13,1
"M","A",24,5,3
"M","A",16,1,4
"F","B",16,6,5
"F","C",15,6,4
"F","A",17,6,4
"F","B",21,6,3
"F","B",16,5,4
"F","A",22,9,4
"F","A",27,2,4
"M","B",17,7,5
"F","B",40,12,5
"M","A",28,12,4
"F","A",29,3,3
"M","B",27,14,3
"F","A",18,17,4
"M","B",35,11,3
"F","B",58,22,3
"M","C",19,4,5
"M","A",33,4,2
"F","A",34,10,3
"F","A",19,30,5
"F","C",28,17,4
"F","C",18,6,3
"F","B",24,5,3
"F","B",53,43,3
"F","B",18,4,3
"M","D",24,25,5
"F","B",17,3,4
"M","C",17,5,5
"M","C",21,14,4
"F","B",21,1,4
"F","B",33,12,4
"M","D",18,3,4
"F","A",21,5,5
"F","A",47,20,2
"F","A",17,1,4
"M","C",36,24,5
"F","A",33,29,5
"F","A",18,2,3
"F","C",16,5,5
"M","C",22,8,3
"F","B",15,1,3
"F","C",18,6,5
"M","A",22,9,5
"M","A",36,19,4
"F","A",26,1,3
"F","C",22,4,5
"F","C",22,2,4
"M","B",33,13,5
"M","A",21,10,3
"F","A",27,18,3
"F","B",26,13,5
"F","D",21,16,5
"F","A",16,3,4
"F","B",17,13,5
"M","A",34,12,5
"F","B",21,9,5
"M","A",15,3,3
"F","A",25,1,3
"F","D",19,18,5
"M","C",20,2,3
"F","B",25,17,5
"M","D",35,5,3
"F","C",32,5,5
"F","B",19,6,4
"F","B",16,5,4
"F","A",30,10,3
"F","A",15,2,3
"M","B",16,8,5
"F","B",24,4,3
"F","B",20,6,3
"M","C",16,6,5
"M","B",15,8,4
"F","A",20,1,4
"M","B",17,2,3
"M","C",25,4,5
"M","A",16,1,3
"F","A",44,24,3
"F","A",20,2,3
"F","A",29,9,1
"M","B",17,5,4
"F","D",25,7,3
"M","A",29,0,3
"M","C",16,6,5
"M","B",16,7,5
"F","A",15,2,5
"F","B",58,32,4
"M","C",16,9,5
"F","A",17,8,5
"F","A",29,13,3
"F","B",39,3,2
"F","C",25,9,4
"F","B",42,8,2
"M","B",18,4,3
"M","C",17,7,4
"M","C",22,3,3
"M","A",18,4,3
"M","A",16,5,5
"M","B",18,5,3
"F","C",20,8,4
"M","A",33,1,3
"F","A",37,18,5
"F","A",24,14,5
"F","C",19,6,5
"M","B",16,7,3
"M","B",25,13,5
"M","B",27,1,3
"M","B",16,9,5
"M","B",20,2,4
"F","C",65,43,5
"M","B",30,3,4
"F","B",29,10,4
"M","B",21,20,5
"F","A",23,2,3
"F","B",16,6,5
"F","B",25,3,4
"M","B",17,6,5
"F","A",26,2,5
"M","B",15,8,5
"F","C",16,14,5
"M","A",27,11,3
"M","D",20,7,5
"F","D",19,13,5
"M","A",29,20,5
"F","A",16,2,4
"F","A",22,5,4
"F","A",36,20,3
"M","B",48,17,5
"M","B",28,9,5
"F","B",21,4,5
