"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",64,"중학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,150000,86,"있음",1735.5722,"2분위","4분위","300~400만원 미만",1982933,1164015,77332,129915,833,175988,34348,48608,188000,39579,34780,0,182900,135726,827574,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",24,"대학교(4년제 이상)","휴학","취업","교육 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",550,5000,0,30,"없음",1020.984,"2분위","4분위","300~400만원 미만",2687206,1787481,152910,0,173514,442264,28580,0,100507,33865,90250,0,468567,250462,1043673,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","있음(비동거)","여자",51,"고등학교","졸업","취업","교육 서비스업","전문가 및 관련 종사자","연립주택",0,"자기집",600,0,150000,84.7,"있음",1146.1902,"2분위","3분위","200~300만원 미만",2254586,1988238,547245,1390,92927,64058,0,57833,175016,102850,246777,85000,129800,86501,231620,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",62,"대학원(박사)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",0,"자기집",830,0,195000,85,"있음",1187.1024,"2분위","4분위","300~400만원 미만",1816437,1398638,62988,0,85750,148935,93650,411428,283700,184530,14000,0,544850,143589,515473,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","있음(비동거)","여자",53,"고등학교","중퇴","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","다세대주택",1,"자기집",245,0,36600,72,"있음",3471.5071,"4분위","7분위","500~600만원 미만",2701991,2122894,778870,26580,55130,314143,4533,197783,147833,111947,51068,0,340154,295685,404698,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",29,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"무상주택",450,0,0,55,"없음",601.4986,"1분위","1분위","100만원 미만",1526125,1475689,138215,51425,9500,580447,13415,9025,79600,58202,46748,49950,273200,60586,69800,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",64,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1245,0,4e+05,84,"있음",1067.1694,"3분위","5분위","300~400만원 미만",1213514,1205397,436375,0,43000,172895,31010,148486,56387,84452,16095,0,27250,67495,227400,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",93,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1150,0,230000,66,"있음",219.0337,"1분위","1분위","100만원 미만",1145620,992369,275090,6250,62667,166113,41050,99833,24425,18778,16800,0,171413,25045,57468,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",74,"초등학교","졸업","취업","농업, 임업 및 어업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",200,0,65000,50,"있음",526.4206,"1분위","1분위","100만원 미만",885700,784561,95785,0,15667,27648,73833,458550,46000,12650,16275,0,47167,53667,111745,"비도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",74,"초등학교","졸업","취업","도매 및 소매업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",250,3000,0,38,"없음",323.3651,"1분위","1분위","100만원 미만",761763,809119,80500,1450,0,329306,8393,14450,25450,45428,14385,0,84000,24080,20167,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",51,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",900,0,250000,84,"있음",1909.0129,"5분위","9분위","700만원 이상",5537642,3666753,393906,28813,443900,199948,322487,166820,350745,177064,506732,391500,728044,452817,1929483,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",50,"고등학교","졸업","취업","도매 및 소매업","전문가 및 관련 종사자","아 파 트",1,"자기집",1838,0,350000,71,"있음",5400.8813,"5분위","9분위","700만원 이상",5948806,4516246,376628,73925,80500,164435,61136,481353,304838,175186,362918,254500,1062527,267039,1438180,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",31,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",2,"자기집",1400,0,750000,83,"있음",5526.4685,"5분위","10분위","700만원 이상",7561660,4002709,550236,16695,234849,266468,159345,656452,625983,93708,196244,864500,711117,460351,3346660,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",90,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",1200,0,20000,90,"있음",1484.8015,"1분위","2분위","100~200만원 미만",1651929,1177240,88129,0,0,541140,12668,9000,29750,80388,19770,0,40150,61866,445147,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",71,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",640,0,150000,132,"있음",926.7746,"3분위","5분위","300~400만원 미만",2508551,2167147,558645,6000,59500,107755,95756,166117,359677,103945,101593,0,15333,171635,270490,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",51,"고등학교","졸업","취업","제조업","단순노무 종사자","아 파 트",1,"자기집",650,0,150000,59,"있음",2245.8996,"2분위","3분위","200~300만원 미만",1982240,1654012,102822,8525,39167,258831,42893,126833,191425,92622,18900,0,169992,220152,266285,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",31,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",420,30000,0,20,"없음",276.3007,"1분위","1분위","100만원 미만",1291998,1260880,147877,27000,0,347500,6355,0,82100,25850,21600,0,282743,17188,135647,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",2,"자기집",1600,0,7e+05,84.6,"있음",5897.5893,"3분위","6분위","400~500만원 미만",2642215,1867222,167260,4360,35753,187918,22542,35837,325238,94031,282038,6e+05,505550,128114,1027735,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",54,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",800,0,230000,84,"있음",351.1333,"5분위","9분위","700만원 이상",4601642,2430634,418574,20755,4000,204250,14950,332233,372805,161490,98332,0,388990,126375,1451758,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",46,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",900,0,190000,105,"있음",1275.9973,"1분위","1분위","100만원 미만",1451566,1362882,454784,0,63417,229160,8963,294308,124500,188702,76505,0,104733,109861,39623,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",69,"중학교","졸업","비취업","기타,무직","기타,무직","연립주택",0,"전세",300,30000,0,37,"없음",1347.0714,"1분위","1분위","100만원 미만",788948,717060,98452,148725,59500,27648,105000,8000,2933,20900,11500,0,229917,26763,81645,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",52,"고등학교","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",270,2000,0,17,"없음",834.6895,"1분위","2분위","100~200만원 미만",1006633,963854,117397,7938,16460,304120,11550,22167,21875,38940,32517,0,114750,11165,18773,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",62,"고등학교","졸업","취업","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동","단순노무 종사자","연립주택",0,"전세",256,70000,0,37,"없음",4176.363,"2분위","3분위","200~300만원 미만",1110404,1009313,305605,0,25088,70087,26333,31533,40740,0,2500,0,64500,107186,241710,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",55,"고등학교","졸업","취업","예술, 스포츠 및 여가관련 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",370,0,120000,84.87,"있음",778.6765,"5분위","10분위","700만원 이상",5194758,3384412,730752,130300,541900,270851,62860,458843,107450,215038,378840,38000,557725,318699,635091,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",68,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",500,0,150000,102,"있음",247.6305,"1분위","2분위","100~200만원 미만",1931560,1618611,356600,0,49000,141028,37863,121713,154900,39700,29995,0,164833,280040,495633,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",62,"중학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"전세",304,70000,0,40,"없음",4600.2608,"1분위","2분위","100~200만원 미만",1136805,829577,153825,3500,70000,102161,32000,207683,169383,46387,28513,0,126300,182935,295000,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"대학원(석사)","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",800,0,650000,84,"있음",407.7402,"3분위","6분위","400~500만원 미만",5150268,4135903,589581,1642,167449,227005,93768,142650,358064,60433,197560,149667,546200,138738,1359966,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",760,0,190000,132,"있음",1107.9075,"2분위","3분위","200~300만원 미만",1874148,1586731,474345,0,205533,252206,65430,370650,78475,30404,83721,0,54500,75898,413777,"비도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",29,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",1,"자기집",1500,0,610000,127,"있음",1779.9818,"1분위","2분위","100~200만원 미만",2174290,2108270,454390,0,55050,309833,73047,53280,173955,415326,26360,0,193178,86382,110977,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",62,"대학원(석사)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"전세",300,70000,0,60,"없음",3358.9024,"1분위","1분위","100~200만원 미만",1541258,1340390,221028,25818,13500,93038,209113,54000,176157,63333,106487,0,146183,92037,345680,"도시"
"근로자가구",3,1,"해당","아님","아님","아님","2세대","있음(비동거)","여자",66,"중학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","아 파 트",1,"보증부 월세",450,10000,0,85,"없음",1507.8316,"3분위","5분위","300~400만원 미만",3527221,3255314,647770,3080,455895,666052,32352,68683,179600,211138,178550,0,172250,259307,673103,"비도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",38,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",2,"자기집",3090,0,1450000,84,"있음",5345.83,"5분위","10분위","700만원 이상",12009281,1523320,216330,20702,34270,342425,21120,18767,172533,73297,40500,40000,511600,117250,8809048,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",34,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",425,5000,0,23,"없음",1781.5784,"2분위","4분위","300~400만원 미만",2300409,1657438,40545,139925,0,553080,0,2000,58600,269616,164557,0,448208,1497,565415,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",81,"초등학교","졸업","비취업","기타,무직","기타,무직","연립주택",1,"자기집",450,0,89000,64,"있음",2664.6153,"1분위","2분위","100~200만원 미만",1378401,1124692,283336,5617,8600,275733,15512,58733,107327,36270,17980,0,164117,82159,234064,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",57,"고등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","다세대주택",1,"전세",100,30000,0,61,"없음",2285.8519,"4분위","7분위","500~600만원 미만",4640032,1927267,403760,1000,12500,138790,4690,181600,66210,72045,579060,0,76900,142380,1506660,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",87,"무학","무학(또는 해당없음)","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",350,0,60000,66,"있음",700.8816,"1분위","2분위","100~200만원 미만",1666680,1373613,731430,320,18500,240513,150155,218243,33200,5118,27290,0,47533,35208,143007,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",38,"대학교(3년제 이하)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",600,0,1e+05,82,"있음",756.7936,"3분위","6분위","400~500만원 미만",2265309,1963856,245065,49403,124505,140510,92832,0,108204,154928,68526,568167,354083,93940,323163,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",29,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",0,"보증부 월세",1500,86000,0,58,"없음",821.7955,"5분위","9분위","700만원 이상",5943465,3950876,192555,404797,168233,1771373,631983,21666,437875,241108,408290,750000,786594,390074,2005686,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","여자",53,"대학교(4년제 이상)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",2,"보증부 월세",196,25000,0,63,"없음",2152.2,"3분위","6분위","400~500만원 미만",3649692,3081004,316149,14192,58217,315083,22460,403200,638133,80701,141950,0,935283,153343,853697,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",33,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",450,20000,0,30,"없음",3483.3793,"2분위","3분위","200~300만원 미만",1186713,1089966,55375,43875,9317,465719,3200,0,140800,81840,57651,0,193133,59055,0,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",56,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",2,"전세",1200,283000,0,134.9,"있음",854.8171,"4분위","8분위","600~700만원 미만",4952506,3540336,179437,61922,446382,244722,38538,68140,187320,164290,128992,0,572050,463793,721296,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",62,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","연립주택",2,"전세",660,80000,0,60,"있음",5041.3181,"2분위","3분위","200~300만원 미만",1822409,1594142,440572,0,13333,120830,21692,604863,408247,71605,28400,0,153120,30783,72083,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",67,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","연립주택",1,"자기집",450,0,90000,75,"있음",687.9459,"2분위","3분위","200~300만원 미만",2141940,2032546,89632,57088,0,302605,5033,48717,299089,87981,42881,0,140933,137414,552389,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",33,"대학교(4년제 이상)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","사무 종사자","오피스텔",1,"전세",3000,540000,0,106,"없음",4803.9498,"5분위","10분위","700만원 이상",66917188,60368377,447261,225720,994597,145230,1741854,555727,33236502,189612,222150,1915933,511667,9633772,1667109,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",37,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","다세대주택",0,"자기집",900,0,2e+05,67,"있음",836.5762,"3분위","6분위","400~500만원 미만",2681200,2062969,350206,144000,69195,113197,131190,67367,247407,77024,78980,0,809417,35251,572027,"도시"
"근로자외 가구",3,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",1320,0,450000,107,"있음",1345.9459,"4분위","7분위","500~600만원 미만",3592581,3033672,542980,12717,284900,234963,55768,99090,102200,169141,209883,1939250,288917,302881,0,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",39,"고등학교","졸업","취업","운수 및 창고업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",150,2800,0,23,"없음",2576.7144,"1분위","2분위","100~200만원 미만",1079312,999146,281765,18083,16000,152910,40700,92233,67950,150980,82257,0,61800,14017,188945,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","없음","여자",23,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",0,"자기집",700,0,175000,59,"있음",6053.8144,"2분위","4분위","300~400만원 미만",1943774,1157418,275103,1230,73190,227290,26596,13683,164635,98500,2500,0,147400,106612,576989,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",60,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"자기집",350,0,20000,99,"있음",1780.8856,"2분위","4분위","300~400만원 미만",3791569,3303947,355952,25148,252112,71600,61992,1357050,1689167,115950,114498,0,363278,251344,213667,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",33,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",0,"전세",824,135000,0,53,"없음",702.8923,"4분위","7분위","500~600만원 미만",9898451,8720841,599817,15620,384380,1302764,105484,1269285,598547,220770,1028120,247500,824917,416399,3154676,"도시"
"근로자외 가구",3,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",67,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",450,0,160000,99,"있음",2026.2062,"4분위","8분위","600~700만원 미만",3637139,3228218,599558,0,64760,230207,74636,1626353,348875,66740,251709,0,30000,22216,674885,"비도시"
"근로자가구",4,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",55,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"자기집",2000,0,695000,84,"있음",1057.1457,"3분위","6분위","400~500만원 미만",5260367,4419599,596970,24187,109097,214170,89354,387235,577468,170002,691034,303267,1041393,555166,1069021,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",86,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",950,0,40000,106,"있음",807.1432,"2분위","3분위","200~300만원 미만",1874187,1841255,546910,3567,0,100893,41680,584250,51750,23017,103001,0,25333,42438,192500,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",62,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"전세",450,80000,0,60,"없음",2239.7951,"4분위","7분위","500~600만원 미만",2701991,2027152,484215,9727,61900,86533,48393,500540,228427,60000,18000,0,249450,113394,502889,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",43,"대학교(3년제 이하)","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",300,0,120000,63,"있음",1107.3612,"3분위","5분위","300~400만원 미만",3558214,3019935,644316,1637,87248,209182,31178,200760,221126,114747,34060,981200,305987,199810,289857,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",56,"고등학교","졸업","취업","보건업 및 사회복지사업","단순노무 종사자","연립주택",1,"자기집",300,0,90000,66,"있음",1141.1782,"2분위","3분위","200~300만원 미만",1851399,1791904,235525,10650,154818,103962,111962,194167,170148,139671,35367,0,28850,98100,407618,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",61,"대학교(4년제 이상)","중퇴","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",350,2000,0,23,"있음",728.3626,"3분위","5분위","300~400만원 미만",844467,537431,184956,23580,0,418940,3642,200,25483,14500,22500,0,225300,43028,0,"비도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","여자",54,"고등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",1,"자기집",600,0,110000,80,"있음",814.0888,"3분위","5분위","300~400만원 미만",3067521,2552434,412895,35703,50815,193597,55402,0,277000,203417,91323,143333,332840,77748,668111,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",78,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",2700,0,8e+05,135,"있음",671.3245,"1분위","1분위","100~200만원 미만",779106,666522,311120,45000,16667,236007,25900,15000,17300,30410,11300,0,5250,30307,20287,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","여자",68,"중학교","졸업","비취업","기타,무직","기타,무직","다세대주택",1,"자기집",450,0,160000,68,"있음",1275.5757,"1분위","1분위","100만원 미만",1329263,1234482,301773,0,95977,59317,1730,1007163,80300,22000,20950,0,18660,213506,198333,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",43,"대학교(4년제 이상)","중퇴","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"전세",300,80000,0,30,"없음",4121.3916,"4분위","7분위","500~600만원 미만",2933942,1966868,125427,94142,30000,215957,20915,39686,76950,69763,498732,0,873567,167167,574105,"도시"
"근로자외 가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",65,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",1,"자기집",700,0,2e+05,85,"있음",1821.4832,"4분위","8분위","600~700만원 미만",3670712,3180260,783459,176517,66833,335440,159743,867408,145444,179923,182800,0,705633,353827,834938,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",36,"대학교(4년제 이상)","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",700,0,2e+05,59,"있음",1049.8242,"5분위","9분위","700만원 이상",5047825,3630929,658092,52713,134763,191888,49738,104225,206366,157196,278534,715000,478598,140560,3386430,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학원(석사)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"보증부 월세",603,20000,0,60,"없음",1503.1447,"3분위","6분위","400~500만원 미만",4675298,3033039,806806,171725,150370,600993,58326,71417,69433,154244,145801,515000,28900,179251,504267,"도시"
"근로자가구",4,3,"아님","아님","아님","해당","2세대","있음(동거)","남자",74,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",1,"보증부 월세",980,10000,0,89,"없음",1012.5337,"5분위","9분위","700만원 이상",6378822,4348833,955007,15108,455720,1220495,490501,567583,417192,132080,89400,0,799638,962980,596035,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",25,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","사무 종사자","아 파 트",0,"보증금 없는 월세",300,0,0,26,"없음",1296.3753,"2분위","3분위","200~300만원 미만",802680,687481,61740,0,5000,336021,94400,12283,36825,16175,16700,21000,202750,63586,19850,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",75,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",200,0,68700,93,"있음",1144.126,"1분위","1분위","100만원 미만",809260,582835,137640,0,30975,36135,12117,228242,16700,66075,11300,0,30817,22392,35770,"비도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",76,"초등학교","중퇴","취업","부동산업","단순노무 종사자","단독주택(다가구주택 포함)",1,"전세",250,30000,0,43,"없음",292.3352,"3분위","5분위","400~500만원 미만",2143101,1507014,210323,600,119667,13490,899952,545880,180180,84080,20450,0,401933,156105,407756,"도시"
"근로자가구",5,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",70,"고등학교","졸업","취업","예술, 스포츠 및 여가관련 서비스업","서비스 종사자","단독주택(다가구주택 포함)",2,"자기집",200,0,40000,50,"있음",1436.571,"3분위","5분위","300~400만원 미만",2999339,2386622,379894,32740,67445,75000,51556,268590,134249,65287,109400,0,213217,198146,815960,"비도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",2,"자기집",400,0,2e+05,143,"있음",913.5209,"4분위","7분위","400~500만원 미만",4748477,2976172,737360,3350,91472,372648,78063,28700,229900,103004,141505,0,161783,302739,644776,"비도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",58,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","관리자","아 파 트",2,"자기집",980,0,380000,134.9,"있음",2141.2789,"5분위","10분위","700만원 이상",8032172,5424504,548543,17140,263032,276568,50538,225812,1377043,240227,170785,40000,839860,290240,3876278,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",61,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","단순노무 종사자","아 파 트",0,"자기집",1000,0,4e+05,109,"있음",518.5487,"2분위","3분위","200~300만원 미만",3119592,2841995,1100005,37655,187278,219306,10718,224865,132250,832444,57167,0,519218,283012,658185,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",26,"대학원(석사)","재학","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",430,20000,0,20,"없음",3383.5832,"4분위","7분위","500~600만원 미만",3443476,2408213,64050,0,50600,368842,89440,125417,102433,57811,66225,230000,1221600,27383,1611851,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",400,0,1e+05,55,"있음",1869.1272,"4분위","8분위","600~700만원 미만",6446349,6053375,229577,8500,559365,191905,102452,1894800,161800,150623,733593,1034000,1050812,76017,1009200,"도시"
