"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",72,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",1259,8,299823,122.058102831704,"있음",960.410197591043,"3분위","5분위","300~400만원 미만",3096891,2488228,257291,5512,190733,271274,40171,179407,499885,180251,75940,17,674409,161297,418898,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",67,"중학교","졸업","취업","건설업","단순노무 종사자","비거주용건물",1,"자기집",755,5,302401,179.93696336041,"있음",175.710919192897,"1분위","2분위","100~200만원 미만",5996461,5024504,333592,136020,53500,55280,5785,333672,2888167,143002,27062,73,452668,502517,772344,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",52,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",2,"자기집",1049,4,600435,85.1846053726204,"있음",3031.19511855441,"4분위","7분위","500~600만원 미만",4758626,3844407,560847,111830,96955,203639,29207,452982,344108,549524,150188,778512,449611,153054,1713835,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",89,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",310,19997,0,22.2140472808107,"없음",385.031664713694,"1분위","1분위","100만원 미만",594907,314128,180117,0,11374,146439,8887,3752,1432,24177,6949,9,4759,0,34174,"도시"
"근로자외 가구",2,0,"해당","해당","아님","아님","2세대","없음","남자",77,"초등학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",499,3,149189,40.1525857963254,"있음",1990.07586676895,"1분위","2분위","100~200만원 미만",1690997,1386531,344245,48,10369,147056,36966,402852,1580,61069,7385,414765,147208,81082,60843,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",67,"초등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"자기집",446,0,108742,101.823610720768,"있음",3021.42322189408,"1분위","2분위","100~200만원 미만",1043245,870178,401894,6191,27076,35013,45684,146972,51484,66074,30878,20,102557,123409,154730,"비도시"
"근로자가구",5,2,"아님","아님","해당","아님","2세대","있음(동거)","여자",45,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",2,"자기집",2086,0,1100207,84.6996076588719,"있음",2278.22540136255,"5분위","10분위","700만원 이상",11421389,7362618,549509,38017,172215,365850,87068,853847,255671,202634,419393,2709443,524952,434380,4877764,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","여자",60,"초등학교","중퇴","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","아 파 트",1,"자기집",701,2,249837,47.4109404837612,"있음",518.131996557046,"1분위","1분위","100~200만원 미만",1654852,1427955,631315,630,63442,165623,20357,76507,100436,91700,28336,17,119407,96647,159264,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",51,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",873,0,280120,83.9664417503424,"있음",1998.75396527932,"4분위","8분위","600~700만원 미만",5151352,4422810,731621,260,303937,238513,1073205,52941,177548,295515,111966,86669,464067,590383,2656964,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","1세대","없음","남자",29,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"보증부 월세",309,3921,0,45.4482466251583,"없음",1290.93979645743,"4분위","8분위","600~700만원 미만",2890720,2162551,329570,243152,53988,324866,1388,75122,166709,22443,121849,29,671195,171609,461494,"도시"
"근로자외 가구",1,0,"아님","해당","아님","아님","1세대","없음","여자",65,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"전세",882,249999,289,36.358220136351,"없음",4248.65365255899,"1분위","1분위","100만원 미만",3277456,2181586,317404,19907,35235,179360,63056,396342,139727,72106,30779,163323,341028,121770,1121757,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",67,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",402,0,99988,138.668207443331,"있음",232.464656774784,"4분위","7분위","500~600만원 미만",4117962,2925536,504905,98898,63452,488258,139802,384327,230304,81779,80370,9,137879,347864,2502673,"비도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",44,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",599,0,409852,85.5195197430809,"있음",875.296681331074,"4분위","8분위","600~700만원 미만",4952715,3446442,752320,6326,11376,243579,17754,126140,288938,88308,294600,0,475019,1758724,2198128,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",29,"고등학교","졸업","취업","건설업","사무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",444,10002,614,23.3140476648532,"없음",3502.23975560427,"2분위","4분위","200~300만원 미만",1175977,1013449,72782,5332,14228,454910,3184,0,35455,85915,8670,50,164175,9817,49512,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",68,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",307,0,200344,88.7176807612953,"있음",644.972753763946,"1분위","1분위","100만원 미만",1452993,1322197,221514,2476,23483,501551,151676,258834,38605,3840,0,38,108278,106660,225854,"비도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","없음","남자",36,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","사무 종사자","아 파 트",1,"자기집",1501,6,900562,84.0106369856527,"있음",2231.83464222864,"2분위","4분위","300~400만원 미만",1816090,1817808,227684,38654,142967,166439,24857,0,173779,312309,26779,399953,455594,63129,241187,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",38,"고등학교","졸업","취업","제조업","전문가 및 관련 종사자","다세대주택",1,"전세",331,39993,626,19.9691886227761,"없음",6423.30711468017,"2분위","4분위","200~300만원 미만",1720994,1184786,132938,114364,27466,86917,12981,10666,126882,13098,63676,19,251138,88039,299423,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",44,"대학원(석사)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",399,65002,0,69.4698061625545,"없음",351.49348705856,"2분위","3분위","200~300만원 미만",2284058,2071307,88674,14130,99562,360621,10057,33718,229702,92889,23094,0,470168,186820,151531,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",26,"대학원(석사)","재학","취업","교육 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",2,"보증부 월세",203,3000,84,50.8030230990061,"없음",880.807462388407,"4분위","7분위","500~600만원 미만",4414388,3816073,96171,2196,176,179314,117865,89962,762870,135147,2214264,263449,597118,266162,1004522,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",31,"대학교(4년제 이상)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"전세",649,170002,0,73.1248209462317,"없음",3232.53998518124,"4분위","7분위","500~600만원 미만",4937699,3882667,1018715,104852,278482,197105,254872,352398,129218,135977,2224238,3419,629521,285203,1172323,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",55,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","사무 종사자","아 파 트",2,"자기집",949,1,319829,128.151995687873,"있음",2439.45417460498,"5분위","10분위","700만원 이상",8179902,5159578,527151,128595,228827,47569,81672,921104,3816310,115562,180458,160956,602205,540541,1922020,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",79,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",597,0,399406,114.850447630509,"있음",770.939659321222,"2분위","3분위","200~300만원 미만",4247935,3867751,125823,7648,14523,29297,555894,449296,15020,49782,29519,0,202165,278786,575616,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",47,"고등학교","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",0,"자기집",144,2,90131,34.3638773846325,"있음",1261.61094701536,"2분위","3분위","200~300만원 미만",1222865,882825,149067,8436,64194,146686,38676,41231,60284,42840,33048,30,120114,49388,394462,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",74,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",331,2,199664,98.4092336215431,"있음",1255.10463575887,"1분위","2분위","100~200만원 미만",1622142,1461560,595047,33846,18316,119160,21003,347690,34379,30586,27966,3,65383,97971,95648,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",32,"대학교(3년제 이하)","졸업","비취업","기타,무직","기타,무직","오피스텔",0,"전세",458,110002,205,39.3710272552488,"없음",4063.68206121936,"1분위","1분위","100~200만원 미만",1286350,1280191,53576,0,669,52394,46754,75333,158834,23517,49781,0,297876,45888,90069,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",46,"고등학교","졸업","취업","운수 및 창고업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",360,3499,0,46.5864813902651,"없음",2001.58627651073,"1분위","2분위","100~200만원 미만",1719804,1838517,394892,24451,7934,432889,24657,153855,48834,54991,36604,95027,164045,809533,26140,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",37,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",602,0,150442,97.8142082895734,"있음",1695.27373410197,"5분위","9분위","700만원 이상",6265369,5005523,189605,1424,16783,542184,422433,200421,330534,111410,563614,153429,779559,282551,2400277,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",40,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",2163,0,950409,85.3349390169692,"있음",6053.6267401519,"3분위","6분위","400~500만원 미만",2961298,2105028,501808,8057,44692,247411,55684,129786,459994,165312,51594,78320,380225,191899,591251,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",28,"대학교(3년제 이하)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","다세대주택",0,"보증부 월세",450,79004,0,24.7179051857178,"없음",548.645123670281,"1분위","2분위","100~200만원 미만",1729748,1134128,185607,57796,100799,476604,4962,60177,98042,237910,23965,20,499959,14123,150643,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",59,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"보증부 월세",270,40000,0,58.8530362684918,"없음",3424.98543171135,"1분위","1분위","100~200만원 미만",1612545,1548571,359207,5028,128616,429744,54995,409115,20619,87409,91391,0,69930,117930,283454,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",66,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",245,2,65228,60.1665720097886,"있음",1174.88698652285,"3분위","5분위","300~400만원 미만",2344213,1859268,265272,18728,183933,152178,12023,530101,179273,406040,36412,0,394845,62872,429300,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",47,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",349,69999,0,49.5482792556184,"없음",1585.53178401145,"3분위","5분위","300~400만원 미만",1974312,1340939,72426,132544,15600,217367,200372,13628,57115,134984,19541,4,418509,44431,1063740,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",57,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1999,0,499883,140.080236445331,"있음",2659.96924189423,"4분위","8분위","600~700만원 미만",6745538,5150022,426963,897,362408,380504,47730,396078,479269,295429,389995,0,1182977,146671,2417222,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",23,"대학교(4년제 이상)","재학","취업","금융 및 보험업","판매 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",141,999,178,14.3145074585847,"없음",1214.3587234063,"3분위","5분위","300~400만원 미만",4596625,3889194,278055,8889,253361,176052,293593,1500149,338587,75745,311498,23,533680,1637420,1354501,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",35,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","사무 종사자","아 파 트",1,"자기집",702,0,419892,50.9722737593581,"있음",490.399677218761,"5분위","9분위","700만원 이상",6005144,4872542,252531,0,167084,158662,422468,2144574,218224,98941,793711,9,1080821,1151783,818106,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",78,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",56,2,11333,26.2586800409854,"있음",1125.33569809356,"1분위","2분위","200~300만원 미만",1493488,1430583,218275,0,34791,159427,13362,751743,12013,67091,6447,34982,103343,31263,0,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",57,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","판매 종사자","아 파 트",2,"자기집",1701,8,935432,84.349059092885,"있음",1421.68998282613,"5분위","10분위","700만원 이상",4359437,2796956,267671,13301,124739,269888,22162,652440,510691,225816,74378,22,395768,819856,487557,"도시"
"근로자가구",4,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",69,"중학교","졸업","취업","보건업 및 사회복지사업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"자기집",550,0,375778,108.229480181422,"있음",1753.27849211289,"2분위","4분위","300~400만원 미만",3705047,2979767,994329,37201,57848,58489,65128,1249624,54370,101025,252050,400039,100458,81571,384955,"도시"
"근로자가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",69,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","다세대주택",1,"자기집",596,5,1499804,59.7510389114622,"있음",1585.59884839545,"5분위","10분위","700만원 이상",5684354,4131314,359004,24,163461,208735,287762,53295,270359,92896,29421,22,568164,513814,2980122,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",57,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"전세",668,149996,8,40.4127082741915,"있음",5808.95524129051,"4분위","8분위","600~700만원 미만",4607361,1649263,70646,105305,137796,110943,82525,858895,292993,99016,26427,18,473547,217642,2011798,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","여자",71,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",252,0,25740,59.0618813287248,"있음",1473.9588617525,"1분위","2분위","100~200만원 미만",963339,958919,264024,2245,30752,163962,15424,166817,252647,66909,14151,0,169495,79954,65090,"도시"
"근로자외 가구",4,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",64,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",878,4,229952,83.861883134574,"있음",1279.39254599634,"5분위","9분위","700만원 이상",2483296,1353532,549485,7851,2391,255984,8850,37857,6664,35789,119490,5,169265,76995,698853,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",51,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",2,"전세",398,79999,0,52.378781295813,"있음",332.417601797794,"5분위","9분위","700만원 이상",8796240,6129494,596413,48270,120223,257521,123435,229890,803479,152062,807114,475035,1319090,225688,711610,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",80,"중학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","아 파 트",1,"자기집",406,0,84625,60.167490463459,"있음",70.9710137513833,"2분위","4분위","200~300만원 미만",2605187,2131384,372336,0,151256,169025,29109,477618,493665,49851,68311,0,959533,92505,249161,"도시"
"근로자가구",5,2,"아님","아님","아님","해당","3세대이상","없음","남자",42,"대학교(3년제 이하)","중퇴","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",1500,9995,329,71.0916595043827,"없음",739.574384697457,"5분위","10분위","700만원 이상",5753212,3469074,735,26967,256371,1920355,19267,166361,128448,164387,592831,685531,418775,94387,1108374,"비도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",49,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","연립주택",1,"보증부 월세",453,4995,230,59.219216726755,"없음",762.282311922731,"2분위","4분위","200~300만원 미만",2510693,2282125,635462,7982,122718,578290,18670,83850,118034,96050,21434,18,24775,174002,278058,"도시"
"근로자외 가구",3,3,"해당","아님","해당","아님","2세대","있음(동거)","남자",71,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",2,"자기집",176,1,64894,63.0332652639722,"있음",2473.89244546517,"5분위","10분위","700만원 이상",3225878,2088638,502272,38304,69656,94225,433568,213351,189213,23571,16509,0,59198,248972,139615,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",34,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",1,"전세",782,109997,0,65.265186205134,"없음",2306.54387818012,"4분위","7분위","500~600만원 미만",4544683,3435096,438977,65427,151414,190478,155819,173028,217794,178553,198604,447859,113649,218929,1682991,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",58,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",869,5,540048,85.1575101227596,"있음",1080.67196455719,"3분위","6분위","400~500만원 미만",3598878,1634187,447515,6026,7400,290541,55758,173764,222470,154854,49723,23,444741,200491,751474,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",49,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","다세대주택",2,"전세",342,34998,118,33.0137699270586,"없음",4651.07969043796,"2분위","3분위","200~300만원 미만",1784277,1598218,155512,62646,36045,72460,19071,16703,161741,37015,62896,29,753509,161464,345828,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",40,"대학교(4년제 이상)","졸업","취업","건설업","사무 종사자","아 파 트",1,"보증금 없는 월세",347,3,375,38.8019001517746,"없음",612.968893547904,"3분위","5분위","300~400만원 미만",2583884,2060999,165626,90942,2991,524008,3764,24544,293331,127407,30737,0,569278,108687,1267578,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",61,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",0,"보증부 월세",347,41003,0,59.0138494421287,"없음",580.864710176909,"3분위","5분위","300~400만원 미만",3411023,2895069,339949,5590,17253,252147,228682,788375,272227,108563,143426,7,121075,547888,310884,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",50,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",502,0,140234,44.558479039146,"있음",622.850294972453,"4분위","7분위","500~600만원 미만",2133306,1874036,149702,58920,211168,115436,22958,140130,122253,145097,47845,2,1025347,132642,289072,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",82,"초등학교","중퇴","취업","보건업 및 사회복지사업","단순노무 종사자","아 파 트",0,"자기집",430,3,89625,61.8482377755676,"있음",1133.95671098564,"1분위","1분위","100만원 미만",1002630,751742,270386,20,22786,141386,30755,60486,6538,12541,17671,0,64886,23337,38119,"비도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",310,0,379245,99.9374330184974,"있음",560.316035331224,"1분위","1분위","100만원 미만",1978385,1960621,457037,7912,153341,160975,177632,15895,262942,74681,709141,71,169523,126229,438433,"비도시"
"근로자외 가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",70,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",448,1,321025,83.9425229902429,"있음",2519.10611332906,"4분위","7분위","500~600만원 미만",3790915,2774475,544812,54676,93371,189923,23352,102692,196739,173841,243897,2,229410,241399,1220028,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",44,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","판매 종사자","아 파 트",0,"전세",1167,302003,0,76.1300550434591,"없음",1072.13343971975,"1분위","2분위","100~200만원 미만",960554,748256,106578,37220,29722,203505,50185,9241,23156,80282,72342,19,131879,49461,0,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",86,"대학교(3년제 이하)","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",416,4996,244,66.6655678530969,"없음",2396.22408504986,"1분위","1분위","100~200만원 미만",555710,297157,139492,11,5704,258555,8645,91642,5082,0,0,16,2357,0,34847,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",86,"중학교","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",119,0,89227,95.9158482136235,"있음",1362.19761078465,"2분위","3분위","200~300만원 미만",1917034,1546128,293116,6518,3713,224160,5908,271713,110261,47222,45920,80,120301,0,131660,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",54,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",400,1,149893,70.9691006640321,"있음",1002.07758763749,"3분위","5분위","300~400만원 미만",1852260,1137357,0,115420,35647,177759,51172,36745,204066,27740,0,46,400583,83663,780596,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",39,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",1,"전세",310,60002,207,32.8275481143923,"없음",2105.5273540719,"4분위","7분위","500~600만원 미만",6690024,5606819,234203,165562,141528,93325,1555027,232479,219730,80735,412752,0,1071995,230527,7580420,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",68,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","다세대주택",0,"보증부 월세",358,3001,0,23.0253212664899,"없음",675.759078358893,"1분위","2분위","100~200만원 미만",1664247,1452744,91305,0,8115,431615,5881,174994,248190,14265,36829,0,200162,150190,310092,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",62,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",382,10001,0,23.112264921531,"없음",2917.87173626021,"2분위","4분위","200~300만원 미만",1767959,1658622,128538,94541,16228,389999,4900,24308,359287,141383,13813,0,317231,57571,376464,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",58,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",387,0,94372,33.9347038650048,"있음",1837.37257884809,"1분위","1분위","100~200만원 미만",1246891,1324803,401344,0,69941,97787,11959,45828,5859,45360,266571,0,76007,59584,504159,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",83,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",502,0,99557,89.6526722875733,"있음",1291.63017614947,"4분위","8분위","700만원 이상",6015027,3574006,1048714,0,48729,141049,112946,162002,206596,141813,86087,0,411264,305222,1054051,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",63,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",297,0,249099,135.43105079018,"있음",1155.82726309146,"1분위","2분위","100~200만원 미만",924772,917809,65099,4576,12096,94345,267088,46275,150676,6016,16253,28,373931,69756,432318,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",64,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",176,2,36368,35.9676076590614,"있음",992.641760499395,"3분위","5분위","300~400만원 미만",2384247,1490223,259506,3817,57009,101265,72887,71027,116554,115278,60292,52,83135,357819,757686,"비도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",78,"대학교(3년제 이하)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",646,0,310075,110.846691368439,"있음",962.92398017575,"3분위","5분위","300~400만원 미만",3590853,2925636,644206,10236,63137,304957,306479,1095257,99331,194249,70842,0,344920,163829,78623,"비도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","있음(비동거)","여자",55,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"무상주택",1003,0,0,106.10146227709,"없음",1377.82004173869,"2분위","4분위","200~300만원 미만",3193380,3055212,667596,5161,148969,1158876,273266,111593,484134,150768,25142,0,200383,181682,47672,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",38,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"전세",302,29999,367,25.4496162291847,"없음",675.409333380225,"3분위","5분위","300~400만원 미만",2191278,962612,64885,2414,87006,51722,22029,3859,107298,61608,169606,4,435630,138961,1073720,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",49,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",447,0,169959,59.9622695180459,"있음",1762.17158882534,"2분위","4분위","200~300만원 미만",1545680,1406938,361245,25103,25166,172263,101833,43911,164160,77681,48508,0,390407,13858,201529,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",38,"대학원(석사)","졸업","취업","정보통신업","전문가 및 관련 종사자","아 파 트",1,"자기집",1253,2,669875,60.0978437331045,"있음",3342.63050920811,"4분위","7분위","500~600만원 미만",5548133,4733040,233948,29534,194199,175642,90803,87810,943944,178564,60968,539954,644158,205530,1362323,"비도시"
